Frame	DIST TA from COM [nm]
1	0.9884345972926084
2	1.541725479170978
3	1.8261618775795831
4	1.5161611732019111
5	0.514085550395071
6	1.0810369804613542
7	2.716540944496331
8	2.226304887728773
9	2.1480198366751595
10	1.647690267844653
11	2.216616558800818
12	1.3793325265323062
13	2.5034017793294807
14	2.114570634608836
15	1.2766231702229132
16	1.2886048536110692
17	1.1759999136373336
18	1.8246142871508562
19	1.6627893874075026
20	0.8035484097893594
21	1.6007106380839027
22	2.125961440589874
23	1.103109150027772
24	0.6996317223189582
25	1.7024979625538494
26	2.2103510609176973
27	0.5821815116439178
28	1.1427030727621246
29	1.0656042006767783
30	1.1590460786784953
31	1.2902198698283935
32	2.2791145895939486
33	0.8788415048374756
34	2.097046170360824
35	0.7356496384998703
36	0.9029761295986692
37	1.6780725224569435
38	0.40351876118093744
39	1.3119064908083204
40	0.6934170034149758
41	1.9956856356275094
42	2.237266391436205
43	1.1808691317203592
44	1.4727713353572596
45	1.288806000238207
46	1.9796773490268633
47	1.4148789369589216
48	1.6650848795932334
49	0.8409008748063022
50	1.416743548158944
51	1.7591615279018515
52	1.647902008995071
53	1.563605778721099
54	1.308626773090787
55	1.8233132701897437
56	1.0057059864841251
57	1.7272102551875337
58	1.9284348616494633
59	1.4139929333716608
60	1.880538224983738
61	2.687350603405708
62	1.9498771796256817
63	1.1837776461924783
64	1.1612556848622977
65	0.9883320387147253
66	1.507339367478339
67	1.019352352599438
68	2.4060532971549087
69	1.0455898903250749
70	0.9241370129748073
71	2.4344480316387918
72	1.4270899476732346
73	1.1552731346417573
74	1.9439221346610016
75	1.6496201882933506
76	1.696168407212269
77	1.7716462021591661
78	2.095481153726993
79	1.3317553324935456
80	0.8326306297662835
81	1.3482101792747285
82	1.68438198978141
83	1.2592907478021103
84	0.9650933568831609
85	0.8163110237525851
86	0.8150528740517372
87	0.982104468730288
88	2.3025270220998517
89	1.7923990644524475
90	0.3862125790934271
91	1.7157973820501085
92	2.0077508949692966
93	1.2379170635587828
94	1.502680407222375
95	1.9420651781672997
96	1.694336937049416
97	1.5567156030405809
98	2.492058931636652
99	1.5090058710124403
100	0.8507168851915424
101	1.7857637634216874
102	1.4707168214003665
103	1.2492119390839973
104	2.0067397610926028
105	1.2399895664883627
106	1.4561459834096273
107	1.980043465432008
108	2.1609979465515425
109	1.6549634814702148
110	1.4488428572485037
111	2.578890483328057
112	1.0718141746590186
113	1.2472313964337156
114	2.250428382830697
115	0.7729177875104188
116	1.1609795029413714
117	1.388413629380668
118	0.6278169767137546
119	1.7471350566713504
120	1.9289261018115773
121	1.4636722705664038
122	1.508355981068462
123	1.460960904892739
124	1.3751716313337066
125	1.0688829522566978
126	0.8095909557455584
127	1.8294373494670406
128	1.4976373111087307
129	1.7994904052953469
130	1.409889346278641
131	0.9966758343363143
132	1.592431935358622
133	2.0686312428149214
134	2.087911389103952
135	1.0180192624651057
136	1.1312506215467866
137	2.266790696667869
138	1.5025934455134538
139	1.1964355655445882
140	1.9251862409907279
141	1.6319560540958233
142	0.6854134245110766
143	2.231994189620573
144	1.3924410445329425
145	1.374622152629589
146	1.9708149488219342
147	1.353080397648272
148	1.0231972256119548
149	0.7400557833704161
150	1.2074293198775667
151	2.0123179576051102
152	1.8320166654536731
153	1.9569867861715369
154	1.422916821620293
155	1.5898945031825211
156	1.0225297214506774
157	1.187460749351319
158	0.8061122944416659
159	2.1314326241403934
160	1.9796362118454987
161	2.01411698238955
162	1.72737437133645
163	1.127334785567264
164	0.6375558553962162
165	2.1599964048002525
166	1.9103875833845902
167	1.8364042225909845
168	1.4538266639286777
169	1.4261668084852543
170	1.0489989349970748
171	2.341488952701898
172	1.4723327632111582
173	0.8927173492349078
174	1.1903353584704568
175	2.045299615123659
176	1.9372818627202828
177	1.793730579163158
178	0.6372851721364658
179	0.5950929680520508
180	1.7434250458866856
181	0.7617152621715033
182	1.272336095780116
183	1.0676821346379255
184	2.016413434944579
185	1.5563511061534296
186	1.2427055224891328
187	1.5958442955454657
188	1.756832238896188
189	1.4959292314895793
190	0.8248613614571821
191	1.9850881631869681
192	1.5856661110161225
193	2.0000213436361114
194	1.8424671978084164
195	0.7347039369705343
196	1.3245819623564246
197	0.9034555191042859
198	1.1901694732263994
199	2.168607012577432
200	1.3595783813373905
201	1.7361487236481241
202	1.8858052366628446
203	1.3443523126862937
204	1.9186930162548126
205	0.8609228424342095
206	0.9103063443835869
207	1.9420741851497334
208	1.7294438818952684
209	1.8706717919306424
210	1.8468024266620928
211	1.3044382711056135
212	1.7535764748436253
213	1.8805457194987305
214	0.2735337330659597
215	1.516581996835319
216	2.2121192786839066
217	2.304260391779756
218	1.8485050589936185
219	1.06226924700144
220	0.43483209762504754
221	2.2987734671178455
222	1.5917373222755702
223	2.009905583136926
224	1.531113305123105
225	0.447348996869339
226	0.7770280722084552
227	1.6966294896057839
228	1.8041968088321176
229	0.9440442918634712
230	1.912354733045105
231	1.50017619798476
232	0.49936422078478804
233	1.0476057449608673
234	2.3695900588234715
235	1.4268503064004308
236	0.25682152728111074
237	2.3661997584470664
238	1.5060019245920604
239	0.939291779414157
240	1.2498482095338626
241	1.983244682017323
242	2.6040352280163184
243	2.2676389083692334
244	1.1112235233066299
245	1.799327435112909
246	2.5111847739164888
247	1.7059920043042376
248	1.503749470074716
249	1.387995271966014
250	1.2350197872908757
251	2.1740654026500694
252	0.7849059657054461
253	1.409982756986764
254	2.1579081016113713
255	1.5529466748732854
256	1.0916667875317998
257	1.6040133308750895
258	0.9022970772561598
259	2.1217515796211908
260	1.764202869747414
261	0.5734106431040532
262	0.9986712500242485
263	2.469927633681801
264	2.160391171900357
265	1.4934841238275718
266	1.645764359841651
267	1.7661855304936087
268	2.401731631162195
269	2.0734570958003884
270	0.6733307717051079
271	2.217431696383228
272	1.4416050354119165
273	0.9669453028739521
274	1.575087765411819
275	2.3648327041780357
276	1.9336573426411412
277	1.8657383843266986
278	0.9381120502104228
279	1.3722713721236077
280	1.9423358280045233
281	0.48143225445019366
282	1.2318959029175338
283	2.108602265868314
284	2.2742538920764708
285	1.8108213649128961
286	2.53699852495523
287	1.2109003945928056
288	1.000835034171469
289	2.1242103385729045
290	1.3531631692076154
291	1.778992991132906
