Frame	DIST TA from graftin pt [nm]
1	2.7926421181383048
2	3.4088522995283883
3	2.8607855564512334
4	3.33589643124603
5	1.8099002734957534
6	2.970355197615264
7	2.2275708742933427
8	1.3124187593904666
9	2.7298904739934193
10	2.560583917781255
11	3.1783081977681156
12	2.5119102292876674
13	2.0194925105085133
14	2.508424405877122
15	2.8342607501780783
16	1.6878332263585762
17	2.378208569490911
18	2.4160790549979927
19	2.772622044202921
20	2.667443157782373
21	2.740765768904742
22	2.8636034990899146
23	2.6946914480140385
24	2.452051182173812
25	2.664676528211258
26	2.4503577289857046
27	2.5682024842289968
28	3.0177945589453232
29	2.7446456966246076
30	2.676194873322941
31	2.337677479893238
32	2.779989388468952
33	3.057897807317963
34	2.320388976012429
35	3.386975789697938
36	2.9588447069760146
37	2.8059283668689763
38	2.744582664085743
39	3.2071128760927623
40	2.8671423055021155
41	1.6099496886549
42	2.410614029661325
43	3.052927447549317
44	2.515375319907544
45	1.1757814422757296
46	2.541672480867666
47	3.0316231625978842
48	3.5279950396790536
49	2.0379119215510775
50	3.0104461463377827
51	2.5138852400219047
52	1.843153276317519
53	1.8277869131821693
54	3.0435947496340554
55	3.2411980809571044
56	2.9772908826649775
57	2.7923620825387236
58	2.325594547637228
59	2.6362901964692704
60	2.169427113318168
61	2.4422311520410998
62	2.5431718384725777
63	2.491228411848257
64	2.584470932318642
65	3.0917912283981925
66	2.583669289982757
67	2.328750308641956
68	2.667081363588296
69	2.771124140127973
70	3.0241674887479353
71	2.9760413303581648
72	2.3404548703190136
73	1.6675625925283906
74	2.5138675382764286
75	3.039988486820303
76	2.2217538117442275
77	2.391386627042983
78	1.414647305868147
79	2.8530934089160147
80	2.214541713312264
81	1.9637041528702817
82	2.5311376888664108
83	2.8226769209387013
84	2.3158905414548387
85	2.6748162553715686
86	2.503233708625704
87	2.7059388389244865
88	3.098121366247615
89	2.623270096654177
90	1.7376852419238666
91	2.355593768033867
92	3.0877852904630516
93	3.068842452782481
94	3.112572248157461
95	1.4450598603518119
96	2.4922194927413592
97	2.778313337260573
98	2.6636598881989406
99	2.8587605705969836
100	2.0315993699546167
101	2.887428440671731
102	3.095472338755426
103	1.2039240009236454
104	2.0875856868641347
105	2.1385142038340526
106	3.26172147799287
107	2.2866866860153805
108	2.873821845556887
109	2.88706927523397
110	2.8428353803905013
111	2.8484560730332493
112	2.3221976660051973
113	2.9897820990834734
114	2.3686785345419907
115	2.5632530113119905
116	3.0119264599256033
117	3.1848821014285598
118	2.822392424876454
119	1.8506263804452767
120	2.9073095810387986
121	2.4151457512953485
122	2.0612911002573115
123	2.8814760106584294
124	2.8663471527363873
125	3.2669926538025775
126	2.0768702414931934
127	3.4315870963739217
128	3.409343338533096
129	3.189880405281679
130	2.2933848346930383
131	2.3442981892242285
132	2.981270869947918
133	2.2390902170301223
134	2.452479765461887
135	2.917210654032376
136	1.2611625589114188
137	2.0739754096902887
138	2.5830706533116725
139	2.834654652686985
140	2.7735228500951634
141	3.1946073311128553
142	2.6697469917578323
143	2.035944498261189
144	2.766939645167561
145	3.2498752283741608
146	2.474995353530988
147	3.0025062864213976
148	3.0455057051333836
149	2.6491978031094625
150	2.823490924370041
151	2.5608031943122826
152	3.2202476612832096
153	3.0065932548317877
154	2.567864482405563
155	1.8402548736520163
156	2.6889256218794895
157	1.930923354253087
158	2.7740672306200533
159	3.0290595900378063
160	2.391469422760824
161	2.4936194577360817
162	2.569454805985112
163	2.6103289064790265
164	2.3262355856619483
165	3.0128265798084
166	1.9098714616434238
167	2.9945826086451555
168	1.837217733421927
169	1.0274964720134068
170	2.4193753326013723
171	2.554387206356937
172	2.3902554256815334
173	2.381873422329573
174	2.6099172400672037
175	2.4859133130501525
176	2.948760078405833
177	2.5756934988464706
178	2.7305737492329323
179	2.587355406587968
180	2.39378486919773
181	2.351874146292693
182	3.059373955566724
183	2.601004613606055
184	1.8803374697112205
185	2.84639385890288
186	3.1424391800001468
187	1.0013495893043551
188	1.7757401273835114
189	2.9439079469304077
190	2.6287240250737636
191	1.9596543062489358
192	2.7618298282117255
193	2.4777146728386614
194	2.9425922245530387
195	1.7109514896688374
196	2.920831730860237
197	2.2990985189852124
198	2.732434445691246
199	1.5855248342425934
200	2.0946314711662315
201	2.45136411004159
202	3.1062699496341253
203	2.5708018204443546
204	3.0875770435731615
205	2.717602987928885
206	2.4645999675403703
207	2.339982478566883
208	2.159400611280825
209	2.9416311801447845
210	2.3529855503168724
211	2.8037289455295054
212	2.173092496880885
213	2.009255583543317
214	1.8151101894926365
215	2.321916665171254
216	2.807910433044473
217	2.1800644485886185
218	2.2523605395229267
219	2.3248090244146953
220	2.171451357963148
221	2.994695477005968
222	2.668290276562878
223	2.3837566989942585
224	2.769955956328549
225	2.0915193042379503
226	2.732800395199034
227	2.9039908746413077
228	2.136533875228755
229	2.800388723016861
230	2.7985730292418673
231	2.6012079886083685
232	2.545136538577058
233	2.6000732681984196
234	2.6696722645298645
235	2.852546055719347
236	2.326613633588529
237	2.9077236801319346
238	3.2032129183056215
239	3.271275897872265
240	2.747257905621533
241	3.069082436168827
242	3.183863533507678
243	2.6341264206563832
244	1.1223199187397508
245	2.3031545757938137
246	2.4128661380192655
247	2.7735324047142433
248	2.9675778001595794
249	2.6561409977634844
250	2.7344008484492512
251	2.2789850811271233
252	2.0949658708437204
253	2.1944377411993217
254	2.3060236338771563
255	2.1732797795037766
256	2.785245590607764
257	3.109473588889284
258	3.0597965618648613
259	2.760659703766475
260	2.4468275378538653
261	2.35488025173256
262	2.7994215473915283
263	2.8590617342058193
264	2.5935788015790098
265	1.8877648158602776
266	2.8379339315776866
267	2.275616400011211
268	1.8039404092153382
269	3.2410711192443755
270	2.1488820349195525
271	2.369533498391615
272	2.7073717882847204
273	2.72106817261163
274	2.960183946987078
275	2.3882349130686453
276	1.5419656286701062
277	3.327356307941786
278	2.665286476159742
279	1.6110974520493797
280	2.55561460318257
281	1.7158851942947737
282	3.0301988383602856
283	2.8190014189425336
284	2.1618038763958216
285	2.055535453355158
286	2.9092174205445707
287	2.6640302175463453
288	2.378050041525621
289	2.9898463171206653
290	3.0031000649328994
291	1.6207828355458358
292	2.6953719594890773
293	1.80270962720012
294	2.7017560955793156
295	2.755788997728236
296	3.015306783728647
297	2.5470029446390514
298	2.4929751302409717
299	2.361314252699116
300	2.2168694142867325
301	1.7557989634351647
302	2.3658896846641015
303	2.8891135318640564
304	2.758153549025145
305	3.1417227758031125
306	2.39961601094842
307	2.5283949454149757
308	1.1905183744907089
309	2.2847956144915926
310	2.875356499636174
311	2.4022385393628163
312	2.0320760320421107
313	2.7952105466315063
314	2.953849352963009
315	1.3782634000799683
316	2.6262842572729985
317	3.3441755336704424
318	2.332574114578141
319	2.8299462892429617
320	1.3991969125180348
321	3.07704452356478
322	3.2419984577417686
323	3.064523617138563
