Frame	DIST N0 from grafting point [nm]
1	0.9836996492832529
2	1.7469725241113552
3	1.5393420672482114
4	2.493542259517572
5	2.465177478397849
6	2.126456677198009
7	1.3586655217528705
8	0.9052071586106719
9	1.6331093043639249
10	1.340313769234651
11	2.100190705626519
12	2.5356880722991164
13	1.7953267112144242
14	2.152178663587204
15	0.8700999942535347
16	1.3891590981597484
17	1.651268906023486
18	1.796585928921851
19	2.288188366371965
20	2.2737891283054372
21	2.042728567382361
22	0.9509837012273112
23	1.6530027223208086
24	1.8007070833425425
25	1.8726718879718336
26	2.5249104934630857
27	2.3452893211712675
28	2.3191069401819266
29	0.9322767829351936
30	1.8040027716164968
31	1.6031621876778397
32	2.464865310721866
33	2.5618760703827927
34	2.3777623935120156
35	2.3244468159112555
36	0.9107776896696543
37	1.7416182130421112
38	1.7288684160455903
39	2.101614141558819
40	2.179632079044533
41	2.0582832652480048
42	2.625168185088337
43	0.9381412473609745
44	1.712162083448877
45	1.8206913522066281
46	2.121483207569647
47	1.8434188346656324
48	2.5237111562141976
49	2.453253146334477
50	0.9856312697961631
51	1.58074571010014
52	1.3242847125901582
53	2.0658589012805315
54	2.0571545882602007
55	1.8501689112078377
56	1.8247764246613882
57	0.9267691190366671
58	1.4295639195223129
59	1.4597105877536123
60	2.221612702520402
61	1.8879112796951039
62	2.151559899235899
63	2.1537135371260474
64	0.9198804270121204
65	1.6759316811851241
66	1.773448053933354
67	1.809734234632259
68	2.229579556777469
69	1.7687885684840934
70	2.116488601433989
71	0.8797567845717339
72	1.4901134185020937
73	1.7923074513040438
74	2.0842826103962007
75	2.126359565078304
76	2.043446108905248
77	2.5589384517803455
78	1.0106300015336935
79	1.7652974253649127
80	1.6747540117880007
81	1.9302512789789832
82	2.302747272281524
83	2.53553643239453
84	1.6869825132466516
85	0.8130682628168423
86	1.5821965743863797
87	1.5114717992738071
88	2.4173607509016923
89	1.9228608894041186
90	2.2569842711015933
91	1.550104835164384
92	0.9236460360982458
93	1.6837888822533558
94	1.5320003263707207
95	2.475928512699832
96	2.1539528778503945
97	2.2386009023495017
98	2.3525930374801343
99	0.9192197778551131
100	1.6072526248228671
101	1.8256037357542854
102	2.310186356119349
