269.0,9.766,23.195,17.81 0
270.0,9.461,23.488,17.753 0
271.0,9.47,23.813,17.967 0
272.0,9.811,23.979,18.204 0
273.0,10.041,22.752,17.104 0
274.0,9.826,22.682,16.698 0
275.0,9.864,22.559,16.124 0
276.0,10.079,22.471,15.792 0

277.0,27.556,28.286,13.793 0
278.0,27.431,28.392,14.25 0
279.0,27.034,28.314,14.199 0
280.0,26.995,28.047,14.376 0
281.0,26.501,28.252,14.129 0
282.0,26.19,28.048,14.317 0
283.0,26.144,28.189,14.818 0
284.0,25.792,27.997,15.047 0
285.0,26.641,27.849,14.575 0
286.0,26.166,27.735,14.659 0
287.0,26.041,27.473,15.019 0
288.0,26.098,27.334,15.41 0

289.0,27.344,23.662,22.78 0
290.0,27.402,23.287,23.03 0
291.0,26.971,23.211,22.734 0
292.0,26.831,23.498,22.644 0
293.0,26.639,23.028,22.553 0
294.0,26.217,22.86,22.286 0
295.0,25.868,23.041,21.989 0
296.0,25.453,23.031,21.831 0
297.0,26.712,23.928,22.422 0
298.0,26.352,24.099,22.561 0
299.0,25.969,23.903,22.49 0
300.0,25.552,23.994,22.45 0

301.0,2.206,33.075,8.017 0
302.0,2.37,33.326,7.821 0
303.0,2.721,33.28,8.071 0
304.0,2.969,33.358,7.978 0
305.0,2.897,33.229,8.513 0
306.0,3.142,32.926,8.814 0
307.0,3.533,32.722,8.787 0
308.0,3.844,32.977,8.77 0
309.0,3.31,33.104,8.139 0
310.0,3.351,32.792,8.322 0
311.0,3.639,32.458,8.384 0
312.0,3.508,32.181,8.756 0

313.0,8.833,30.328,17.615 0
314.0,8.691,30.208,17.217 0
315.0,9.061,29.953,17.257 0
316.0,9.181,29.829,17.533 0
317.0,9.321,29.731,17.038 0
318.0,9.706,29.5,16.92 0
319.0,10.091,29.357,17.016 0
320.0,10.177,28.97,17.153 0
321.0,9.146,29.598,17.92 0
322.0,9.399,29.404,18.223 0
323.0,9.781,29.484,18.409 0
324.0,10.152,29.392,18.675 0

325.0,8.573,30.57,18.272 0
326.0,8.913,30.502,18.086 0
327.0,9.129,30.116,17.986 0
328.0,9.359,30.334,17.887 0
329.0,9.445,29.908,18.221 0
330.0,9.545,29.862,18.609 0
331.0,9.894,29.863,18.759 0
332.0,10.189,29.938,19.032 0
333.0,9.688,30.082,17.799 0
334.0,10.156,29.839,17.701 0
335.0,10.3,29.798,17.231 0
336.0,10.749,29.783,17.134 0

337.0,10.448,27.015,24.306 0
338.0,10.76,27.213,24.132 0
339.0,10.964,27.008,23.787 0
340.0,10.967,26.716,23.824 0
341.0,11.279,27.182,23.467 0
342.0,11.64,27.38,23.366 0
343.0,11.794,27.633,23.01 0
344.0,12.095,27.651,22.743 0
345.0,11.228,26.751,23.294 0
346.0,11.395,26.528,22.919 0
347.0,11.674,26.449,22.69 0
348.0,11.948,26.192,22.577 0

349.0,14.56,27.251,27.408 0
350.0,14.581,26.88,27.269 0
351.0,14.917,26.815,26.914 0
352.0,14.703,26.499,26.998 0
353.0,15.281,26.829,26.609 0
354.0,15.543,26.539,26.285 0
355.0,15.781,26.542,25.823 0
356.0,15.676,26.493,25.381 0
357.0,15.107,26.408,26.769 0
358.0,15.039,26.477,26.306 0
359.0,15.339,26.25,25.988 0
360.0,15.614,26.089,25.665 0

361.0,23.221,34.271,16.787 0
362.0,23.523,34.234,16.423 0
363.0,23.212,33.986,16.406 0
364.0,22.893,34.044,16.446 0
365.0,23.337,33.516,16.447 0
366.0,23.185,33.192,16.309 0
367.0,23.054,33.065,15.917 0
368.0,23.182,33.014,15.562 0
369.0,22.854,33.632,16.377 0
370.0,22.636,33.382,16.0 0
371.0,22.278,33.317,15.747 0
372.0,22.141,32.951,15.541 0

373.0,20.015,24.235,24.153 0
374.0,20.216,24.126,23.831 0
375.0,20.415,23.879,24.216 0
376.0,20.64,23.666,24.089 0
377.0,20.501,23.807,24.712 0
378.0,20.303,23.539,25.079 0
379.0,20.046,23.312,25.385 0
380.0,19.843,23.209,25.714 0
381.0,20.943,23.687,24.399 0
382.0,21.376,23.705,24.638 0
383.0,21.467,23.772,25.067 0
384.0,21.387,24.133,25.323 0

385.0,15.35,14.47,12.423 0
386.0,15.266,14.804,12.126 0
387.0,15.3,15.351,12.23 0
388.0,15.601,15.631,12.36 0
389.0,14.906,15.466,12.315 0
390.0,14.729,16.019,12.314 0
391.0,14.608,16.425,12.556 0
392.0,14.878,16.6,12.734 0
393.0,16.019,15.723,12.54 0
394.0,16.005,16.194,12.692 0
395.0,16.144,16.358,13.047 0
396.0,16.393,16.612,13.334 0

397.0,13.17,29.553,16.507 0
398.0,13.238,29.914,16.795 0
399.0,12.777,29.884,16.614 0
400.0,12.553,30.27,16.516 0
401.0,12.577,29.866,16.246 0
402.0,12.154,29.866,16.269 0
403.0,11.768,30.131,16.4 0
404.0,11.479,30.237,16.629 0
405.0,12.396,30.401,16.153 0
406.0,12.195,30.603,15.865 0
407.0,11.895,30.844,15.79 0
408.0,11.634,31.164,15.815 0

409.0,8.218,29.098,19.981 0
410.0,8.509,29.447,20.055 0
411.0,8.686,28.982,20.078 0
412.0,8.945,29.048,20.218 0
413.0,8.855,28.631,19.807 0
414.0,8.919,28.28,19.596 0
415.0,9.267,28.237,19.543 0
416.0,9.641,28.248,19.797 0
417.0,9.076,28.721,20.527 0
418.0,9.134,28.306,20.582 0
419.0,9.506,28.084,20.822 0
420.0,9.946,27.907,20.761 0

421.0,25.052,27.648,24.553 0
422.0,25.206,27.246,24.501 0
423.0,24.955,27.036,24.407 0
424.0,24.87,27.272,24.098 0
425.0,24.529,26.808,24.42 0
426.0,24.216,26.956,24.68 0
427.0,24.11,27.447,24.748 0
428.0,23.838,27.631,24.992 0
429.0,24.637,27.322,23.743 0
430.0,24.297,27.461,23.393 0
431.0,24.094,27.263,23.108 0
432.0,23.772,27.228,22.733 0

433.0,14.022,16.779,23.296 0
434.0,14.124,17.21,23.443 0
435.0,14.109,17.216,23.017 0
436.0,14.179,17.009,22.816 0
437.0,14.133,17.45,22.649 0
438.0,14.072,17.876,22.399 0
439.0,14.182,18.176,22.247 0
440.0,14.492,18.421,22.429 0
441.0,14.5,17.051,22.631 0
442.0,14.65,17.168,22.235 0
443.0,14.885,17.423,22.156 0
444.0,14.921,17.922,22.099 0

445.0,22.617,20.499,26.62 0
446.0,22.2,20.674,26.859 0
447.0,21.984,20.937,26.564 0
448.0,21.656,20.996,26.621 0
449.0,21.928,21.059,26.134 0
450.0,21.962,20.905,25.754 0
451.0,21.97,20.7,25.344 0
452.0,21.886,20.734,24.969 0
453.0,21.379,21.057,26.28 0
454.0,21.527,21.246,25.862 0
455.0,21.759,21.28,25.443 0
456.0,22.17,21.171,25.403 0

457.0,10.972,26.505,17.101 0
458.0,10.848,26.407,16.754 0
459.0,10.508,26.552,16.709 0
460.0,10.175,26.429,16.787 0
461.0,10.232,26.855,16.516 0
462.0,10.092,27.278,16.456 0
463.0,9.642,27.381,16.565 0
464.0,9.304,27.56,16.355 0
465.0,9.829,26.581,17.191 0
466.0,9.706,26.739,17.727 0
467.0,9.828,27.039,18.075 0
468.0,9.648,27.193,18.509 0

469.0,20.907,32.424,9.489 0
470.0,20.552,32.198,9.465 0
471.0,20.632,32.224,9.966 0
472.0,20.801,32.42,9.996 0
473.0,20.523,31.951,10.299 0
474.0,20.63,31.715,10.716 0
475.0,20.621,31.746,11.134 0
476.0,20.486,31.959,11.528 0
477.0,21.011,32.275,10.363 0
478.0,21.006,32.111,10.873 0
479.0,21.209,31.801,11.112 0
480.0,21.008,31.395,10.921 0

481.0,15.664,27.257,10.853 0
482.0,15.43,27.579,11.1 0
483.0,15.508,27.763,10.808 0
484.0,15.54,28.091,10.815 0
485.0,15.384,27.825,10.404 0
486.0,15.386,27.763,9.9 0
487.0,15.415,28.003,9.507 0
488.0,15.406,27.773,9.073 0
489.0,15.181,28.174,10.685 0
490.0,14.978,28.182,10.298 0
491.0,14.924,28.046,9.928 0
492.0,14.688,27.876,9.626 0

493.0,12.988,15.888,20.008 0
494.0,12.877,15.875,19.66 0
495.0,12.904,16.294,19.662 0
496.0,12.888,16.472,19.432 0
497.0,13.353,16.456,19.709 0
498.0,13.678,16.612,20.046 0
499.0,14.077,16.948,20.071 0
500.0,14.286,17.403,20.029 0
501.0,13.178,16.743,19.383 0
502.0,13.463,16.827,19.142 0
503.0,13.746,17.145,19.198 0
504.0,14.018,17.277,18.919 0

505.0,31.242,43.403,44.387 0
506.0,31.159,43.813,44.153 0
507.0,31.205,43.427,43.87 0
508.0,31.393,43.205,43.924 0
509.0,31.022,43.13,43.604 0
510.0,31.268,43.015,43.248 0
511.0,31.175,42.976,42.91 0
512.0,31.274,42.734,42.619 0
513.0,31.457,42.819,43.618 0
514.0,31.172,42.439,43.57 0
515.0,30.816,42.219,43.573 0
516.0,30.597,42.206,43.163 0

517.0,16.529,30.755,13.218 0
518.0,16.863,30.708,13.635 0
519.0,16.899,31.088,13.465 0
520.0,16.661,31.178,13.374 0
521.0,16.993,31.566,13.414 0
522.0,17.068,32.034,13.261 0
523.0,17.039,32.488,12.969 0
524.0,16.793,32.687,12.687 0
525.0,16.759,31.408,13.001 0
526.0,16.668,31.485,12.604 0
527.0,16.66,31.806,12.294 0
528.0,16.506,32.148,12.008 0

529.0,10.726,25.262,16.701 0
530.0,10.57,25.486,16.461 0
531.0,10.139,25.462,16.283 0
532.0,9.994,25.329,15.991 0
533.0,9.768,25.052,16.315 0
534.0,9.418,24.672,16.386 0
535.0,9.204,24.416,16.146 0
536.0,8.977,24.22,15.881 0
537.0,9.688,25.183,15.741 0
538.0,9.338,24.878,15.607 0
539.0,9.374,24.49,15.339 0
540.0,9.228,24.674,15.001 0

541.0,4.834,35.677,9.291 0
542.0,4.658,35.361,9.619 0
543.0,4.97,35.122,9.307 0
544.0,5.022,34.748,9.332 0
545.0,4.995,35.151,8.861 0
546.0,5.135,35.129,8.507 0
547.0,5.359,34.75,8.441 0
548.0,5.629,34.448,8.263 0
549.0,5.074,34.356,9.212 0
550.0,5.209,34.0,9.367 0
551.0,4.944,33.709,9.54 0
552.0,4.595,33.724,9.724 0

553.0,7.781,27.726,14.821 0
554.0,7.929,28.132,14.816 0
555.0,8.318,27.931,14.992 0
556.0,8.25,27.608,14.906 0
557.0,8.787,27.727,14.969 0
558.0,9.11,27.407,15.201 0
559.0,9.468,27.222,15.135 0
560.0,9.914,27.286,15.062 0
561.0,8.496,27.557,15.317 0
562.0,8.748,27.458,15.693 0
563.0,8.672,27.707,16.022 0
564.0,8.353,28.054,16.027 0

565.0,14.813,22.389,22.888 0
566.0,14.819,22.732,23.289 0
567.0,14.454,22.704,23.508 0
568.0,14.696,22.524,23.85 0
569.0,14.143,22.751,23.803 0
570.0,14.026,23.105,23.837 0
571.0,13.997,23.297,24.175 0
572.0,13.85,23.576,24.489 0
573.0,14.632,22.553,24.277 0
574.0,14.211,22.383,24.435 0
575.0,14.13,21.919,24.575 0
576.0,14.154,21.496,24.344 0

577.0,21.83,26.406,22.059 0
578.0,21.844,26.606,22.487 0
579.0,22.035,26.666,22.78 0
580.0,22.201,27.04,22.711 0
581.0,22.283,26.741,23.116 0
582.0,22.355,27.104,23.186 0
583.0,22.66,27.327,23.117 0
584.0,23.031,27.318,23.298 0
585.0,22.544,26.758,22.612 0
586.0,22.889,26.555,22.838 0
587.0,23.165,26.552,23.078 0
588.0,23.354,26.781,23.386 0

589.0,21.944,30.779,17.425 0
590.0,21.736,30.664,16.956 0
591.0,21.807,30.975,16.695 0
592.0,21.592,31.135,16.88 0
593.0,21.798,31.396,16.487 0
594.0,21.803,31.744,16.089 0
595.0,21.908,32.283,15.937 0
596.0,21.815,32.753,15.823 0
597.0,21.685,31.6,16.928 0
598.0,21.9,31.911,17.041 0
599.0,22.158,32.188,17.319 0
600.0,22.073,32.612,17.623 0

601.0,19.505,31.426,15.055 0
602.0,19.577,31.434,15.557 0
603.0,19.559,31.811,15.413 0
604.0,19.523,32.03,15.159 0
605.0,19.321,32.286,15.585 0
606.0,19.268,32.687,15.803 0
607.0,19.621,32.998,15.83 0
608.0,19.995,32.895,15.815 0
609.0,19.928,32.19,15.072 0
610.0,20.27,32.13,15.075 0
611.0,20.62,32.194,15.286 0
612.0,20.784,32.313,15.674 0

613.0,12.355,19.419,25.246 0
614.0,12.567,19.367,24.805 0
615.0,12.806,19.641,24.563 0
616.0,12.481,19.858,24.385 0
617.0,13.107,19.92,24.809 0
618.0,13.337,20.255,24.952 0
619.0,13.476,20.64,24.8 0
620.0,13.752,20.787,24.444 0
621.0,12.633,20.082,24.051 0
622.0,12.691,19.994,23.668 0
623.0,12.624,20.217,23.322 0
624.0,12.321,20.384,23.074 0

625.0,21.09,24.89,23.379 0
626.0,21.288,24.869,22.979 0
627.0,21.587,25.035,23.334 0
628.0,21.484,24.909,23.655 0
629.0,21.89,25.254,23.497 0
630.0,22.287,25.007,23.573 0
631.0,22.81,24.924,23.589 0
632.0,23.149,24.651,23.563 0
633.0,21.851,24.69,23.72 0
634.0,22.071,24.446,24.068 0
635.0,22.435,24.277,24.119 0
636.0,22.657,24.331,24.515 0

637.0,15.976,25.392,10.5 0
638.0,16.364,25.646,10.613 0
639.0,16.179,25.783,10.211 0
640.0,16.089,25.504,10.051 0
641.0,16.213,26.118,9.852 0
642.0,16.482,26.482,9.668 0
643.0,16.36,26.99,9.574 0
644.0,16.47,27.342,9.3 0
645.0,16.086,25.629,9.605 0
646.0,16.303,25.486,9.287 0
647.0,16.395,25.662,8.957 0
648.0,16.364,25.707,8.524 0

649.0,17.197,19.951,26.883 0
650.0,17.332,20.291,27.044 0
651.0,17.228,20.338,26.572 0
652.0,17.49,20.486,26.543 0
653.0,16.842,20.507,26.298 0
654.0,16.676,20.716,25.814 0
655.0,16.903,21.044,25.506 0
656.0,17.057,21.45,25.326 0
657.0,17.247,20.462,26.04 0
658.0,17.055,20.386,25.577 0
659.0,17.211,20.085,25.348 0
660.0,17.506,19.797,25.316 0

661.0,21.787,34.97,17.04 0
662.0,22.152,34.935,17.369 0
663.0,21.725,34.765,17.607 0
664.0,21.412,34.802,17.595 0
665.0,21.423,34.259,17.662 0
666.0,21.11,33.928,17.878 0
667.0,20.729,33.686,17.968 0
668.0,20.646,33.2,17.917 0
669.0,21.321,34.447,17.2 0
670.0,21.069,34.13,17.026 0
671.0,21.144,33.758,16.789 0
672.0,21.336,33.368,16.839 0

673.0,16.0,18.442,16.819 0
674.0,16.24,18.302,17.229 0
675.0,16.286,17.895,17.073 0
676.0,16.567,17.847,16.967 0
677.0,16.069,17.548,17.028 0
678.0,15.75,17.269,16.94 0
679.0,15.527,16.966,17.228 0
680.0,15.567,16.537,17.265 0
681.0,16.522,17.389,16.908 0
682.0,16.702,16.946,17.008 0
683.0,16.97,16.807,17.039 0
684.0,17.068,16.424,17.355 0

685.0,15.992,34.637,12.81 0
686.0,16.283,34.436,12.49 0
687.0,16.516,34.102,12.623 0
688.0,16.534,33.983,13.064 0
689.0,16.617,33.676,12.548 0
690.0,16.512,33.404,12.904 0
691.0,16.525,33.353,13.347 0
692.0,16.642,32.972,13.707 0
693.0,16.207,33.764,12.848 0
694.0,16.046,33.748,12.369 0
695.0,16.265,33.46,12.159 0
696.0,16.294,32.978,12.054 0

697.0,21.758,21.514,22.032 0
698.0,21.78,21.188,22.25 0
699.0,22.012,20.902,22.564 0
700.0,22.267,20.755,22.348 0
701.0,22.232,20.828,22.821 0
702.0,22.386,20.751,23.251 0
703.0,22.568,20.644,23.589 0
704.0,22.279,20.585,23.978 0
705.0,22.267,20.357,22.56 0
706.0,22.384,19.985,22.725 0
707.0,22.646,19.817,23.024 0
708.0,23.054,19.629,22.963 0

709.0,23.699,32.276,22.587 0
710.0,23.338,32.444,22.519 0
711.0,23.015,32.32,22.575 0
712.0,22.828,32.218,22.844 0
713.0,22.644,32.339,22.414 0
714.0,22.465,32.267,22.019 0
715.0,22.394,32.136,21.682 0
716.0,22.067,31.825,21.408 0
717.0,22.421,32.075,22.736 0
718.0,22.058,31.864,22.562 0
719.0,21.747,31.665,22.33 0
720.0,21.733,31.373,22.041 0

721.0,24.233,24.389,15.885 0
722.0,24.177,24.632,15.629 0
723.0,24.485,24.506,15.396 0
724.0,24.634,24.226,15.58 0
725.0,24.82,24.416,15.172 0
726.0,25.353,24.322,15.165 0
727.0,25.706,23.949,15.261 0
728.0,26.234,23.874,15.371 0
729.0,25.042,24.13,15.536 0
730.0,25.171,23.88,15.439 0
731.0,25.153,23.568,15.197 0
732.0,25.298,23.212,15.161 0

733.0,12.038,21.788,8.906 0
734.0,12.441,21.964,8.769 0
735.0,12.52,21.831,9.206 0
736.0,12.711,21.555,9.243 0
737.0,12.419,21.981,9.694 0
738.0,12.526,22.037,10.095 0
739.0,12.649,22.2,10.416 0
740.0,12.402,22.373,10.798 0
741.0,12.867,21.678,9.64 0
742.0,13.017,21.994,9.952 0
743.0,13.059,22.426,10.238 0
744.0,13.33,22.673,10.443 0

745.0,22.264,25.398,22.166 0
746.0,21.972,25.729,22.192 0
747.0,22.401,25.818,22.446 0
748.0,22.716,25.695,22.307 0
749.0,22.543,26.164,22.742 0
750.0,22.63,26.408,23.196 0
751.0,22.893,26.339,23.537 0
752.0,22.795,26.293,23.968 0
753.0,22.899,25.842,22.673 0
754.0,22.931,26.0,23.054 0
755.0,23.18,25.921,23.453 0
756.0,23.427,25.927,23.791 0

757.0,16.675,31.593,15.876 0
758.0,16.845,31.325,15.651 0
759.0,16.791,31.761,15.348 0
760.0,16.663,31.657,15.03 0
761.0,16.395,32.063,15.266 0
762.0,16.02,32.268,15.194 0
763.0,15.73,32.61,15.319 0
764.0,15.653,32.948,15.645 0
765.0,16.55,32.029,14.754 0
766.0,16.442,32.228,14.404 0
767.0,16.463,32.578,14.219 0
768.0,16.46,33.054,14.174 0

769.0,28.738,23.977,15.016 0
770.0,28.479,24.248,14.777 0
771.0,28.219,24.15,15.214 0
772.0,28.171,23.861,15.522 0
773.0,27.773,24.188,15.268 0
774.0,27.42,24.485,15.36 0
