Frame	DIST P3 from COM [nm]
1	1.06550407267588
2	0.5429291502785795
3	0.6101742337689735
4	1.1130274909253368
5	0.7337436851895608
6	0.9669256411718303
7	1.3674810159153554
8	1.9140348644218113
9	1.3571259566533302
10	1.4688698815378078
11	1.1634168336795254
12	1.4480592513966977
13	0.9290447041032117
14	1.6560105461285217
15	1.4619437730485931
16	1.17900401846455
17	0.4229809399435861
18	0.6729824234125436
19	0.3777454286803367
20	1.012762990810565
21	0.8159957979194608
22	0.7961705903189855
23	1.0948690373231345
24	0.9811411428648902
25	1.6784496245709106
26	1.71929010802586
27	1.569564358526133
28	1.2852469576786478
29	1.358165408024938
30	1.2273153121979505
31	1.4813101843375769
32	0.7956821783154941
33	0.5905604644930313
34	0.6316101610610403
35	0.5984111147214941
36	0.9630679426822517
37	0.474650814342032
38	0.959981143333323
39	1.2458647581321003
40	1.1273581191834683
41	1.3596377687539505
42	1.2517527959714012
43	1.666596790535197
44	0.6070263549101922
45	0.9782913653690042
46	1.2149014427333427
47	0.5971412860919559
48	0.6298289044565119
49	0.7810863688194536
50	0.5244261456317908
51	0.9734599027295535
52	0.6287745612609384
53	1.7099730745118653
54	1.4300081522689176
55	1.3468729891451818
56	1.051673388251096
57	1.4194194290468065
58	1.2955256007591054
59	0.8656761031445606
60	0.8693814173818527
61	1.0564932265650202
62	0.5099050935658946
63	0.4944224284736426
64	1.2498109474814396
65	1.108399689241708
66	1.0963864910595051
67	0.6920847764383934
68	1.5213370888063484
69	1.8109718213649213
70	0.8222100326423805
71	1.488554983122155
72	1.5787034567785194
73	1.92713070075119
74	1.483188953273017
75	1.1436960862824435
76	1.140092614171708
77	0.8927023592565535
78	0.47825443251706423
79	0.8339844336410336
80	0.7955678279624476
81	0.986974485767264
82	0.691807417004345
83	0.9654461674387761
84	1.5549207596816275
85	1.5734373948637284
86	1.207126023062863
87	1.795105540691751
88	1.7723810826744388
89	1.2530678495419014
90	0.9605009989005194
91	1.4086637671527205
92	0.5974165009066609
93	0.727236281334266
