Frame	DIST N0 from grafting point [nm]
1	0.854031029881235
2	1.4313748635490295
3	1.6513382451817713
4	1.8662545378377502
5	2.262508563519707
6	2.133954544970445
7	1.7592322188955072
8	0.8829229864489886
9	1.67110203159472
10	1.6604204286866642
11	2.1629771149968313
12	2.100851970035018
13	1.91609081204415
14	2.1158499474206636
15	0.8941526715276313
16	1.7941050693869622
17	1.6219697901009131
18	2.5574620231784473
19	2.0324106376419118
20	2.265707174371836
21	2.317467151870766
22	0.9385440852725045
23	1.6306639751953784
24	1.5523324386226054
25	2.385138151135068
26	1.5826250345549282
27	2.424377239622582
28	1.8377521595688573
29	0.9637639752553497
30	1.5434412849214527
31	1.738802173911686
32	1.464541225094056
33	2.2229595138013654
34	2.413566033900873
35	2.2529398571644093
36	0.9095988126641292
37	1.341914304268347
38	1.7681682612240248
39	1.322909293942711
40	2.2730897474582883
41	2.2919179740994196
42	2.6255368974744955
43	0.9697082035334127
44	1.825740671617957
45	1.6878818086584118
46	2.671327385402242
47	2.0999604758185315
48	2.480203822269451
49	2.189221094362099
50	0.8844037539495193
51	1.5755195968314712
52	1.484232798451781
53	2.212718011857817
54	2.2700171805517253
55	2.18609812222599
56	1.9927965274959727
57	0.8985482736058179
58	1.4168489686624992
59	1.6487528620141914
60	1.8203170053592288
61	2.2668061231609524
62	2.290716263529817
63	2.107107258779198
64	0.8813251386406699
65	0.9839933942867685
66	1.541740899113726
67	1.6376580839723505
68	1.810811144211343
69	2.4214669107794964
70	1.977386659204515
71	0.9138522856567162
72	1.4513886454013634
73	1.7036343504402613
74	1.7205621174488341
75	1.9070673821341504
76	1.695048671867569
77	2.597351343195606
78	0.9437584436708361
79	1.4737374257309204
80	1.6547776285652414
81	2.2002595301463903
82	2.322798742896165
83	1.7319841223290695
84	2.2608135703768224
85	0.9108177644293032
86	1.3814054437419878
87	1.5358245342486179
88	1.9682405848879354
89	1.047327074031792
90	2.345474365666781
91	1.6519131333093715
92	0.9500742076280186
93	1.8553325847405389
94	1.2888840134007424
95	2.3808540484456437
96	2.267013453863919
97	2.05576384830554
98	1.8822098714011686
99	0.8747902605767872
100	1.5530115904268116
101	1.626231225871649
102	2.1580653372870837
103	2.132482356316232
104	2.3588492957372282
105	1.8287492993846963
106	0.9948638097749878
107	1.4646149664672987
108	1.9181152207310197
109	2.3994318077411605
110	1.4865281699315394
111	2.3615814616481066
112	2.5153466957856945
113	0.9031212543174918
114	1.5552485331933261
115	1.6872477589257577
116	1.9986658049809114
117	1.906242377033938
118	2.0900375594711207
119	2.354420523186118
120	0.9119040519703799
121	1.4214671997622745
122	1.6196524318507355
123	1.86725172379088
124	2.2247718984201517
125	1.9306423801419053
126	2.489618645495732
127	0.9889797773463316
128	1.69308741652639
129	1.7311002281786023
130	2.4279219509695924
131	2.5066681072690913
132	2.139106355467164
133	1.8721917636823444
134	0.9347283027703808
135	1.8193861602199746
136	1.582364686158026
137	2.6899858735688507
138	1.6251369173088157
139	2.220703041831572
140	2.4986804517584833
141	0.9778732024142996
142	1.6987374723599877
143	1.6625140600909223
144	2.3068198889380156
145	2.199114594558456
146	2.091449497358231
147	2.413217976064324
148	0.9180996677921208
149	1.0298844595390302
150	1.7089467516572894
151	1.9740486316197983
152	1.694918877114772
153	2.294777767017974
154	2.238510442236086
155	0.9974342083566187
156	1.6546353072505129
157	1.7232597018441522
158	2.468372135639194
159	2.4102161728774445
160	1.714847515086983
161	2.181156115458034
162	0.8796391305529799
163	1.4898432803486392
164	1.6279609946187288
165	2.340238235735841
166	1.7976790592316527
167	2.315591501107221
168	2.458717958611763
169	0.8271203056387835
170	1.4610034223094723
171	1.53774185089696
172	1.9964343214841753
173	2.2603161283324917
174	2.378385376678894
175	2.0202296899115257
176	0.9228380139547786
177	1.692301096140991
178	1.4532618483948436
179	2.4004220462243713
180	2.493611637765591
181	1.9727376916356616
182	1.8337867924052673
183	0.9138774534914399
184	1.525398964205758
185	1.6696146261937184
186	1.5045923035826019
187	2.1320727004490276
188	2.457082212706771
189	1.7834376916505934
190	0.9400563812878457
191	1.2774153592312871
192	1.5157948409992705
193	2.1313085182582086
194	1.0158749923095858
195	2.1085459444840176
196	2.188079294724029
197	0.9923693868716448
198	1.9334052860173938
199	1.4214819731533708
200	2.222254035883388
201	2.7928714614174437
202	1.8889624136017122
203	1.747375746655539
204	0.9466113246734394
205	1.5528341830343644
206	1.6897931826114123
207	2.196055782533768
208	2.2414756300258976
209	2.2625757445884562
210	2.267410417194032
211	0.8759092418738366
212	1.5715810510438215
213	1.7357044679322575
214	2.328383344726551
215	2.252298603649171
216	2.3219190339027738
217	2.1975035836148247
218	0.94676977138056
219	1.646512071015572
220	1.6653035759284216
221	2.199006593896432
222	1.7895044006651653
223	2.247340205665353
224	2.0853867746775414
225	1.0101475139800136
226	1.7476389787367415
227	1.6603662246625004
228	2.573811764678995
229	2.3155545772017545
230	2.090314808826652
231	2.606645737341382
232	0.9433286807894682
233	1.7133026586099698
234	1.536590381331341
235	2.5456130892183872
236	1.9642980934674836
237	2.499122445979787
238	2.0781436427735223
239	0.9490147522562543
240	1.452775619288815
241	1.1814960854780694
242	1.8730152161688403
243	1.9991743295670845
244	1.9935054552220333
245	1.0846211320087775
246	0.9814856086565915
247	1.4211354615236353
248	1.6099472041032907
249	1.789946647249576
250	1.9267348027167628
251	2.398605011251329
252	2.2640170052364894
253	0.9578381909278796
254	1.7008365588733056
255	1.756357594568937
256	2.1775637763335394
257	2.503644144042839
258	2.273894016879411
259	2.0415256549943224
260	0.9008090807712814
261	1.5164329856607575
262	1.7643222494771196
263	1.789372515716053
264	2.4015101498848592
265	2.320182966923083
266	2.297053112141729
267	0.9147518789267417
268	1.6817220341067074
269	1.6109875853028803
270	2.1061372224999997
271	2.323898018416473
272	1.9041050391194296
273	2.250688339153158
274	0.8374759698045064
275	1.6299015307680342
276	1.8103585280269747
277	2.3351700152237265
278	1.854702671589164
279	2.0467889485728588
280	2.0714463546034705
281	1.0017854061624176
282	1.6798485050741938
283	1.7954692979831188
284	2.5236229908605603
285	2.266183355335572
286	2.4568200992339664
287	2.078286072705101
288	0.9686949984386226
289	1.5761148435313934
290	1.6641292017148162
291	2.0186354301854506
292	2.198289562364337
293	2.4037764039111464
294	2.0230971306390586
295	0.9160971564195562
296	1.6943839588475806
297	1.6958814817079622
298	2.0620788054776185
299	2.359151754338833
300	2.331288270463349
301	2.3810153296440553
302	0.8970312146185317
303	1.6608305151339198
304	1.5587129305936986
305	2.3827601641793494
306	1.8232556046808142
307	1.6796603823392384
308	2.4880490348865707
309	0.9777811616103068
310	1.5240236218641745
311	1.765831532168343
312	2.2131701245046638
313	1.695135687784314
314	2.344634939601471
315	2.616833582786649
316	0.9277456547998482
317	1.8613234538897303
318	1.1859953625541702
319	2.52927301808247
320	2.6348740007825797
321	2.022511557445346
322	1.589926098911517
323	0.8985555074674038
324	1.7535464065715523
325	1.5590545211762175
326	2.474974949368176
327	2.1325941948715887
328	2.34059500982122
329	2.013858237314634
330	0.9200999945658096
331	1.543082953052104
332	1.7607751134088647
333	1.6295367439858492
334	1.410629292195508
335	2.2156283533119905
336	2.086871821650769
337	0.972573390546959
338	1.7092861082919972
339	1.7201845831189202
340	2.2474076176786486
341	2.073321248625017
342	2.6002297975371356
343	1.9245095479108434
344	0.9960471876372096
345	1.6896526270213053
346	1.490318422351404
347	2.451518712961415
348	2.571491784937293
349	2.1158679070301156
350	2.211752698653257
351	0.9028294412567629
352	1.5371925708901917
353	1.5813924244159019
354	2.0255865817091108
355	2.1817204220522832
356	1.6395603069115807
357	2.190421648906893
358	0.9188574426971792
359	1.4636406662839092
360	1.726394508795718
361	2.204499716488982
362	2.027973126054683
363	2.301795820658298
364	2.273398557226602
365	0.8395480927260827
366	1.5370429401939283
367	1.7527695227838733
368	2.193400556214028
369	2.340446324955993
370	2.547515652552505
371	2.178865301022532
372	0.9074342951420777
373	1.7376475476919926
374	1.5247170229258926
375	2.4214198314212245
376	2.3977562428236943
377	2.1867466702844176
378	2.0645302129055905
379	0.8658596884022252
380	1.5681122408807369
381	1.390972321795082
382	2.3381449912270176
383	1.7956931809192809
384	1.7280338538350457
385	2.0988282445212123
386	0.9439120721762184
387	1.6764191003445394
388	1.7230446889155249
389	2.422681572142736
390	2.179945412160592
391	1.7122558220079138
392	2.199931362565659
393	0.9369754532537123
394	1.7213349470686985
395	1.6582572176836727
396	2.158943491618065
397	2.522655941661488
398	2.1483966114290904
399	2.392689699898422
400	0.9203613420825565
401	1.5861844155078582
402	1.461403092921323
403	2.404200698777042
404	1.465145044014417
405	2.37661040139103
406	1.9929588555712845
407	0.8867863327769546
408	1.5560867585067335
409	1.5832709812284185
410	2.0833091465262656
411	1.9359710741640725
412	2.394286741390846
413	2.0958866858683
414	1.0171165124999169
415	1.6305155626365526
416	1.697790917633849
417	1.4614219103325348
418	1.9840851796230914
419	2.124283408587468
420	2.4373300966426332
421	0.8836662265810532
422	1.674840290893431
423	1.5772669399946222
424	2.1451426525991213
425	2.4140772564273907
426	2.2463530443810473
427	2.198442403157287
428	0.8978140119200645
429	1.279470984430676
430	1.8399277159714738
431	1.8953524738158876
432	1.800018055465001
433	2.5414509635245772
434	2.0585375877063794
435	0.9211091140576143
436	1.5247275166402678
437	1.7340037485541957
438	2.32213393239925
439	2.0828763765523863
440	2.3917788359294447
441	1.7314693182381276
442	0.9194161190668788
443	1.60365862950941
444	1.3744031431861639
445	2.156345751497193
446	2.3454920592489765
447	1.2501795870993917
448	2.1639718112766637
449	0.8973678175642353
450	1.2097549338605713
451	1.2813637266599973
452	2.1438185557551264
453	1.541469753190116
454	1.77899465991329
455	1.9788393062601108
456	0.9203591690204431
457	1.5776127534981448
458	1.4953263857766965
459	1.9929187138466038
460	2.395723064129075
461	2.097367397477131
462	2.184781911312889
463	0.8630886397120503
464	1.2988075300058892
465	1.4390458644532471
466	1.3828051200368034
467	2.117128715973595
468	1.82663762142358
469	2.2095413551232723
470	0.9155025942071355
471	1.8623643574768074
472	1.547774208339183
473	2.36945162432154
474	2.6049287898136466
475	2.294313404920955
476	1.69353624112388
477	0.9436667844106836
478	1.6322196543357752
479	1.4531995733552916
480	2.198050499874834
481	2.2161071724986603
482	2.3241484462056206
483	1.7906328490229346
484	0.8989093391438302
485	1.4513641858610131
486	1.2661871899525783
487	2.2068083287861704
488	1.8521881653870926
489	1.3670424280175062
490	2.0316864915631045
491	0.8810862613842061
492	1.623323442817234
493	1.3647083937603637
494	2.105050118168213
495	2.307890378679194
496	2.059743187875611
497	2.0463438127548352
498	1.0026903809252383
499	1.469525433600932
500	1.8034150936487123
501	1.8553029402229706
502	1.9735794891516287
503	2.2956012284366802
504	2.483262571698773
505	0.9158373217990197
506	1.5829557795466025
507	1.759872722670586
508	2.2569000864016964
509	2.350057658867116
510	2.075685428960752
511	2.5070967272923435
512	0.9038727786585897
513	1.7946175079943925
514	1.4164540232566647
515	2.143968516559886
516	2.5175793929884303
517	2.3238997396617593
518	1.824184749415476
519	0.8767051956045423
520	1.4338458773522351
521	1.416842969421804
522	2.0631233603446977
523	1.6462032073835853
524	1.6045669197637091
525	2.34174849204606
526	0.8999161072011106
527	1.5837177778884741
528	1.5923322517615472
529	2.1161809941496035
530	2.226457500155798
531	2.179182874382048
532	2.247740865847307
533	0.8899365145896645
534	1.1831893339613901
535	1.7925897467072591
536	2.064343236964239
537	1.4583737518208435
538	2.2073966566976573
539	2.648513734153551
540	0.9148579124650994
541	1.6921382922208221
542	1.351648622978621
543	1.947472721246692
544	2.2558787644729503
545	1.5683115124234768
546	2.1533074559848617
547	0.8558931008017302
548	1.5900367920271539
549	1.7425877309335112
550	1.7511304919965278
551	2.0290308031175877
552	2.033764489807018
553	2.5174564544396794
554	0.9027679657586407
555	1.5360758444816414
556	1.4863757936672664
557	2.079005050498918
558	2.1560252781449494
559	2.1257960861757152
560	1.3511657929358623
561	0.8549596481706021
562	1.7973719704056776
563	1.4097850900048514
564	2.309225194735235
565	2.3808781993205783
566	2.267755939249195
567	2.0360125245194323
568	0.8774907406918877
569	1.645194821290172
570	1.1138806040146307
571	2.37288895652536
572	2.3682358412962206
573	0.8220608250001923
574	1.3647791030053233
575	0.9200461944924279
576	1.775133234436219
577	1.4846241948722247
578	2.233454946937592
579	2.002619534509738
580	2.0612241508385263
581	2.3923620127397123
582	0.8953021836229326
583	1.6645870358740598
584	1.7298358303607884
585	1.9871149941560993
586	2.0502541305896687
587	2.5197259771649754
588	2.5124850248309922
589	0.9134604534406497
590	1.7280619201868883
591	1.354061298464734
592	2.3216782722849456
593	2.2984116254491944
594	1.8001216625550605
595	1.8442524230701154
596	0.981640973065001
597	1.7791034258861962
598	1.7352190063504973
599	2.062374844687552
600	2.29442585410817
601	2.360187068857043
602	2.632389978707564
603	0.9263282355623205
604	1.540826077141739
605	1.6863066150614485
606	2.4242479246149737
607	2.040559482102887
608	2.3636507779280764
609	2.1660219297135495
610	0.8497958578388108
611	1.7267452041340658
612	1.4794012302279609
613	2.5316692121997266
614	2.4394845767087774
615	1.9508872340553152
616	1.9542973161727475
617	0.945867855463966
618	1.5852034569732707
619	1.56627136856932
620	2.2251586460295374
621	2.1623276809956438
622	2.3177948571864597
623	1.4957078591757174
624	0.9786776793204153
625	1.3553693223619874
626	1.781620891211143
627	1.6250323073711475
628	1.8379787811615222
629	2.5366870126209884
630	1.813109483732298
631	0.9455183763417799
632	1.5779413804067628
633	1.6384169188579512
634	2.231037875070703
635	2.0870951104345887
636	1.7937859404064886
637	2.4936369021972666
638	0.8551134427665144
639	1.2580675657531315
640	1.3854630994725192
641	2.076078514892926
642	1.7569960159317406
643	2.2408244018664196
644	1.6220089395561281
645	0.8310896461874582
646	1.1800173727534695
647	1.3747796187025738
