Frame	DIST N0 from COM [nm]
1	0.6063928308498749
2	0.7377758909764702
3	0.885388765066583
4	1.4967976701298389
5	1.1946172045078363
6	0.9594262315975908
7	1.640264650124786
8	0.7060200320913608
9	0.573564668168665
10	0.5587183036711266
11	0.6724015594440992
12	1.5043492185754526
13	1.2031237319102726
14	1.0754320062189018
15	0.9357642843784774
16	0.6182740459685883
17	0.5539876960248639
18	0.9581150073696498
19	0.9154945245547866
20	1.2501903610152776
21	0.6355556142270412
22	0.7389495716134874
23	0.5573653951165886
24	0.7023650135398953
25	1.3033740985673805
26	0.9863106063735206
27	1.3004531784680882
28	0.8798382388431482
29	0.5589790073090846
30	0.8697182396193196
31	0.6888917304820363
32	1.4899975414306523
33	1.082756450275059
34	1.5390424070220552
35	1.1262066363483647
36	0.7462600219817264
37	0.8222608330396282
38	0.5351415223841172
39	1.17759046621584
40	1.1735981998511549
41	1.4551730453237284
42	1.0976952571415348
43	0.9148960685927788
44	0.26230862800626653
45	0.6984465123488274
46	1.031441966672021
47	1.0060130440993091
48	0.9482798497645043
49	0.9387697659540317
50	0.6847508857315939
51	0.7715430206106876
52	0.6989240126867883
53	1.6865532657960607
54	1.0776454776549695
55	1.4705542895001669
56	1.301210119661771
57	0.4903128738731224
58	0.7889014966575805
59	0.9431423161810921
60	1.5179543565507576
61	1.3977088394941146
62	1.1280412226510164
63	1.7678223488639533
64	0.24818216647273664
65	0.9289828319408348
66	0.9107527274799931
67	1.5987254170693856
68	1.5498519613307637
69	1.491235571803546
70	1.6318126955840777
71	0.6084002945161671
72	0.8070770390357921
73	0.6060431890045288
74	1.4713109037556291
75	0.5035713069908537
76	1.0496828383966714
77	1.43121768477911
78	0.6832638657239821
79	0.651381671244018
80	0.8800955769061622
81	1.4065397547288374
82	1.0488964657764699
83	0.5437270286022687
84	1.549806004976503
85	0.31673893196197456
86	0.7652962878279687
87	0.7808196112458476
88	1.5086755240059715
89	1.056523805231295
90	1.53814637317328
91	0.9784013825144169
92	0.8181524482463006
93	0.534728769698112
94	0.6240790929727676
95	0.8347381967676223
96	1.4439908488036077
97	0.8206946535013575
98	1.3382405826841672
99	0.7144242722754722
100	0.7550711684257065
101	0.6977183514564985
102	1.354638923198693
103	1.0988930329923763
104	1.1012159698464576
105	1.2794956755196467
106	0.6628472597785423
107	0.8449324933788177
108	0.5086308552759834
109	1.4145747684411025
110	0.9659657956508336
111	1.3092492084381506
112	1.2536947924646833
113	0.7010694017873306
114	0.6446997244406762
115	0.6216971176726207
116	1.453901703439857
117	0.7881820078833462
118	1.204125951104134
119	0.8642552651070755
120	0.6991040768040769
121	0.7176568590537791
122	0.6051987361223459
123	1.4523458645254177
124	1.1409942137970566
125	1.4500848532526167
126	1.1485902894684554
127	0.7880687450589448
128	0.6431341149370932
129	0.6048418244905531
130	0.8033880425664619
131	1.4788156665082384
132	0.8320954125040008
133	1.5000400674920757
134	0.9399485873912361
135	0.5129949078794134
136	0.5728293723229604
137	0.9696563771748807
138	1.2209793743765984
139	1.0373038147436007
140	0.9819239444341175
141	0.7878746533476988
142	0.7144256720025748
143	0.5035505770758963
144	0.9446970251820203
145	0.9596381971283533
146	0.826290184734006
147	1.2077775508117745
148	0.6912977001293116
149	0.8952971231806283
150	0.7928714155729505
151	1.413000787151158
152	0.5203606677005883
153	1.0118082519803437
154	1.165974489516847
155	0.8922966583657077
156	0.4661061016111921
157	0.3101631565377633
158	0.9969368288995724
159	0.8370390233021494
160	1.1717140244539352
161	0.9092585901015563
162	0.8850711144032549
163	0.7004521134705088
164	0.7147854965809347
165	1.0206428046549267
166	1.5093595208780757
167	0.9353567037581485
168	1.454792235674772
169	0.8341511266196404
170	0.5145455296092064
171	0.5385807691497657
172	1.2908011196974747
173	0.9079096646603577
174	0.828483271172237
175	1.4272819680520457
176	0.6583787446664509
177	0.8599990863782525
178	0.7504552903785401
179	1.2071062209148908
180	1.5402985332163932
181	1.669353596027943
182	1.0831239211518804
183	0.7362006714010999
184	0.3906613440235413
185	0.7114109722435932
186	1.003130955701051
187	1.0590363544279287
188	1.2839954939840874
189	0.5076007992788932
190	0.5474877130295811
191	0.8440226445361465
192	0.6452135384538092
193	1.4809662662034708
194	0.7568024436902312
195	1.6257442942246758
196	0.8971445632376925
197	0.9241625221501619
198	0.62204450592135
199	0.5599146071919744
200	0.5618704186437756
201	1.334441058561787
202	0.6503228397637321
203	1.3689975253775302
204	0.8174000594218601
205	0.624956798506908
206	0.5896030141423214
207	0.6357555684829985
208	1.4497413562425558
209	1.2071135583933836
210	0.9107634944688667
211	0.8689044591804544
212	0.6268621076766593
213	0.5944307858646523
214	0.6488152625346897
215	1.4380015256442227
216	1.3149511514167473
217	0.8408668753380718
218	0.5407864643276526
219	0.7590308670553864
220	0.7770637958733811
221	1.1456179243410163
222	1.4595305996890144
223	0.8400778025193314
224	1.7132341596274274
225	0.8530747508936415
226	0.7847099295086023
227	0.6553411013996246
228	1.6129191244575225
229	0.7151875592443974
230	1.2817496810602134
231	1.243578920138257
232	0.631157035991541
233	0.9193669738755365
234	0.6683832763329972
235	1.5988689497164374
236	1.211299091800174
237	1.2915232661236777
238	1.6130653351647612
239	0.7390236388475756
240	0.7338045254920742
241	0.9493022679412347
242	0.9926232612504656
243	1.4618814966350993
244	1.375564744876425
245	0.7888503000686296
246	0.5487155502644685
247	1.0030750780698792
248	0.7071139820944496
249	0.8348495403975725
250	1.6692395311173596
251	1.1167175935183735
252	1.5278522874430291
253	0.7855445271158344
254	0.6614270749751655
255	0.773866860879405
256	1.2675673793627271
257	1.3018106856315506
258	1.6271308415460006
259	0.7622858883058277
260	0.8062770197972059
261	0.6362886169668851
262	0.5469053755412558
263	0.9787199678714071
264	1.2483709629851532
265	0.6541994484615103
266	1.4425690589347633
267	0.6520542421408506
268	0.7233156930668242
269	0.7868015853402129
270	1.5768473131472194
271	0.8142814661543325
272	1.1192183588084499
273	1.3081461333209063
274	0.7645978401374456
275	0.7396282850189003
276	0.5930351712046407
