Frame	DIST N0 from COM [nm]
1	0.892120130100546
2	0.6434643164392377
3	0.6247838810014106
4	0.6949932461865348
5	1.307889536932047
6	1.0623610017123093
7	1.1000311869419421
8	0.8064464378635797
9	0.8024671777889567
10	0.823563511298828
11	1.0375377445802025
12	1.4169549846665666
13	0.750827828847218
14	1.545646559118316
15	0.7754385066212701
16	0.7561191462099793
17	0.6666130964871353
18	1.3419296949253505
19	0.8448644137085037
20	1.5079995804687323
21	0.6110375418507573
22	0.8011266683711805
23	0.47404303171586853
24	0.602418408396942
25	1.0383841548585144
26	1.1494874989333694
27	1.4399612381404325
28	0.656109155925899
29	0.5838798625381328
30	0.5751613260819987
31	0.984475266840368
32	1.2110310752850701
33	1.379203437658482
34	0.7558134555509323
35	1.4264035121913599
36	0.45965270829714155
37	0.952106708133848
38	0.7161420734657018
39	0.871384881808777
40	1.44610339907502
41	1.255559595542634
42	1.471221906429884
43	0.3596588235922466
44	0.6703908546207781
45	0.8436152885658533
46	1.2307452031602777
47	1.3105761702240635
48	1.1328667987338477
49	1.1770631907854554
50	0.476912369480247
51	0.8757101491396169
52	0.6978077771690014
53	1.3379734599728974
54	1.4319777959742503
55	1.57013902283218
56	1.2095709308406368
57	0.3031093962952117
58	0.9018508067030898
59	0.6720310518821895
60	1.6195755679832164
61	0.8411802204434574
62	1.3171991466125155
63	1.3258032143818754
64	0.700068072491845
65	0.6209228319729552
66	0.8992844093942605
67	1.1955325258679381
68	1.5376510445136384
69	1.339967757760134
70	1.4145195621965558
71	0.7959485292558088
72	0.3698960140694812
73	0.5429134933159127
74	0.9750171741030653
75	1.1171782329071873
76	0.5029489364270129
77	1.2005669749016497
78	0.921900211519662
79	0.43450184941246933
80	0.4153681671550126
81	1.0783862944232911
82	1.2619542667737902
83	1.0132237096092331
84	1.2003655990691218
85	0.8996960597890806
86	0.4396425496111256
87	0.606362338634487
88	0.8265874770058285
89	0.9434252941883036
90	0.7875129930900907
91	0.5948573658569638
92	0.6055477196855145
93	0.5225848236977232
94	0.7737286609763957
95	1.3837423008284582
96	1.0849016601724328
97	1.2743240945533394
98	0.8981283145451773
99	0.7084102783338074
100	0.7400829931397492
101	0.647868246872868
102	1.1574531682684523
103	0.905529904621192
104	0.8368555821084844
105	1.2288931638524436
106	0.7191717883958553
107	0.930298832831339
108	0.5509948701564986
109	0.8451429658070053
110	1.1554465697340595
111	0.9820161061067447
112	1.379514481287398
113	0.8424385522313886
114	0.6371169437395354
115	0.9528773718135425
116	1.449365871190375
