Frame	DIST TA from COM [nm]
1	1.2801322014249197
2	0.7574004575685155
3	2.1042152226245805
4	1.7989421761482522
5	0.9993181190817007
6	1.3726204694397477
7	2.0746283891639474
8	1.4484136850792977
9	1.5804264208988055
10	0.3681601850757367
11	2.0905050638242937
12	1.2540536957702417
13	1.2218992069213421
14	1.3044437212371374
15	2.467915805264632
16	1.368430641967284
17	2.091609958560628
18	1.409019949734567
19	1.2727437757655715
20	0.5647080827737455
21	1.425808794596948
22	2.1470136745605535
23	0.730560379948157
24	1.2187567307506462
25	1.4852111434489739
26	1.0587587735763992
27	1.7798048743120696
28	0.9651599041739148
29	2.571137810508218
30	1.3192578939028525
31	1.0953417916910695
32	1.2118951648657568
33	1.2904602013429152
34	1.4697140134223419
35	1.9263684827285774
36	1.3770008283403463
37	0.8554627585406612
38	1.6326480120497486
39	2.3632124388742546
40	1.106852759516821
41	0.9059351780756729
42	0.6352612036595648
43	2.2628623017927945
44	1.8028755633362474
45	1.7544703750348731
46	0.9010050204493874
47	1.8834621171860646
48	1.9140384784206939
49	1.8300889749544915
50	1.5405344547428905
51	1.8775289361951313
52	1.4915350000083865
53	2.0096916196894434
54	0.5462711380349431
55	1.1532515580956357
56	1.1233082418686382
57	2.169499380617568
58	0.6098582314767945
59	2.317939507946657
60	1.935184115917654
61	1.9358166396898202
62	2.004481494676365
63	1.6890574479572902
64	1.5007086867543653
65	1.9827505949753257
66	2.600904923651575
67	0.6879794123918256
68	1.7856661703339196
69	1.9176649008299127
70	1.7099180307473778
71	1.050062222858717
72	1.8911395828639939
73	1.13422284103478
74	1.6194540602082568
75	1.323890272313001
76	2.2328372540615202
77	1.0886900170043852
78	2.2272577765326123
79	1.6664988608231932
80	2.4089759656594736
81	0.670609680626517
82	1.5676091967547197
83	1.8728768228984092
84	1.2046009064208838
85	1.04432853726689
86	1.2020592097521605
87	1.2429801260478703
88	1.6628873514913776
89	0.7358054897525589
90	1.6095281043678624
91	1.0673697666460298
92	1.8609293964978892
93	1.5684896297872013
94	1.4029643504914893
95	1.8025126126465798
96	1.6563408371316564
97	1.1858695780944895
98	1.0279032815639846
99	1.7608194558926216
100	1.665247250785899
101	1.5166096749823272
102	1.3523045722950156
103	0.8174681377582838
104	1.0645809768401833
105	1.8576686540190632
106	2.0162774680398017
107	1.5458949925932872
108	1.1027489869072649
109	1.695987862021721
110	2.2944157923369075
111	1.3360033039349104
112	0.6342638079892297
113	2.0580278332665927
114	1.1399517807784676
115	1.0373418252919402
116	1.5360133666410503
117	1.421683355216624
118	1.691710247796592
119	0.8825670300322873
120	1.9055860155080957
121	1.7569708885251896
122	0.3509807019267559
123	0.8336980587268991
124	1.8312872393824506
125	1.0264555290537447
126	1.121043466206821
127	1.9154327717581263
128	1.0882792394992196
129	1.5588484632093023
130	2.004045042220857
131	1.4559220553484336
132	1.2975895079916455
133	1.787283212378497
134	0.12803722603212186
135	1.8323082522463303
136	1.6418473684389792
137	1.4365845835261524
138	1.8888775808995675
139	2.0616236357844273
140	2.1378520214516725
141	2.196159207713547
142	1.4183701969602307
143	2.257542970936542
144	2.3717812432062497
145	1.54274942270286
146	2.240838075642686
147	1.883992776326386
148	1.4738732242801638
149	1.6431191470036468
150	2.163610069132143
151	1.5562274195148966
152	1.4211139226852956
153	0.9248510775389709
154	1.4763499807379685
155	1.8250700714287593
156	2.411220285586739
157	1.5102199394872924
158	1.7922789307540872
159	1.4165852482731203
160	1.7103444874132894
161	1.6379892065044321
162	2.017989504587432
163	1.271728603368264
164	0.6082541743588763
165	2.183483773840553
166	1.3980911596262198
167	1.7213724584252543
168	1.2261906012627068
169	1.3466539261721973
170	1.2730010985364482
171	1.4478005894718378
172	1.4360284805236267
173	1.4862802719793458
174	1.8695558421387137
175	0.46744897783073724
176	1.6123532636723878
177	2.5544445029692833
178	1.918462918262949
179	1.5036579460602004
180	1.0768037048366754
181	2.028278387882201
182	1.9778904086804219
183	1.1475889807548691
184	1.5933750245155733
185	1.4569627225842159
186	1.7276777404944488
187	2.36112322317155
188	2.3274132368361236
189	1.53997512155229
190	1.7118302704999686
191	1.8545592131285507
192	2.6393773650238055
193	1.8921031700861386
194	2.287663088448562
195	1.9267434069564147
196	1.2495941966294566
197	1.7223553368135116
198	0.46284625552119874
199	2.4399050506628295
200	1.9949749136893853
201	2.3911922529618987
202	1.930379468038603
203	1.0045334193669186
204	0.8260752935568253
205	1.6024349879558317
206	1.6168708639297706
207	1.5284220263477613
208	0.47151419981268855
209	0.9251564563629189
210	1.4947867636388845
211	2.568201553373491
212	1.9657398018939358
213	1.8848091995610616
214	1.221518816371648
215	1.546382219488436
216	1.5961711119895603
217	2.2851369932949304
218	1.66203236374175
219	0.7028542367553876
220	1.2688597551049552
221	1.0335018520181742
222	1.878914334961818
223	1.6092165261781914
224	1.4520046756553526
225	2.2309815244640605
226	1.8671888127610414
227	0.8163807705354168
228	1.7116632444788884
229	1.9598683788714018
230	1.3600461619003978
231	1.5490334284643437
232	2.002836504186005
233	0.9652614768807447
234	2.0397323890035173
235	1.8525165906814434
236	1.420944217325227
237	0.6255896968061384
238	1.6137710397543996
239	1.7667987912464773
240	1.9927470282878386
241	1.400919759256397
242	0.9457529655650075
243	1.569852356712247
244	2.1526826686427762
245	1.3462841163272337
246	1.6067153362917168
247	1.8451213840490255
248	2.281339885215485
249	1.089460259142111
250	1.0510884388337631
251	2.398526507306103
252	1.0475723871169986
253	2.230388790379379
254	2.120098914260844
255	1.1858321577061397
256	1.1782475997217183
257	1.9629299409619811
258	1.8408872733345187
259	0.7898979067733998
260	1.2361651196846648
261	2.105137989093592
262	1.4312317957357574
263	1.142972857562678
264	1.7381407316799753
265	1.657180861055906
266	1.5603661128882549
267	1.2378698058560105
268	1.7668828926247486
269	0.8916646826301914
270	1.8159026422828946
271	2.0263655041107453
272	2.005635474419515
273	1.1280960245586416
274	0.9082338028420833
275	1.9103254671979353
276	2.3270759851420824
277	1.1743019801673655
278	1.1126494913605987
279	1.3332242461885406
280	2.0681164475495573
281	2.2832300516483235
282	2.1203499047916603
283	1.8420513615939162
284	1.5401928349236018
285	1.7210156794027192
286	0.9224483556004647
287	1.565534483411334
288	2.4575564528103913
289	1.6458521966218587
290	1.2698394398997834
291	1.9426629154655233
292	1.9590614342396222
293	2.2588182094017655
294	2.079630124114624
295	1.4178586682476495
296	0.571426682195532
297	0.5411907300111483
298	0.9372607194639068
299	2.5369359286844446
300	1.5766023297743799
301	1.9633543124586583
302	1.792713629180636
303	1.5905714873120265
304	1.506920338388862
305	0.9851349764753016
306	1.0230689966346378
307	0.7407107545290585
308	1.6427977422297046
309	1.357209700773976
310	1.025243591482042
311	1.7870350225653058
312	0.9157067881560159
313	1.639758080480167
314	1.8645647112664108
315	1.061330091206313
316	2.0125123757383454
317	1.2554093206998251
318	1.3266708568819923
319	1.133566743734132
320	2.3215008211284354
321	2.2740384712554937
322	1.3878280580641154
323	0.830761378947043
324	0.736976233504176
325	1.1657353768115648
326	0.6310772288317775
327	1.5482663591094386
328	1.932011379042577
329	1.3023938176488683
330	1.7652443616253255
331	1.144671418464705
332	1.788003888768142
333	1.1371572697960461
334	1.5058307196527774
335	2.1160966202539067
336	1.6106194945579178
337	0.9504282340739906
338	1.6440445030853033
339	2.178598707455093
340	1.6271317795817906
341	2.1440226976702004
342	1.1679681408861269
343	1.4007996209754647
344	2.135942784375321
345	2.233957887640227
346	0.7339295563948895
347	1.5299263360534696
348	1.8904943384601824
349	1.5207738470101322
350	1.2839930271422824
351	2.1256225779168796
352	1.4339507814949608
353	1.2546528217499027
354	0.9323073276152026
355	2.1949536904283433
356	1.3468576216976331
357	0.9366230314939952
358	1.8769343896697621
359	1.624559156548323
360	1.2939674273817716
361	0.865436757510341
362	1.3065695661731933
363	2.031469180482447
364	1.7529282019666437
365	1.688696251920391
366	1.8180626450290387
367	1.3893271865367034
368	1.4765323502212835
369	1.7722153420930542
370	2.2339324002193957
371	0.612047358257509
372	0.8606834312045306
373	1.3225910058479926
374	1.9923752705627527
375	1.7624721894968989
376	0.719851872783563
377	1.808803636039579
378	2.1304908105293485
379	1.4162976713071311
380	0.5656291574432837
381	1.5853412388977979
382	1.7148588407650363
383	1.6632808222756585
384	1.7092797733987233
385	1.7985167195844998
386	1.9315262464240532
387	1.5109126846462726
388	1.914249367408804
389	1.177510144595369
390	1.55639580140304
391	1.825210985235678
392	1.1189499053241805
393	1.060864535414395
394	1.8740648501319255
395	1.4780441679801046
396	1.3202426150143773
397	0.5092838722166629
398	1.469896616262516
399	2.188808480086827
400	0.6251760252121018
401	1.220199765919501
402	0.8722701523897304
403	1.0006693853366384
404	1.7404946046311094
405	0.6887178077776103
406	1.3484262007058432
407	1.673667221627407
408	1.6553729092715015
409	1.670026922500059
410	2.432528503815528
411	1.9100390498298694
412	0.9738465853896061
413	1.7505009059909076
414	1.7273496814122469
415	0.8319670497531769
416	2.249606837177334
417	0.6079042122324851
418	1.5995348640307896
419	0.5960446973591839
420	1.4264235104799696
421	2.1159064325366588
422	1.5460780320701824
423	1.371725931536613
424	0.32772210979731164
425	1.5237653506199744
426	1.3634059717303566
427	2.1634711908759052
428	2.0158269007407363
429	1.1669062060637074
430	1.6331463785435738
431	1.5960119340875882
432	2.1113762321646945
433	1.9741832527972185
434	1.7049860749064776
435	1.5290301715875334
436	2.438104902506252
437	1.941977024999262
438	2.0176285003996606
439	1.839101755103562
440	1.610185786058549
441	1.2895317827607053
442	0.8458693567862654
443	1.5335383818965844
444	2.165855251107512
445	1.9049749260160886
446	1.5834018658413926
447	1.835311681636117
448	1.239894438551124
449	1.2371661986673383
450	1.5931281973290787
451	1.6499751371232916
452	1.701715811504677
453	0.8442677022870131
454	1.1398946017614924
455	0.33457017668195826
456	1.0906494409868812
457	1.1229985042843975
458	0.8177217684671234
459	1.6535791153207626
460	1.644166548931404
461	1.7889789380048637
462	1.7013103451825036
463	0.2633479459289515
464	1.661342571724747
465	1.6355673757522202
466	2.5165786577464666
467	1.787733170980783
468	0.15582246508447112
469	0.9847246521870974
470	1.5434942146393011
471	2.4209645062712095
472	1.936437035027216
473	1.1260236315237755
474	1.1559809551848195
475	1.5995986117617174
476	2.019339178729028
477	1.4321783997638007
478	1.5385515814395034
479	1.6891548089947204
480	1.4238443449864844
481	1.542608672225396
482	1.0021626692433752
483	1.8399217417121279
484	2.290423490454331
485	1.2480079188951512
486	1.7981407107412413
487	2.1743343270125206
488	1.7776658897624737
489	1.5019984915937792
490	1.0634912875759723
491	1.229514118971393
492	1.8121333336015892
493	1.1355674655210954
494	1.47020686257071
495	1.3740308288935847
496	1.243082647594277
497	0.4873708963664172
498	1.3448506945475367
499	2.6237795049555857
500	1.1676433062476719
501	0.4473177177633394
502	1.6162322359812658
503	1.862010040420032
504	1.8847220327212748
505	1.8918997438091192
506	1.1937720220481811
507	0.7050043550397407
508	0.9670799556525824
509	1.589527411095822
510	1.4571712804694583
511	1.3401839017929582
512	0.9008631364558085
513	1.098089313592023
514	1.3329851426872676
515	1.208552911801963
516	1.9159415154500419
517	1.3580829837034964
518	1.4563286513095177
519	0.8916835989435933
520	1.9698284546185736
521	1.504395107883897
522	1.332002305037417
523	1.8502697480705312
524	1.604168208332586
525	1.5428217300210019
526	2.399747932726481
527	1.8180430799695053
528	1.1069777055681846
529	1.2500436492378941
530	2.1211404067152153
531	1.8450673768185288
532	2.2743929135046113
533	1.419245265977663
534	1.9823699515983368
535	1.982258970215549
536	2.2109183894933793
537	1.2954243814769706
538	0.7939776937200421
539	2.174239712663945
540	1.5244395947773708
541	1.1125208214343654
542	1.8929619853882447
543	1.4612495776303935
544	1.8703793941671285
545	0.9444035650875128
546	1.5278771527024044
547	1.5536410762302875
548	2.22928090283616
549	1.5273825138942771
550	2.1970960023972532
551	2.176736282545497
552	1.3565631550908321
553	1.8879662213940724
554	1.230858421234952
555	1.2369496566655396
556	2.0040921768035056
557	0.7951942864011375
558	1.0554768842210578
559	1.7052441769802318
560	1.808484297174012
561	1.5016344636761656
562	2.3073764457712573
563	1.342439221156776
564	0.4205116674956823
565	2.190533739183216
566	1.5615947177484963
567	1.1868226752552336
568	1.6033795753033615
569	1.9505154046430895
570	0.619531753625267
571	1.528913697286412
572	1.7068898159371622
573	1.8521725334725176
574	2.3576856965571134
575	0.9725981152305401
576	0.9637039710149585
577	1.4239211760575055
578	0.5975868268502934
579	1.8031534919759322
580	2.5113992147058157
581	1.1971990292449286
582	1.4445280425194287
583	1.6231944632806659
584	1.1830933038543532
585	1.0055642461449237
586	1.453902748853929
587	1.7744158765985485
588	1.236466721398116
589	0.9811964396210415
590	2.0157734131407254
591	1.251685644690788
592	1.8098997770940244
593	2.431415575981411
594	1.691048255705622
595	1.0194048278897818
596	1.8327871407026508
597	2.7581839955167897
598	1.2680523266509913
599	0.2229668206819046
600	1.3993229445431836
601	2.1359691923398665
602	1.6207357559531432
603	0.6541537591614077
604	1.1318627967315642
605	1.139270113109703
606	1.7293100909394448
607	0.9938331804810069
608	1.0156379229947077
609	1.3956914728907706
610	1.667138922675615
611	2.0187790090794957
612	1.2232819329574
613	1.9037392645790563
614	2.3594538960318765
615	1.5020398421812875
616	1.1308230133402821
617	1.6386032829058967
618	2.162338021390267
619	1.4516543041475125
620	0.5248023139716551
621	0.8935597175063371
622	1.882289554970224
623	2.244942531280035
624	1.8053377021349803
625	2.2601169528643883
626	2.279754074593356
627	1.2275160449562366
628	0.38773591608851316
629	1.6739094630908198
630	2.0682552769484226
631	1.2560387695549027
632	2.192560521542109
633	1.754810286220424
634	2.2277938954546466
635	1.8859994407806702
636	1.5404815450452505
637	1.2084231008322377
638	1.1831458661657053
639	2.0355513726322423
640	1.843490680916234
641	1.5802812546347573
642	0.6153806494764035
643	2.168231904974646
644	1.8121526822400997
645	1.3038649637711737
646	1.3553349562930994
647	2.178057814602268
648	1.4870566881427227
649	1.395729927761817
650	0.9338123640485849
651	1.3196177595235654
652	2.1683235531741993
653	1.143358334578444
654	1.6017695780760741
655	1.9297734403939775
656	1.6747270020065963
657	1.4945637427858292
658	1.5900173839458471
659	1.8212639927396557
660	1.932494510018075
661	1.6584391852733138
662	2.222955809558527
663	0.8466751332417883
664	2.0452589765724043
665	1.5462592259223615
666	2.427752065955258
667	1.4867564002720803
668	2.032218884310937
669	1.525238864489754
670	1.8976303232584562
671	1.8283749188145226
672	1.2537512088727976
673	2.3680574482315615
674	2.1512244369486373
675	1.269467832646811
676	0.5747049922568981
677	2.2589881204036915
678	1.4463207037600652
679	1.0617093896754501
680	1.0868779039639238
681	2.2323372736047222
682	1.8361430236027299
683	0.7049891510690076
684	0.899897745927286
685	1.7057206550678217
686	1.5293022765709239
687	1.3917288540247388
688	1.8849491248107995
689	1.5117156488986272
690	0.9253609853051926
691	1.5250171156826362
692	1.0800415284261053
693	2.1148472056214858
694	1.1565158680818044
695	1.0406706746733085
696	0.6655811018388328
697	1.3584063847943306
698	0.9282142297174696
699	1.976361975006098
700	1.1310270360384826
701	0.8100997816627271
702	1.5740387245077587
703	1.738118711782946
704	1.3848588939852287
705	1.0343444935078479
706	1.0288458491192918
707	2.4892260908262225
708	1.9956454547965177
709	1.3045207093986677
710	1.322564660517588
711	1.481916590517158
712	1.889961317395145
713	1.1254504445443134
714	1.7146965338289486
715	1.5259234755140925
716	1.5800097161489264
717	1.6018145813810623
718	0.7924849860565171
719	1.6617910377436151
720	1.0041580817406164
721	1.6065491890617636
722	0.8677021648440234
723	2.043822900075988
724	1.0030649514737333
725	0.7650320561094166
726	1.6870357278003891
727	1.8401093844864174
728	2.239600365439106
729	0.8403009598501018
730	1.5124190732482194
731	2.047330506568253
732	2.663016138352342
733	1.6808839053084514
734	0.7476011323727335
735	1.957948723313505
736	2.1983575012097014
737	2.422752750617574
738	1.8987140755324379
739	1.0050092738999985
740	2.0377503872223923
741	1.418230020351073
742	2.00174864571579
743	2.1713138627625854
744	1.946647282027486
745	0.8701220999089774
746	1.16284101181116
747	1.7652138592108382
748	1.3668644661231097
749	0.6887738879704981
750	0.6704061968314442
751	1.2136152474116293
752	2.4059277251717237
753	1.654863141055779
754	0.9338835664176751
755	2.1238649946795127
756	1.1671961127526935
757	1.901721592564222
758	1.4821306506597174
759	1.8772888071964295
760	1.8160207916279487
761	1.5572105569735935
762	1.830508663937434
763	2.305996686630317
764	1.8520391380178736
765	1.7529763172245072
766	1.677976003627582
767	0.9174888112396783
768	1.1144975185032935
769	1.3077091670646817
770	2.075376294946293
771	1.1314669750483217
772	1.73384198115774
773	1.8630091963339854
774	2.5427071726065895
775	1.3541321078923587
776	0.673121471671348
777	1.9497484933960105
778	1.2043748118837476
779	1.5974207922460442
780	1.9153664629777787
781	1.388253106425475
782	1.7435728225399703
783	0.9767275400540343
784	2.1190689435457273
785	1.8323095953263409
786	0.9463236513608831
787	1.6491260422190317
788	2.2349262746509138
789	1.2155330942121605
790	1.2702032133186405
791	1.9702993308441734
792	2.078455665422044
793	1.6319632013697472
794	1.0868515954926874
795	1.8885353162239278
796	2.1326798026485383
797	0.9228050393365858
798	0.9745102055006936
799	2.5742101003268956
800	2.176559645547302
801	1.073999483531067
802	1.5314853543619036
803	1.9752610942923494
804	1.109122351512672
805	2.2289076115050164
806	1.168113603475707
807	2.218784890570736
808	1.3623222418447838
809	1.9815632599352038
810	1.783832167869223
811	1.427334825163671
812	1.6014561196376942
813	2.683494075477898
814	2.999253982763876
815	0.9671645170936517
816	0.4595179029428534
817	1.8903921261539853
818	1.3826543822029436
819	1.5479767894335548
820	1.6422577875062756
821	1.215906407017001
822	2.1248793826062204
823	1.470717899743183
824	0.8300094220097782
825	1.5425250301859001
826	2.1641599337271766
827	1.0958450934096478
828	1.7097412724590837
829	2.450106521918997
830	1.8050103098736026
831	1.707406430452333
832	0.7320751114127548
833	0.9863528305074178
834	1.4892726097830424
835	1.92842770314316
836	1.751420111295403
837	1.7385831605793263
838	1.867611484289495
839	0.13603090182014274
840	1.6979951873459462
841	1.6487613390436455
842	2.1417719773881143
843	1.1393108456979602
844	1.1269007068615244
845	1.382526384241909
846	2.221795547102616
847	1.308601334679511
848	0.5130201780875704
849	1.4958152511673994
850	1.6271774690011525
851	1.4575343960349652
852	1.6509401914136712
853	1.1908342729469117
854	1.052207686545287
855	1.4603696503368588
856	2.07877614610737
857	1.0380861446671914
858	1.6727494862501102
859	2.2400667610028973
860	1.9182355417805232
861	1.1167239335440047
862	0.3742747570301753
863	2.565088125922772
864	1.8545047435231803
865	1.5582405643064199
866	1.8954139142282325
867	2.1429287566902446
868	1.5857132957284585
869	1.5177132984361672
870	1.8084861504169734
871	0.8415446549351957
872	1.011095275555175
873	1.3234419200044252
874	0.23075694057817842
875	2.6543648516405915
876	1.9127092736809181
877	2.204830949443744
878	1.419854399445591
879	1.8040619489432732
880	1.9390591831156188
881	2.1840832637802516
882	2.1497675346708984
883	1.4310871577667807
884	1.3250414910956587
885	1.5633200098268463
886	1.6715347597716874
887	1.3940035699828701
888	2.1556428166848534
889	1.444875886754636
890	2.0005520058536357
891	1.8093275209660074
892	1.3668372537083573
893	2.051206432352677
894	1.8469836431666065
895	1.3216656453600522
896	1.5658764568525194
897	1.1805732452923032
898	1.413932172170926
899	1.263791393980827
900	2.057277980123253
901	1.4277095949456962
902	1.672601174069895
903	0.8324050621542389
904	1.715199168464116
905	0.8361559737871834
906	1.4023886096585378
907	1.614670341741616
908	1.1318108554436106
909	1.9999533275804209
910	1.0872117146627824
911	1.7392683267684796
912	1.617255642284181
913	1.5608756206453451
914	1.0592480602413195
915	1.9824355482902807
916	1.8199622120046843
917	2.2080126138962606
918	2.558645872942369
919	0.865841326759705
920	0.589770678420856
921	2.1133595773377034
922	2.405929124709411
923	1.5487293834382443
924	0.9860252041023084
925	1.8223643167942576
926	1.6397450878490207
927	1.8203551035786965
928	1.9842451847302043
929	2.147212196954458
930	2.0903631188743246
931	1.036316900735485
932	1.1964437800206031
933	1.870848462262512
934	2.4405234005741487
935	1.4817173207970518
936	0.39082600828246217
937	1.752767601715925
938	1.563696666756377
939	1.5722396495525095
940	1.6959279954128315
941	2.3823396096327247
942	1.441005470366093
943	1.5527250289813084
944	1.3086857016201383
945	1.57026914492389
946	2.0841325983487735
947	2.2207325790153125
948	1.3141703418887547
949	1.4586167034214295
950	0.7472132811319697
951	2.3377522724831183
952	2.4616144473698522
953	1.1905630495694026
954	0.930874253054619
955	1.5117744127349146
956	1.6410264699266708
957	1.9974314443805095
958	0.35673572150823724
959	1.5399609978827389
960	0.8699961925204026
961	0.9724775142002002
962	1.2032406308070742
963	1.6749207490579952
964	2.001648324662701
965	1.7690499613139763
966	1.403388939540641
967	0.32805642140492125
968	1.3148846016381075
969	0.8069884699455129
970	1.5822149476682965
971	1.4663668165315915
972	1.9810814952002824
973	1.220861024287778
974	1.7239371046024292
975	2.0791760725405153
976	1.0969283890140706
977	1.999394756076196
978	2.0954483746026744
979	0.4243308150782818
980	1.6230036631582165
981	1.2466377343177952
982	1.8197169122215184
983	1.3967878831895026
984	2.138085449794985
985	2.8057047076002144
986	2.6265739388507603
987	1.1196890891001836
988	1.2318400489714532
989	1.6663116173903383
990	1.4175239526194974
991	1.5514447802774074
992	2.2760435312730736
993	2.161992317574232
994	1.9181790274241866
995	0.9968926879308537
996	1.9528071541373462
997	1.5333561332091126
998	0.7276917487851557
999	1.4446891642322246
1000	1.8109390606119233
1001	1.5095526344748602
1002	1.0059445343804991
1003	1.890716506050021
1004	0.901944652542492
1005	1.7300371834876846
1006	1.1337104596192116
1007	0.7679817095803795
1008	1.4629655348811188
1009	2.263926577182886
1010	1.5667827056982075
1011	2.2952553881594544
1012	2.259185206412922
1013	2.350351898519664
1014	1.6187946277632033
1015	1.7535486297434135
1016	2.5648814878810677
1017	1.6777737993767232
1018	1.6041670492423787
1019	1.9565948537893594
1020	0.9985252484914948
1021	2.0899897540119654
1022	2.06922290289736
1023	1.0314964478247148
1024	1.045591302505427
1025	1.0170815632239107
1026	0.9418073880842088
1027	2.2332404497165137
1028	1.7958350164338575
1029	1.3470109154160532
1030	2.200295527025856
1031	1.5604124955440455
1032	1.4986642073026244
1033	1.987649357595551
1034	1.295173817968075
1035	1.0825662652927963
1036	1.6758391834391466
1037	2.1047425540312528
1038	2.0127776128400265
1039	1.6442939879322105
1040	1.292948846145897
1041	2.0698393997180053
1042	2.001810715483606
1043	1.3553007565204878
1044	1.074840402397025
1045	2.3699286150905485
1046	1.6219817016924103
1047	0.9717255994492484
1048	0.9328856524917759
1049	2.089236971958901
1050	2.270650595093837
1051	1.8215954888503634
1052	1.1903922147762889
1053	1.7491835595499983
1054	1.5050000415282383
1055	1.6281195057488904
1056	1.6632860923485158
1057	1.6671558912186322
1058	1.3160492071442464
1059	1.3284465610723664
1060	1.474876525552224
1061	1.4996952242455819
1062	0.5280826314365958
1063	1.609175259449696
1064	0.9991944333436825
1065	1.1915479100208244
1066	1.3770648756957644
1067	2.3240268225377667
1068	1.1148554488699391
1069	1.243584203773515
1070	1.9517213996559575
1071	2.001668971602199
1072	1.4369430823366003
1073	0.3746113611130867
1074	1.3408633121519158
1075	2.249870256675929
1076	1.8609975609535343
1077	1.4652239323308223
1078	1.5717326178059015
1079	2.0703305102990197
1080	2.4029457800530976
1081	0.7523396216138015
1082	2.0984125919966248
1083	0.9881789596272529
1084	1.277432936106629
1085	1.9009639413334507
1086	0.826480584315206
1087	1.1238228980804765
1088	0.4252739190803985
1089	1.7478173263387646
1090	1.877720401510832
1091	1.8455986579562698
1092	1.3990663516252566
1093	1.600838422905325
1094	1.2591085760370289
1095	1.3169616191256317
1096	2.3732813584255035
1097	1.6598987826822456
1098	1.823161256924356
1099	1.8613073278612515
1100	1.4743800286052455
1101	0.9481258981538302
1102	1.79056247273029
1103	1.8765824572211076
1104	2.2255411631219033
1105	1.0676004051141963
1106	0.8877215920546245
1107	0.8279789399495617
1108	1.4775129864065497
1109	2.141455141953713
1110	0.6712064697244755
1111	1.6046317724013848
1112	0.9545929106168799
1113	0.9467868275778805
1114	1.4824892231901734
1115	1.8820865540338512
1116	1.3962217935826005
1117	1.5192433303704147
1118	1.2851319180827299
1119	1.1649099951820314
1120	1.0625781368327643
1121	1.3376860267828117
1122	1.7568458686663417
1123	1.6008338940221127
1124	1.8036618741465957
1125	2.788049973771996
1126	2.1331681031390874
1127	1.1522831276426744
1128	1.134130021756765
1129	1.8473174004823882
1130	1.4092527552305887
1131	1.9010954942151121
1132	1.8461945531619903
1133	1.3019599948251066
1134	1.6219056162813523
1135	2.233223192635479
1136	2.191198662404893
1137	0.9010037284884024
1138	1.0719559080251373
1139	2.3055579517223164
1140	1.5068892523175024
1141	0.4750402285596469
1142	1.364980666071863
1143	1.8881328657565397
1144	2.135621974683255
1145	1.3018419702963175
1146	1.237218863267526
1147	0.8626288400146342
1148	1.892450663987041
1149	1.0474445167286874
1150	1.5092254687835764
1151	2.312058231452014
1152	2.0241257410608218
1153	1.6569384182506606
1154	2.1576680518270175
1155	1.248920902969841
1156	0.8235960307547636
1157	1.4007965312189359
1158	1.4175739564040375
1159	1.3941183313747052
1160	1.9725807136528009
1161	1.4241998301678025
1162	1.5743944570056139
1163	1.7260677583020887
1164	1.809097331889582
1165	1.6590885769753196
1166	2.3908697489093806
1167	1.2483750062581347
1168	2.2506331123152883
1169	1.7050687531958955
1170	1.8590664197723077
1171	1.1994813267095958
1172	1.4866870730335315
1173	2.220466269305837
1174	2.0625960470060494
1175	1.1839751699782384
1176	0.8859243495496676
1177	1.2231168497429006
1178	1.0788535943885105
1179	2.4144585993810295
1180	1.604738087079949
1181	1.580765345687014
1182	1.1160018271154384
1183	1.5379549987320844
1184	1.8670498327910263
1185	1.6831635439329737
1186	0.7768605187709055
1187	0.9800846981893888
1188	1.1904922366924522
1189	1.7823582035115693
1190	2.3681471693340743
1191	1.9219237798687576
1192	0.8975046047932004
1193	0.8688417667360364
1194	1.2602253828680805
1195	1.8610487676643486
1196	1.6641749504258885
1197	1.8208420485107994
1198	1.6399222590187008
1199	2.114678584472119
1200	1.2944920878958686
1201	1.567705498890019
1202	1.1704577229656778
1203	1.7938382817996765
1204	1.5169401047009101
1205	1.2324086299803332
1206	0.6448971090414362
1207	1.6227523012616545
1208	1.6094280136899526
1209	1.2026614431647007
1210	1.5080075586266113
1211	1.2947174583186072
1212	2.1809612667067206
1213	1.3652891806774894
1214	0.6094487647661584
1215	2.6974118237441984
1216	2.0168537495006955
1217	2.394523886000094
1218	1.889332922124897
1219	1.160884744763669
1220	0.844325849790823
1221	1.2343926201274036
1222	1.2356053741486404
1223	1.8880457861569433
1224	1.5722888222667641
1225	2.2026133838579134
1226	2.264060835920716
1227	0.8316223414206738
1228	1.672942009978232
1229	2.060341711646393
1230	0.9796748025492936
1231	1.6559112955560154
1232	1.897123999307898
