Frame	DIST N0 from grafting point [nm]
1	0.8507249849393169
2	1.6357961364424367
3	1.3320529268764083
4	2.0356625457084
5	2.5406908509301167
6	2.108272041269817
7	1.8584587700565234
8	0.9019523268998224
9	1.4746748794225788
10	1.6734279189735097
11	1.8799332434956302
12	2.4032634062873766
13	2.088548299656966
14	2.575267364760408
15	0.9274351729366337
16	1.0913235084061936
17	1.7722203587590317
18	1.4376818145890307
19	1.9875575463367077
20	2.685738818277008
21	2.1078002751684046
22	0.942794251149211
23	1.696203702389546
24	1.678112332354424
25	2.5839963235267964
26	1.827905358600385
27	1.8853100540759882
28	2.231258389339971
29	0.9638137786937921
30	1.5325955108899416
31	1.6039657103566805
32	2.1692037709721963
33	2.109180883660762
34	1.8973563186707985
35	1.6650435429741812
36	0.8158590564552173
37	1.55619857344749
38	1.309958014594359
39	2.0211073697357076
40	2.16139098730424
41	2.0431468376012503
42	1.116776163785743
43	0.9026959621046258
44	1.6148876121885358
45	1.2491493105309688
46	1.9285774550170363
47	1.8613736862865562
48	1.6235384196254794
49	1.8484877603057015
50	0.8820147391058739
51	1.4152844237113602
52	1.5001266613189697
53	2.041811205768054
54	1.8687881099792985
55	2.1964239117256033
56	2.143060195141517
57	0.9039961283102907
58	1.2918784772570502
59	1.2123819530164566
60	2.0982271087754043
61	1.7188656142933323
62	1.6747599828035067
63	1.053345622291183
64	0.9985980172221475
65	1.7865729763992289
66	1.7291905620838903
67	2.5744919887232114
68	2.2014663295176677
69	2.3586555492483443
70	2.1965154222085506
71	1.0008666244810054
72	1.5563190546928365
73	1.4219630796894824
74	2.3992634286380503
75	1.5038916184353157
76	1.8094200728410197
77	2.100043094795916
78	0.9190538613160826
79	1.4280647744412707
80	1.5718298253945937
81	2.3394574157269887
82	1.7990319619172996
83	1.9622894791543903
84	2.2923029904443277
85	0.8859238116226491
86	1.7407799975872895
87	1.601859232267307
88	2.5944853054122343
89	1.9238827926877458
90	1.970650907695223
91	2.3360721307356935
92	0.947899256250366
93	1.6411176069983509
94	1.6739327943498803
95	1.7254292219618863
96	1.8917891002963294
97	2.486051085557172
98	1.8804526050927175
99	0.862485362194626
100	1.5798952496922019
101	1.488280215550824
102	1.7516135418521972
103	2.2926312394277417
104	1.9295507249098138
105	2.1970234409309346
106	0.8864586848804615
107	1.7303219353634718
108	1.450657092492914
109	1.8618520349372554
110	2.0750508427506036
111	2.3964248371271717
112	1.8120016556283893
113	0.9619963617394796
114	1.7157429877461217
115	1.653749981103552
116	2.4816982088884205
117	2.3293262974516904
118	2.428137146044268
119	2.1291935092893732
120	0.95432489226678
121	1.6606242802030824
122	1.6430024345691001
123	2.5627268680060302
124	2.0304098108510025
125	2.1721111849995145
126	2.353252642620422
127	0.9750902522330953
128	1.7363810065766128
129	1.7845346732411809
130	2.298275222857351
131	1.7464252059564427
132	1.895013720266958
133	2.457943449308795
134	0.833163249309522
135	1.4041987038877364
136	1.6456567078221402
137	2.1993464938476626
138	1.1398934160701157
139	2.2568274191882742
140	1.987645340597764
141	0.9586036720146656
142	1.6764909782041775
143	1.6106523523094587
144	2.2624723202726678
145	2.554470003738544
146	2.36459594857134
147	2.2677444741416517
148	0.8861094740493418
149	1.655773535239648
150	1.5453853888270077
151	2.186272855798194
152	2.413997100246805
153	2.3424243851189703
154	1.4325931034316715
155	0.9089449928351001
156	1.7345780466730223
157	1.803012479158145
158	2.191613104541947
159	2.4740662885217923
160	2.3071759794172606
161	2.2920527917131377
162	0.9345646045084305
163	1.6754106959190638
164	1.6016931666208767
165	2.2933523497273614
166	2.18314314693288
167	2.2213970829187675
168	2.2439193390137717
169	0.9524636476002631
170	1.3370654434245155
171	1.296372631614846
172	1.9877942549469256
173	1.6956942531010708
174	2.198420796844862
175	1.9170756375271172
176	0.9314821522713171
177	1.5677901645309558
178	1.690120114074738
179	1.205773195920363
180	2.249196745507161
181	2.509218404204784
182	2.3373619745345406
183	0.8476243271638663
184	1.645267151559285
185	1.560959320418057
186	2.2457012267886416
187	2.164218565672145
188	2.3140360844204633
189	2.093908546235965
190	0.8219854013302187
191	1.3500174072951796
192	1.6539044712437276
193	1.6469180307471278
194	1.8249386291050984
195	2.1777084286010373
196	2.0570605241460442
197	0.854148113619648
198	1.5237988712425268
199	1.478041271412947
200	2.277497091106812
201	1.9811928225187965
202	2.1273243758298834
203	2.0991302960988394
204	0.9204618405995957
205	1.614367987789651
206	1.6398274299449922
207	2.218032461439644
208	2.0463169353743837
209	2.2991117850161196
210	2.2060083862034623
211	0.9225535214826291
212	1.6711083148617276
213	1.4716337859671487
214	2.255220831759052
215	1.6832049786048036
216	2.2064874801367007
217	1.5224930213304755
218	0.9531804655992484
219	1.6220483963186798
220	1.666226275149924
221	2.3274339947676275
222	2.247454560163567
223	2.1622159929109728
224	2.411826486296223
225	0.899752188105145
226	1.7030311212658429
227	1.5774983359737664
228	2.040658962198239
