Frame	DIST P3 from COM [nm]
1	1.4073053668467084
2	0.9217323159259508
3	0.7337433671856168
4	0.6265523087145669
5	0.9788193545741133
6	0.8815578609610497
7	0.944359180726393
8	0.9967372750908604
9	0.6171027971272084
10	1.70998506686137
11	1.6350309667471803
12	1.1034639680972338
13	1.3537935079701886
14	1.4906548881466717
15	1.298669856258922
16	1.280995366458791
17	0.8092297956836663
18	0.7962405806175807
19	0.7305138343811338
20	0.9549954601404631
21	0.7321902272557916
22	1.1413181248986735
23	1.3377143923706403
24	0.8082767650309419
25	1.8474694211873233
26	1.3098202913207446
27	0.8256534355015744
28	1.1574886589317195
29	1.9563626271447954
30	1.5677811482757658
31	1.279948031931152
32	0.5529700695135059
33	0.8157820569517586
34	1.0900063751087734
35	0.6993147820863265
36	1.0990266441012444
37	0.3092731766218647
38	1.5527898219369867
39	1.4849159003496173
40	1.217646513201233
41	0.6121055718673966
42	1.5132816980911963
43	1.8081652665370795
44	0.8673086135344877
45	0.8987968056116912
46	1.217047808793431
47	0.6012606497093286
48	0.5104177069377154
49	0.6175391233669991
50	0.7208766669055702
51	1.0873463579845328
52	0.6902845564612364
53	1.376045046097284
54	1.1492332090959116
55	1.2849100495970758
56	1.003227010977854
57	1.8718095795839504
58	1.230747537971229
59	0.9178012687335341
60	0.7810325871704779
61	0.9714517726921221
62	0.3898592224551467
63	0.8004909410272282
64	0.6075349756735569
65	0.9382550186383246
66	0.8054851622883306
67	1.3042526135683947
68	1.319134519296653
69	1.438924834729046
70	1.6024543300824512
71	1.5157384382977617
72	0.5038321281273477
73	1.2386434838160614
74	1.783827443074765
75	1.2277978443810147
76	0.8765207128185872
77	0.7719436248846101
78	0.261307022485052
79	0.7841328713936104
80	1.315143094875983
81	0.8831252232837696
82	1.012931666007149
83	1.071917049029443
84	0.7242760247309009
85	1.787961397793581
86	1.662155937329582
87	1.5864981437114924
88	1.087208333301399
89	1.808061658240679
90	1.6075972007937886
91	0.928295259542393
92	0.23146998845542816
93	0.475212396957631
94	0.9011516828789475
95	0.9655344058545442
96	1.0032294630619398
97	1.2126676745460314
98	1.6236666392937824
99	1.4325364063630495
100	1.6020937203824532
101	1.1192055019323135
102	1.549931446512675
103	0.8084211911016552
104	1.2203005185426907
105	0.9103061511870005
106	0.9688723732027628
107	0.5799345441992194
108	0.3763534804173055
109	1.2417728759944628
110	1.0783164697290377
111	1.1710067786121277
112	0.8112680663970145
113	1.7430291092106167
114	1.0304543054185156
115	1.8127480268611253
116	1.533783559987814
117	1.7879343226814062
118	1.8173404401915287
119	1.5676005684555658
120	1.260467456497342
121	0.5774625567467111
122	0.6302405925076932
123	0.35586664793305633
124	1.3830517962502757
125	0.7178928456098262
126	0.9418786215738094
127	0.8360611248254772
128	1.6643186206706662
129	2.034281348399095
130	0.9129933211390112
131	1.3395150631644448
132	1.6525201575506137
133	1.5161157402315242
134	1.2295894997021457
135	1.5472973441168674
136	1.3125159842412917
137	0.6290783275731439
138	0.7851270442135794
139	0.6590743576326491
140	1.095767345541724
141	0.9561223120268441
142	1.0827358290716844
143	1.2748040407145835
144	1.5338431065645384
145	1.3352220323060717
146	1.9005224392840592
147	1.2164345477208716
148	1.796072402648495
149	1.357547915258325
150	1.801440796202364
151	1.163158835050298
152	0.6016648642632331
153	0.6901296560953046
154	0.538593732686234
155	0.6891382122299946
156	0.3778333083370123
157	0.9547746726613322
158	1.059274441408941
159	1.3850301833855103
160	1.4336805811926479
161	1.1950187204484348
162	0.7953269404604829
163	0.8050537511385361
164	1.2675543152947015
165	1.5795047775243378
166	1.3374139590185845
167	0.7744459725793938
168	0.6845735639392136
169	0.7875503567673964
170	0.7908055583461135
171	0.5015909001478243
172	0.7326723900292106
173	0.9090337531931719
174	1.3995907846383033
175	1.2580814882634226
176	1.5337198020209195
177	1.3268380827281712
178	1.185539468390276
179	1.477970465800243
180	1.5388734941869397
181	1.4169477478015837
182	0.6724946988638593
183	0.7593364998470641
184	0.39805215738644195
185	0.533280901589395
186	0.7566404165784409
187	0.4260705575371283
188	0.9442939796482914
189	1.0315665368748679
190	1.329832365375424
191	1.099043274853177
192	1.1757152376319717
193	0.9007447585193039
194	0.5048093897700456
195	1.005505604161412
196	0.9886156493917275
197	0.42051987930285795
198	0.7833745606172233
199	0.9437495972037382
200	0.7650184108169452
201	1.0145477328456398
202	0.8463706254092022
203	1.385858206631865
204	1.6435865971168686
205	1.3084776786615604
206	1.0320243063459724
207	1.3977949189904657
208	1.7952941362226855
209	1.2077853709257405
210	0.9666964547134501
211	1.195848682363746
212	0.7177778238734056
213	0.7630505473281392
214	0.8196540354184655
215	0.7051386656380247
216	0.6708408686947404
217	0.8361207275932798
218	1.5348820381746309
219	1.1147164382827506
220	1.0409520023089993
221	1.1698269691615866
222	0.8705703902869909
223	1.2884343746492384
224	1.2745176098343192
225	1.5216807169851556
226	1.2122808108868395
227	1.0210090586169092
228	0.4240693706354142
229	0.920405579682737
230	1.1179722854843566
231	0.562770199795417
232	0.8870832530139307
233	1.336713618460505
234	0.6125227868777188
235	0.7683413506450828
236	1.3966662800317677
237	1.2347140415676991
238	1.0916941105965086
239	1.696990266455421
240	1.3419957641926834
241	1.305920060510764
242	0.6123750521081365
243	0.8856069883293478
244	1.044123462261259
245	0.5070197936087985
246	0.9714815855748925
247	0.8388431743246849
248	1.5172572637639399
249	1.7798581042069355
250	1.2554390484784352
251	0.9436703897253751
252	1.3758743175805626
253	0.6194557324332792
254	1.3634977586258765
255	1.4021049905212002
256	1.162810553023243
257	0.5048447770244742
258	0.6935656053243159
259	0.8359555703239011
260	1.0778994304768086
261	1.1009240583356406
262	1.1153649248365074
263	1.4044571604557987
264	1.6566890219819654
265	1.6673676405906692
266	1.890526570973169
267	1.7540183338709852
268	1.4098589700943698
269	1.7118380517898129
270	1.8076301194903994
271	1.0963825893465362
272	0.4153927244855816
273	0.5344338894776657
274	0.929681333695703
275	0.8124396893855481
276	1.0744343545429988
277	0.8142426228642732
278	1.3742237259227044
279	1.72107769984068
280	1.347106893391245
281	1.5188997275074538
282	1.435224157482804
283	1.7531348252646062
284	1.4771953094368484
285	1.194924341630977
286	1.0810402007120488
287	0.5784929117015063
288	0.5403894110320342
289	0.6009309851296504
290	1.0233597195295319
291	1.0069615925589628
292	0.5746655684444253
293	1.1894820927146823
294	1.255996197800335
295	1.3505414650757264
296	1.7962422949653025
297	1.5196842596042393
298	1.5148823437995254
299	1.1884189422178648
300	1.2965188707543827
301	1.3477471078309444
302	0.6395125748046998
303	0.8332725044465727
304	1.013940793800773
305	0.7015610688552638
306	1.1956834029123224
307	0.8827050470004084
308	1.5532894342866945
309	1.6336954224497773
310	1.3203962284102457
311	0.88051416797233
312	1.5334563573835391
313	1.256994351618176
314	1.385978402910131
315	1.2107105076496658
316	1.2215892271954643
317	0.6059764351854011
