Frame	DIST P3 from grafting point [nm]
1	0.43408409323540104
2	1.2021189624991353
3	0.9620036382467592
4	1.849847020701982
5	2.1196322794296174
6	1.6467984090349375
7	1.52156925573567
8	2.3493733206963947
9	2.105730514572082
10	2.8777715336697587
11	2.971548586175228
12	2.361383916266053
13	2.47754233061718
14	1.898874666743439
15	2.300589055003091
16	0.47876612244393574
17	1.12298040944622
18	1.2299032482272778
19	1.5641460929209878
20	1.9946821801981371
21	1.8466521058391057
22	2.0641211204771883
23	2.240534088113816
24	2.079494169263285
25	2.6417242475322813
26	2.5396413132566584
27	2.0410276823208475
28	2.3929199735887554
29	2.8566842667680317
30	2.8837763436161272
31	0.48680694325368995
32	1.046505136155577
33	1.358131068785332
34	1.0129368193525219
35	1.490316744856608
36	2.198416702993315
37	1.7940593635663251
38	1.5628877118974347
39	1.809060806053794
40	2.449826932662795
41	2.030298746490277
42	2.8372386223227655
43	2.7701705723655343
44	2.4416834356648263
45	2.3321753793400677
46	0.46978079994823196
47	1.2512909333963878
48	1.3013381574364142
49	2.092172555025039
50	1.6885926092459371
51	1.7850347335556245
52	2.0288501669665027
53	2.856169987938394
54	2.7992173906290314
55	1.570722445246138
56	1.9867787999674245
57	1.9170117370532724
58	1.7871894135765243
59	2.5554657109810743
60	2.211357953837416
61	0.4748747203210549
62	1.2838150178277277
63	1.2910360180878027
64	1.764030895421053
65	1.620471844864944
66	1.6287010161475315
67	1.657369904396724
68	2.4447032539758293
69	2.283072929189953
70	2.1247338656876513
71	2.402527211084193
72	1.5618738745494154
73	2.266526196627782
74	2.134976580667807
75	1.4116858715734197
76	0.4515373738684312
77	1.0911855937465427
78	1.0867980493173504
79	1.7217017744080991
80	1.9783220162551878
81	1.7438904782124331
82	1.1106403558308147
83	2.3258817682762793
84	1.9655243575188783
85	2.3216414451848513
86	2.487477638090442
87	2.332301224113211
88	2.0051994913224944
89	1.5626048764802971
90	0.9945657343785762
91	0.42448792680122216
92	1.3073966498350853
93	1.242431889481268
94	1.8235832857316927
95	1.6584489741924529
96	1.3716694208153801
97	1.582553000692234
98	2.3740162172992845
99	2.2828510682915786
100	2.272932247120445
101	1.6912637286952015
102	2.034835865616679
103	1.7089999999999992
104	2.152480661934039
105	1.4287777993795974
106	0.4495030589439843
107	1.2015211192484283
108	1.1697328754890994
109	1.7229828786148742
110	1.6238208029213064
111	1.7607682982153008
112	1.792602019412006
113	2.253075009847653
114	2.023291625050625
115	2.2241899649085717
116	2.088569366815473
117	2.6237829559626307
118	2.220700339982861
119	2.6484268915716735
120	2.0240936243168193
121	0.45961396845613667
122	0.9026372471818324
123	1.1512558360329799
124	1.7101532095107708
125	1.3851981807669207
126	1.5286758976316743
127	0.9108704627991812
128	2.1897810392822348
129	2.343693879328096
