Frame	Status
24	outside
24	outside
24	inside
24	outside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	expelled
24	outside
24	outside
24	outside
24	inside
24	expelled
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	expelled
24	inside
24	expelled
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	outside
24	inside
24	expelled
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	expelled
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	expelled
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	expelled
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	outside
24	outside
24	expelled
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	outside
24	outside
24	outside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	expelled
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	expelled
24	expelled
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	expelled
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	expelled
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	expelled
24	inside
24	outside
24	expelled
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	expelled
24	outside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	expelled
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	outside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	expelled
24	outside
24	outside
24	outside
24	inside
24	outside
24	inside
24	expelled
24	outside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	expelled
24	inside
24	inside
24	inside
24	inside
24	outside
24	expelled
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	outside
24	inside
24	outside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	expelled
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	expelled
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	expelled
24	outside
24	outside
24	inside
24	inside
24	outside
24	inside
24	outside
24	outside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	outside
24	outside
24	inside
24	inside
24	outside
24	inside
24	expelled
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	inside
24	expelled
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	outside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	expelled
24	outside
24	inside
24	inside
24	outside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	expelled
24	outside
24	inside
24	outside
24	inside
24	expelled
24	inside
24	inside
24	outside
24	outside
24	expelled
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	expelled
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	outside
24	outside
24	inside
24	outside
24	inside
24	expelled
24	inside
24	outside
24	outside
24	outside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	expelled
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	expelled
24	expelled
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	outside
24	inside
24	expelled
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	outside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	expelled
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	expelled
24	outside
24	outside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	expelled
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	expelled
24	inside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	outside
24	expelled
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	expelled
24	inside
24	outside
24	inside
24	inside
24	inside
24	expelled
24	inside
24	expelled
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	expelled
24	outside
24	outside
24	inside
24	inside
24	outside
24	outside
24	outside
24	inside
24	outside
24	inside
24	expelled
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	outside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	expelled
24	inside
24	inside
24	outside
24	inside
24	outside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	inside
24	inside
24	inside
24	inside
24	inside
24	inside
24	outside
24	inside
24	inside
24	outside
24	outside
24	inside
24	inside
24	outside
24	inside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	expelled
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	inside
24	inside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	inside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	inside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	inside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	expelled
24	outside
24	outside
24	expelled
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	expelled
24	outside
24	outside
24	outside
24	inside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside
24	outside

25	outside
25	outside
25	outside
25	inside
25	inside
25	outside
25	inside
25	outside
25	outside
25	inside
25	inside
25	inside
25	inside
25	inside
25	outside
25	outside
25	outside
25	inside
25	inside
25	inside
25	outside
25	inside
25	inside
25	inside
25	inside
25	outside
25	outside
25	inside
25	inside
25	inside
25	inside
25	outside
25	inside
25	outside
25	inside
25	outside
25	inside
25	inside
25	inside
25	outside
25	inside
25	outside
25	inside
25	outside
25	inside
25	inside
25	inside
25	inside
25	inside
25	inside
25	outside
25	inside
25	inside
25	inside
25	inside
25	inside
25	inside
25	inside
25	outside
25	inside
25	outside
25	inside
25	outside
25	inside
25	outside
25	expelled
25	inside
25	inside
25	inside
25	inside
25	outside
25	inside
25	outside
25	outside
25	inside
25	inside
25	inside
25	inside
25	inside
