Frame	DIST N0 from grafting point [nm]
1	0.8917067903745073
2	1.6882781168989927
3	1.5358193253114139
4	2.2773682179217327
5	1.8859750793687593
6	2.357779039689681
7	2.0442996355720457
8	0.9650082901198318
9	1.7919324764064073
10	1.5894712957458532
11	1.986926521036949
12	2.5913930616562206
13	1.4419407061318437
14	2.2296786764016026
15	0.8795231662668187
16	1.7419546492374613
17	1.596490212935865
18	2.1664325514541187
19	2.2639350697402962
20	1.7417362027586165
21	2.0007793481541185
22	0.9236985438983877
23	1.8512944120263541
24	1.5393518116402132
25	2.556294779558884
26	2.622797552233112
27	2.1179872520862824
28	2.3621452114550463
29	0.8318653737234145
30	1.5740476485799264
31	1.615079564603548
32	1.8176110695085463
33	2.1414464737648675
34	2.380462350048829
35	2.391122957942558
36	0.9488250629067511
37	1.7042517419677168
38	1.4315512565046318
39	2.2006967078632163
40	2.1549600924379115
41	2.0515316229588083
42	2.27542303759103
43	0.9531914812879934
44	1.6593715677930596
45	1.5035348349805515
46	2.5476016172078393
47	1.6465779665718825
48	2.2600825206173307
49	1.846476103284304
50	0.9478586392495475
51	1.7403361744214845
52	1.6742908946775081
53	2.013566735919125
54	2.3455438601740095
55	1.7840053251041645
56	2.212216083478286
57	1.004690499606721
58	1.6089555618475027
59	1.6855103084822682
60	2.4574305687038245
61	1.4531187150401703
62	2.1028002758226916
63	1.5703544185947311
64	0.9344586668226679
65	1.7348965387019437
66	1.7530915549394435
67	2.3859484487306064
68	2.1618385693663575
69	2.3954018452025942
70	1.6314830676412186
71	0.9319581535669919
72	1.6234300108104451
73	1.6328104605250413
74	1.8613664335643312
75	2.501815940472038
76	1.9887121460885187
77	2.533577115463431
78	0.9370576289641982
79	1.6385829243587284
80	1.5832532962226886
81	1.4894646689331015
82	2.218013074803662
83	1.781909649785875
84	1.2351522173400389
85	0.9262353912478203
86	1.3951085979234736
87	1.8193419139897822
88	1.8709561726561097
89	1.3364707254556676
90	2.1871975219444653
91	2.526459973955654
92	0.9537300456628175
93	1.7630328981615737
94	1.3300304507792304
95	2.063642168594158
96	2.520984728236171
97	2.0306306902044007
98	1.7823919322079573
99	0.9458081200751028
100	1.675736852850111
101	1.6749379092969365
102	1.8911480640076785
103	2.5199646822921955
104	2.2793198546935014
105	2.1996274684591484
106	1.0066166102345044
107	1.7621864260060578
108	1.7884378658482951
109	1.8045071349263222
110	2.5339646801011275
111	2.4938967500680547
112	2.3561640435249824
113	0.882425067640308
114	1.6729593539593244
115	1.2586524540158037
116	2.5839769735816143
117	1.719167821941766
118	2.078140755579373
119	1.7140624259343646
120	0.8836051154220457
121	1.2164809903981262
122	1.505201979802049
123	1.3380739889856652
124	1.76533452920403
125	1.8364501082251086
126	1.985850195759993
127	0.9199440200359998
128	1.7207713386734445
129	1.7289586461219923
130	2.1562543912998757
131	2.2725529696796944
132	1.5976176013051433
133	2.086828454856794
134	0.912259283318069
135	1.0598886733992388
136	1.6932102645566482
137	1.5375838188534596
138	1.4618115473616964
139	2.0860968338023054
140	2.4684219655480284
141	0.8867829497684309
142	1.61280624998789
143	1.5611217121031893
144	2.26369896408511
145	2.1525768278972057
146	1.9658326480145756
147	1.9521098842022186
148	0.9937046845013857
149	1.6961359025738465
150	1.619923763638277
151	2.4403659561631303
152	2.2922015618178073
153	2.540608391704632
154	1.7917471919888694
155	0.932575466115207
156	1.3807928881624492
157	1.7196281574805654
158	1.9089091125561748
159	1.8379651792131453
160	1.871517833203841
161	2.0906654443023633
162	1.0024624681253642
163	1.4587508354753362
164	1.9063740451443416
165	1.90807363589564
166	2.0048366517000846
167	2.2713161382775424
168	2.4120617736699885
169	0.8752679589702834
170	1.6720687784896897
171	1.2321473126213454
172	2.304736644391287
173	2.1482029699262655
174	1.4989829885625794
175	1.7096318317111434
176	0.8249575746667194
177	1.3778512256408515
178	1.6554380085040934
179	1.272644490814305
180	2.179235875255361
181	1.9485238002138936
182	2.301101040806337
183	0.8804231936972114
184	1.6473767025182782
185	1.6917458437956923
186	2.490414021804406
187	2.295971689720936
188	2.394039473358783
189	1.6101121078980822
190	0.8851835967752654
191	1.7707100270795324
192	1.437629298532829
193	2.1814098652018585
194	2.2725285476754715
195	1.9201421822354692
196	1.9453508680955203
197	0.8874688726935717
198	1.595143253754972
199	1.7179432470253482
200	2.3718882773014407
201	2.034099555085738
202	2.448430109274102
203	2.4468318291210767
204	0.8846485177741488
205	1.668958357778885
206	1.4348818766713862
207	2.4208700915166825
208	2.184473849694702
209	2.066201587454622
210	1.958404963229004
211	0.9196444965311332
212	1.7973099343185053
213	1.5400392852132045
214	2.329540083364093
215	2.1375193566374997
216	2.1064455843909173
217	2.1436114386707286
218	0.9021690528941897
219	1.5858095724266537
220	1.676114852866597
221	2.1362211964120195
222	2.3678500797136617
223	2.537707824001812
224	1.6310916589818003
225	0.9347545132279381
226	1.304689235028786
227	1.6046616465784915
228	2.19926101224934
229	1.753549543069711
230	1.964454377174484
231	2.4879256419756595
232	0.9176088491290808
233	1.7551458628843353
234	1.5398662279561801
235	2.366452408141773
236	2.5656268239944784
237	2.135621923468664
238	1.9094596094183278
239	0.9598734291561595
240	1.1549207765037415
241	1.8124913792898452
242	1.8866229087976207
243	2.059107816506944
244	2.3456184685493926
245	2.290850060567041
