Frame	DIST TA from COM [nm]
1	1.5151223187007041
2	0.9049158196346236
3	1.4881824117442757
4	1.9792238732960463
5	1.4956764826074513
6	1.953683864043769
7	1.1080195804339381
8	1.4259394764943532
9	1.4172720826468006
10	0.5041080303367511
11	1.1858944540936183
12	1.1973281322386162
13	1.5424895968044605
14	1.4368180665101602
15	1.7232777362485723
16	1.5936639878751093
17	0.35961526750820655
18	1.5943797824310857
19	2.410021761442207
20	1.6101736367935586
21	1.7307172330063036
22	2.0704824656647056
23	1.5642110281624422
24	1.2505526340882274
25	1.5147799448269714
26	1.637078733980136
27	1.374759444866626
28	2.403748069421998
29	2.4877817993646474
30	1.7278605358216863
31	1.7286858538352226
32	0.46191479869127966
33	1.104260074665383
34	1.2838784259033253
35	2.0419520837913914
36	2.2573624681251316
37	1.5618598888824844
38	1.670687676527244
39	2.12588988720018
40	0.6822435873645132
41	1.0834538234276483
42	0.7732074026417468
43	1.575744645397851
44	1.0869908865763378
45	1.8199251873360016
46	0.8709234682220943
47	1.324284783383096
48	1.4186545342330537
49	2.160417931934696
50	1.2141076519917815
51	1.3341861341750636
52	0.9892055603488114
53	1.1485204136736087
54	1.0336640608171526
55	1.9146724630142347
56	0.9804924225229905
57	1.461456069729774
58	0.8407256352401812
59	1.909393121845261
60	2.098666325014526
61	1.15554428463387
62	1.7323987253949373
63	1.4784679887471361
64	1.1444010851751236
65	1.484781223362555
66	2.029351197119416
67	0.9728565059915044
68	1.7627438926996772
69	1.7009122644187114
70	0.6912186927810903
71	1.7459642840705532
72	2.101450756322875
73	1.485147930342296
74	0.3671707708955051
75	1.7360817593074351
76	1.966981284862669
77	1.3700492235682644
78	1.3627262656160972
79	1.524900119679977
80	1.5311998155041726
81	1.1666564806102988
82	0.2780990718251342
83	1.8217504202689214
84	1.9591144922515333
85	1.4463234747973945
86	1.6219984875917746
87	0.9361517471809788
88	1.1161047637878747
89	1.1523207696861086
90	1.2483780101595867
91	1.258437883349826
92	2.0521456225740877
93	1.775401688703153
94	1.719581244445873
95	1.051279770684286
96	1.152449741311956
97	1.0355455159600684
98	1.2946267862303054
99	2.341283518847091
100	2.0379640000807213
101	1.3652028294817573
102	2.0972808623608294
103	1.978638740554978
104	1.796379418615398
105	1.6483279785892107
106	1.1417011977746228
107	0.33916975838066943
108	1.5804452299905918
109	0.9454888285960875
110	1.029393571477884
111	1.088624877999765
112	1.3291676436777975
113	1.9314088931399251
114	0.6214055137347932
115	1.654733154469327
116	1.3206584768591743
117	1.1944893521919682
118	1.6016007032028934
119	1.0395005110628877
120	1.2505186174143936
121	2.463699853624625
122	1.9933215919038243
123	0.7884887245547632
124	1.1166392518400885
125	1.530398303955543
126	0.7649893585861204
127	1.8880832128775482
128	1.6252386651658264
129	1.6215977460517133
130	2.4683529427535276
131	1.038948627218875
132	1.4603264189899394
133	1.4382820481393754
134	1.6052271646094214
135	1.9658698456408596
136	1.6419607942944339
137	1.771227178752067
138	1.0770147254100129
139	1.3744718872170485
140	2.0490026766087914
141	0.5422771143520613
142	1.1862171886926935
143	1.6077972411812338
144	1.645790150277369
145	2.226661195181027
146	1.7634189315432076
147	1.3012738290325374
148	1.484965177411575
149	1.0871787240950772
150	1.741726608318598
151	2.123223157872251
152	0.8864869306002275
153	1.6900945147387498
154	1.8376367891261867
155	0.6108215522965746
156	0.9851500996041143
157	1.8358082603447434
158	1.8131376033688114
159	1.2155166468419893
160	1.1078165320801054
161	2.077300103198861
162	1.4081955541578755
163	1.4405262818671485
164	2.0475355842451175
165	1.1064341230954513
166	1.731634623340042
167	2.0622833143751125
168	2.021920490214688
169	1.0264403447107864
170	1.8008106594670077
171	0.5568377512794892
172	1.241502126961528
173	1.3235756613242773
174	0.29349110932019623
175	1.655771959313843
176	2.2651359299719767
177	1.7669519571142844
178	1.5444502156916573
179	0.8108435229746829
180	1.7585582073818287
181	2.3209616474104013
182	1.6805589750883496
183	1.4208682974681326
184	1.8084939089612628
185	2.0606864830075438
186	1.7253562041648154
187	0.9623820869332468
188	1.399917687312365
189	0.46451644884761617
190	1.3204093233728733
191	2.2802127710479088
192	2.290070202253636
193	0.5244858494278029
194	2.038281360914138
195	1.4391149732561292
196	1.4390270693249578
197	1.2561424705223594
198	1.7404504894566881
199	1.1825080998665523
200	1.4185670256459448
201	0.9972600431933472
202	1.1560762707321637
203	1.0330190432659
