Frame	DIST TA from graftin pt [nm]
1	1.5912429104319659
2	2.1284738664122695
3	2.247910362981586
4	1.6317922661907682
5	1.7105981410021456
6	3.1028174293696353
7	2.2462693516139165
8	1.9197200316712835
9	2.255503713142587
10	2.4646448019948055
11	3.045411138089569
12	2.2292341734326664
13	2.3808960498098166
14	1.796016146920735
15	2.9383658723855364
16	1.7412929104547565
17	2.2957669742375852
18	3.2551783361284516
19	2.1434236632079986
20	2.4087874543014367
21	3.1446581690225077
22	2.094905725802476
23	3.479340598446782
24	3.364212389252499
25	3.4109250944575145
26	3.0471196235133275
27	2.4161138218221456
28	2.5788094152147036
29	2.2164812203129562
30	2.288167170466355
31	3.06724469190184
32	2.4562658650887137
33	2.90772849489081
34	2.301770188355041
35	2.3637817158104926
36	3.0953445688646646
37	2.8290256273141106
38	2.665335626145422
39	1.6873182865126537
40	1.5526757549469226
41	3.0770177120062177
42	2.9907382031866274
43	2.8951355754092067
44	2.3483598531741228
45	2.4534361617943072
46	2.259304981625982
47	1.5642480621691641
48	2.9918223543519384
49	2.8356300887104466
50	2.388439239336016
51	2.2001759020587444
52	2.9953520661184414
53	1.4931871952303906
54	2.6534914735118353
55	2.7527624307230014
56	2.892174787249211
57	3.232812707225706
58	2.7627495362410244
59	1.0036239335528034
60	2.421523900356961
61	2.9942064057108637
62	2.6784484314617667
63	2.479016135486011
64	2.6719395576996097
65	2.357696121216642
66	2.5654822158806696
67	2.621005150700777
68	2.1659845336474595
69	3.0241899741914353
70	1.5135309709417921
71	2.039311893752401
72	3.074003741051725
73	2.7454686303070366
74	1.8476065598497953
75	1.5710894309363828
76	2.819872514848854
77	2.876214873753354
78	2.0834682622972713
79	2.8309796890829153
80	3.038850276009007
81	3.163429942325264
82	2.5010783674247423
83	3.065082380622095
84	2.0326490105278885
85	3.284645186317697
86	2.9343316104353314
87	2.477033911758178
88	1.219512607560911
89	3.1364878447078306
90	1.6775243664400221
91	2.9365641487970247
92	3.2289509132224326
93	2.6558508994294088
94	1.698528775146302
95	2.7542238471119234
96	2.7806815711260433
97	1.5670781729065066
98	2.453339560680503
99	2.865254962477162
100	2.6470944448583613
101	1.9910220993248646
102	2.6357862204662945
103	2.106466472555403
104	0.9489604838980409
105	1.531252428569505
106	2.7076953299808304
107	2.928867870013942
108	2.77533529505896
109	3.0149300157715104
110	3.12799296674401
111	3.4096664059699457
112	2.9731022518574766
113	2.9058100419676447
114	2.5632079509864187
115	2.4543310697621874
116	1.7947785378703436
117	2.134012417958241
118	3.2162285366559367
119	2.7552168698670516
120	2.464643381911469
121	2.9004806498234066
122	1.732111139621243
123	1.73853357747269
124	1.4510665043339672
125	3.123255032814323
126	2.2579603628053344
127	2.6919595093537336
128	2.073851730476408
129	2.7295627855024684
130	2.775261248963774
131	3.2559534701834982
132	3.0423744016803655
133	2.812964450539678
134	2.7869764979274576
135	2.585302303406705
136	3.3893353330704836
137	2.11630668854965
138	1.4064757374373689
139	2.3433115456549967
140	2.06142935847921
141	1.7061418463890967
142	2.3329237021385865
143	2.503635356836133
144	2.31001839819513
145	2.758766753460686
146	2.5307242046497236
147	2.187670221948456
148	2.9853967910480503
149	2.902344052658126
150	2.9644012886247326
151	1.5356343965931447
152	1.2132361682706267
153	2.814625019429766
154	2.8302411558028013
155	2.655894199699978
156	2.861039845930149
157	2.907035775493656
158	1.60718542800761
159	2.5052335220493878
160	2.9966749907188786
161	1.9105562017381215
162	1.9887252198330458
163	1.7148378932132338
164	2.130049060467856
165	2.2154342689414173
166	2.695672272365466
167	1.8982017806334512
168	2.277015810221791
169	2.382836335126691
170	2.247945506456952
171	2.1296915269587746
172	2.257160605716838
173	2.4257607054282992
174	1.5615412258406765
175	1.2249563257520635
176	2.7082588502578564
177	2.336694032174515
178	2.121577007793969
179	2.602342982775333
180	3.367321487473392
181	1.9249646750005536
182	2.3488416293994763
183	2.849083185868749
184	2.19580144821885
185	2.912658236044868
186	3.1161683202291917
187	2.5545845063336636
188	2.4488244118352
189	2.5377622032018703
190	3.024616008686066
191	2.1381393780574713
192	2.4946753295769817
193	1.7898343498771094
194	2.3621096502914503
195	1.0417000527983151
196	2.5502109716648955
197	1.3690748701221602
198	2.9024808354233813
199	2.9913033948431265
200	2.9601947571063656
201	2.413518178924698
202	3.2334455306994085
203	2.984105226026723
204	3.0792580275124726
205	1.9762818624882434
206	2.7612437415049014
207	2.900616141443054
208	1.830382200525344
209	2.449421156110155
