Frame	DIST N0 from COM [nm]
1	0.6466271044774518
2	0.5197402216099748
3	0.7939955276695096
4	1.0281933729823896
5	1.2581052809519533
6	1.2773913308946865
7	0.6242669170102402
8	0.8432843832423319
9	0.4524520269981026
10	0.4202320544554348
11	1.0973842833329255
12	0.5927711985897739
13	0.6448726183344623
14	1.1755280185724988
15	0.8051429331846282
16	0.847577640775676
17	0.5705865403249537
18	1.1067578132287401
19	1.3288800870335453
20	1.472653290590052
21	1.1399978696721926
22	0.7034312840843581
23	0.6594040599554364
24	0.8752479648648175
25	1.2206887400152437
26	1.5445427894918997
27	1.469257149524402
28	0.927366008804356
29	0.6702776001213874
30	0.6347599578436228
31	0.7661083873868578
32	0.9363351375420709
33	1.406952401904375
34	1.0056817466327088
35	1.1809326476845907
36	0.9482384742677487
37	0.4959966054854239
38	0.7353311623801475
39	0.6556343088481457
40	1.2973293132195758
41	1.026556409178035
42	0.8022979877978523
43	0.8583683976722583
44	0.4601909763281728
45	0.6800200777348041
46	1.2752119231639854
47	0.8562167735248533
48	0.48875762951402113
49	1.1867463408627095
50	0.7410438721210536
51	0.5200916324287926
52	0.7031744492815788
53	0.8731061253492874
54	1.4353276949312745
55	1.2053104012101248
56	0.8315997614629909
57	0.7128331659294366
58	0.7467821308925412
59	0.8788402144013375
60	1.1716614489776473
61	1.1867759962630338
62	0.9223129974721832
63	1.2742375231118135
64	0.8712761459198769
65	0.9313961760361146
66	0.605805821924449
67	0.7379099690673475
68	1.3661312349186676
69	1.1788789382376772
70	1.2893565314939575
71	0.8781867450512294
72	0.5062816430020151
73	0.6090043061407384
74	0.6177905001218613
75	1.3288979706232276
76	1.2767754425161209
77	0.3668685467742375
78	0.9193467623197192
79	0.562373704642621
80	0.6125142897125266
81	0.816724230929729
82	1.2737997311595055
83	1.211821314369075
84	0.7561456100999782
85	0.45116224060413107
86	0.8351150110210267
87	0.6354212968494207
88	0.9095463996197333
89	1.7335462650478097
90	1.4877691147404293
91	1.262817686843231
92	1.0038347798846785
93	0.7084505081154069
94	0.4403431871267906
95	0.64938881783927
96	0.8477001539579959
97	0.5922482415270144
98	1.1155775478675285
99	0.8242022116654926
100	0.26424285366739375
101	0.25221532750523445
102	0.9109525626664529
103	1.0269543041718723
104	1.0798226044785606
105	0.716275984320486
106	0.6456984353301147
107	0.858168838342457
108	0.6291024542625661
109	1.773012016948813
110	0.6138544831884868
111	1.0821318434140117
112	1.5587216963045767
113	0.809027496316359
114	0.576449530509387
115	0.842364565508595
116	1.5084600202368852
117	1.0084887157504108
118	0.9343176600043015
119	1.2002734467356888
120	0.5134460208498342
121	0.9493576560936773
122	0.8525216138261913
123	1.0108749190878268
124	1.3476419466336513
125	0.8614902133832384
126	1.3039747321327972
127	0.6504073135116113
128	0.8390875753958457
