Frame	DIST P3 from grafting point [nm]
164	2.1889698490385876
165	1.6642466764275072
166	0.4893608075847464
167	1.1846282117187628
168	1.284216103309717
169	1.9692287830518784
170	1.8682093030493125
171	1.9097607179958402
172	2.0650491519574032
173	2.726804173386858
174	2.009473811722856
175	2.601465740693119
176	2.8017200074240116
177	2.439214832686943
178	1.7053932097906328
179	2.670034082179473
180	2.5758381160313606
181	0.4894047404756119
182	1.2610416329368335
183	1.0827538963217798
184	1.4957489762657379
185	1.7122999153185732
186	1.7208858184086486
187	1.2467818574233416
188	1.8138120078993833
189	2.1361296777115357
190	2.541515689504984
191	2.28462819732227
192	2.130778261574863
193	2.342448505303797
194	1.64495744625811
195	1.0264745491243332
196	0.4438254161266587
197	1.130483524868893
198	1.3113889583186233
199	1.6813218014407592
200	1.9708693513269704
201	1.9215126853601572
202	2.088245435766592
203	1.6833591417163478
204	2.299948477683793
205	2.6428617065597653
206	2.61771216905144
207	2.6479888594931795
208	2.636711777953745
209	2.885655904642826
210	2.5903169690213597
211	0.5210460632228189
212	1.1877832293815238
213	1.326878291328933
214	1.8835514327992213
215	1.7773086394883693
216	2.1421024718719655
217	1.6668935178948914
218	2.586460902468855
219	2.21108208802839
220	2.063789960243048
221	1.7184653036939652
222	2.3291728145416783
223	2.808205476812551
224	2.3682124060142904
225	2.298017841532131
226	0.5080285425052428
227	1.233366936479164
228	1.3092524584662806
229	2.130345042475513
230	1.7131406830730525
231	2.089316395379119
232	2.041189359172732
233	2.6061500340540666
234	2.049628746871004
235	1.7546615058181443
236	1.4591168561839025
237	2.7729807067486063
238	2.4146761687646654
239	2.4495195447270843
240	2.089768647482297
241	0.4843005265328526
242	1.1778276614174064
243	1.2110363330635479
244	1.8268864223043522
245	1.9768874525374485
246	1.72283777529981
247	2.0364481333930415
248	2.3164921756828756
249	2.43475625063372
250	2.823683232942392
251	2.5738080736527325
252	2.3690700707239523
253	2.539501132112367
254	2.430933565525804
255	2.8780870382947077
256	0.43366576991964667
257	0.9804861039300876
258	0.8073115879262516
259	1.4431663105823966
260	1.7148685080786792
261	1.3287874171589702
262	1.5955632234418053
263	1.8640759104714586
264	1.4276697797460032
265	2.313652955825488
266	2.2024361511744237
267	1.6371233918064956
268	2.095898375398961
269	2.256608738793681
270	2.2455504893010114
271	0.45729858954516706
272	1.1369371134763777
273	1.2798288948136762
274	1.7634412380343154
275	1.9559197325043798
276	2.125395727858697
277	1.8616371826969904
278	2.398482228410292
279	2.35730396851997
280	2.3134193307742517
281	2.6312445724409588
282	2.558070561966576
283	2.606074634387889
284	1.7601502776751765
285	1.4155581937878778
286	0.5126597312057929
287	1.142120834237776
288	1.3627153040895967
289	1.657517420722928
290	1.9633624219690062
291	1.9627949459890057
292	2.1131833805895806
293	2.3602213879210594
294	2.384178265147134
295	2.4719332515260155
296	2.496122993764532
297	2.5554101432059757
298	1.6704218030186255
299	2.4857089531962515
300	2.7816761134251387
301	0.4838625837983338
302	1.0337354593898767
303	1.2878920762237804
304	1.510834868541228
305	1.3649783881072974
306	1.8796342729371571
307	1.4125508840392267
308	1.9358747376832004
309	1.9694765802110974
310	1.6980061837343214
311	1.8400372278842607
312	2.349617202865182
313	2.462038789296383
314	1.8911821699667113
315	1.8641612054755352
316	0.4756311596184566
317	1.0295129916615922
318	1.2493462290334085
319	1.5518720952449656
320	1.779719640842342
321	1.880932215684552
322	1.8610478231362015
323	2.294852718585663
324	2.1574301842701655
325	2.056178494197427
326	2.3038647963802044
327	2.093396761247138
328	1.586913041095826
329	1.643720170832004
330	2.3603037940061857
331	0.48533493589479126
332	1.1686526430039013
333	1.1136857725588527
334	1.5607440533284118
335	2.0845836514757563
336	1.4344173032977556
337	1.8795534044022253
338	2.1479783518462177
339	2.0706544859053637
340	2.537288907475855
341	2.896054039551061
342	1.7150177841643504
343	1.977872847278105
344	2.466503192781234
345	2.1336803884368454
346	0.48119226926458414
347	1.2781510082928416
348	1.2882926686122251
349	2.142420593627687
350	1.7415151449241002
351	1.9778538874244482
352	1.8837945747878115
353	2.648861264770204
354	2.8670992309301053
355	2.2702303847847682
356	2.2231484430869637
357	2.146226688865838
358	2.58921242851953
359	2.0773283322575664
360	2.381666223466254
361	0.45985758665048226
362	1.2160958021471855
363	1.2852945187777056
364	2.082754186167925
365	1.7324514423209691
366	1.8768508198575644
367	1.997102651342692
368	2.0398110206585347
369	2.3767730223982286
370	1.436391659680604
371	2.1388415088547403
372	1.6536208755334485
373	2.47443306638107
374	2.6969868371944283
375	2.7920780791374753
376	0.47392931962477086
377	1.473651587044915
378	1.1939501664642445
379	2.1467084105672094
380	2.2912994129969135
381	1.6598572227754989
382	1.968744269832931
383	2.299319247081621
384	2.854760410262128
385	3.0003538124694558
386	3.0334543016172164
387	2.055193421554281
388	2.3779043294464137
389	2.5103045631954672
390	1.8560835110522365
391	0.47334870867046924
392	1.1709188699478708
393	1.3237405334883412
394	1.6573487864659047
395	1.9318159850254915
396	1.785802340686112
397	2.2129740170187264
398	2.2254498421667477
399	2.4762233340310797
400	2.7156511189768096
401	2.3308869556458545
402	1.9712257607894628
403	2.3557591133220743
404	2.7822668815194556
405	2.71758974092853
406	0.4594104918262132
407	1.246258400172292
408	1.234955059911089
409	2.03453311597526
410	1.8815044512304522
411	1.8509486756795857
412	1.693661418347837
413	2.827127694321572
414	2.8002603450393657
415	2.338254477168814
416	2.362372324592378
417	2.3613307688674228
418	2.3862902170524043
419	2.3208330400957347
420	2.1443861592539744
421	0.4625472948791317
422	1.31490227773778
423	1.1992139091921852
424	1.7356350422827989
425	2.26368306085459
426	1.7357203115709636
427	1.7753943223971451
428	2.152744295080118
429	1.6450726427729563
430	2.770248003338332
431	3.0049653908156784
432	1.7592947450612162
433	2.2679534827681103
434	2.531419759739585
435	2.465988037278362
436	0.4729175403809868
437	1.179366779250628
438	1.2817784519955069
439	1.7191829454714767
440	1.5917644298073756
441	1.963684546967769
442	2.093548423132362
443	2.454191924035279
444	2.195227778614325
445	2.2841816915473276
446	1.861050509792785
447	1.7639418924669819
448	2.409915143734318
449	2.7670711953254794
450	2.752013263049439
451	0.4640441789312784
452	1.0264584745619314
453	1.1384832014571002
454	1.4365100069265115
455	1.5806590397679081
456	2.0227231644493546
457	1.7119304892430685
458	2.171493034757424
459	1.6382960660393484
460	1.707724802185647
461	2.2090244453151744
462	2.196811553137866
463	2.5702696356608215
464	2.2442916477142645
465	1.6140557611185582
466	0.489083837393961
467	1.1615188332523951
468	1.3019162799504438
469	1.6134119126868995
470	1.7416345770568538
471	1.9761773705819041
472	2.0116351557874563
473	1.7112796381655448
474	1.386370080461923
475	2.202755320048056
476	2.259997566370372
477	2.336825624645541
478	1.513730160893948
479	2.118123225877098
480	2.8336728816149606
481	0.4560010964899123
482	1.2446127911925078
483	1.2174477401514991
484	1.966399755899088
485	1.5415605729260191
486	1.7457605792318687
487	1.8144541879033438
488	2.7309877334034303
489	2.4183872725434203
490	2.1829706823500854
491	1.5186714588744998
492	2.42211993922679
493	2.0376852063064046
494	2.11949144843757
495	2.6762856723451636
496	0.5174301885278846
497	1.248599215120689
498	1.237467171281729
499	2.150565042029653
500	2.0115131120626555
501	1.7752611075557314
502	1.8599672040119406
503	2.686861365980765
504	2.9304574728188766
505	2.614554837826126
506	2.828843579981053
507	2.3857866627173525
508	2.3207132524290897
509	2.4740278898993844
510	2.3651566544311633
511	0.473799535668827
512	1.1955551011977636
513	1.202436276897862
514	1.568091196327558
515	2.0696255700005253
516	2.133060242937361
517	1.8777790072316796
518	1.9954841517787048
519	1.7643967807723961
520	2.3843049301630876
521	2.5097079511369405
522	2.501795355339837
523	2.940306446614023
524	2.3500997851155145
525	2.0614892674957126
526	0.5120966705613289
527	1.4065752734923227
528	0.8982009797367191
529	1.9855926067549694
530	1.8208487032150675
531	1.5828736525699048
532	1.3753923076707948
533	2.0324758301145924
534	2.3591769751334897
535	1.4108837655880786
536	2.1133040481672287
537	2.286889590688624
538	2.2704010658912224
539	1.8623477118948533
540	2.0820072045984848
541	0.4811174492782419
542	1.2307115827845305
543	1.3268236506785671
544	1.9123035846852343
545	1.4085077209586037
546	2.2124633330294996
547	2.078203310554577
548	2.271610441955221
549	2.7699785197723115
550	1.5703665177276271
551	2.1351948388847326
552	2.8636845147466956
553	2.839251133661834
554	2.3674275068098725
555	2.497367814319711
556	0.4944117717045125
557	1.1420770551937354
558	1.24574555989576
559	1.9165077615287696
560	1.7580483497333084
561	1.7204339568841354
562	2.1208180025641012
563	2.7823765022009486
564	2.624544912932526
565	2.28619268654241
566	1.9997812380357978
567	2.074316031852426
568	1.7700847437340377
569	3.00827209540626
570	2.533874503601149
571	0.4688304597613073
572	1.3149296559131989
573	1.3194457169584488
574	1.9787129655409859
575	2.170766224170627
576	1.693607097292642
577	1.6803157441385825
578	2.1188430805512692
579	2.563653252684536
580	2.682197792855701
581	2.939340912517633
582	2.2136054300620067
583	2.0000704987574833
584	2.2216120273351043
585	2.0477839241482476
586	0.4796415328138256
587	1.2915397787137612
588	1.3611733908653918
589	1.955124036985888
590	1.9224330937642544
591	1.7559048949188523
592	2.095282558510897
593	2.794349477069749
594	2.464818654586983
595	2.6570451633346375
596	2.0668357457717836
597	2.60585398669994
598	2.2025517020038343
599	1.996019538982517
600	2.8010098179049594
601	0.4287726670393088
602	1.2497379725366455
603	1.2790265829919256
604	1.7741682558314498
605	1.970007360392342
606	1.7503293975706407
607	1.7841384475426785
608	1.4321846947932382
609	1.759566423866971
610	2.59569566783165
611	2.542960086198759
612	2.5834713081433667
613	2.23202531347653
614	2.339477292046239
615	2.3544617219228696
616	0.47836074253642524
617	1.303911806833576
618	0.9855176304866394
619	2.0178612439907755
620	1.5618409009883183
621	1.134307277592805
622	1.65245816891079
623	2.6357014246685853
624	2.8843581608392554
625	2.1559139593221266
626	1.8032795124439254
627	1.249416663887591
628	1.8038705607664873
629	2.263422408654647
630	1.931634282155914
631	0.4889887524268825
632	1.411036852814271
633	1.2062789892889636
634	2.096994277531532
635	2.0095086464108576
636	1.8796260266340237
637	1.7844007397442974
638	2.5010659727404234
639	2.572743865992104
640	2.726248888124491
641	2.718879732536917
642	2.585133072010028
643	2.4072253737446365
644	2.1396135165024566
645	2.3538334690457647
646	0.49046508540364064
647	1.1944647336778096
648	1.3224651224134425
649	1.2617658261341527
650	1.783269749645297
651	1.637654725514509
652	2.122360949508826
653	1.5878649186879825
654	1.4787011192259243
655	2.215916514672877
656	1.8825604903959945
657	2.3758312229617657
658	2.045237394533945
659	2.6468196009550784
660	2.8416843596712154
661	0.4903152047407909
662	1.356183984568465
663	1.1124648309047787
664	2.030298746490281
665	1.8902055443787067
666	1.9119123933904505
667	1.7646203557706124
668	2.73998357659312
669	2.7784769209046916
670	2.049240591048304
671	2.246285378129861
672	2.5909106507172335
673	2.684621574822042
674	1.8787030100577349
675	2.0369239062861437
676	0.4840857362079583
677	1.2104437202943379
678	1.1593398983904584
679	1.9852700068252676
680	1.8486281400000375
681	1.9396185191939181
682	2.0107386702403676
683	2.6852160062088095
684	2.6802572637715207
685	2.6101356286599326
686	2.4230943027459753
687	2.7615361667014255
688	2.599637474726042
689	2.7550662423978105
690	2.3353123988023543
691	0.4431004400810309
692	1.2003541144179088
693	1.1514134791637658
694	1.7151157395348007
695	1.6421333685179178
696	1.401683273781921
697	1.828418715721321
698	1.6273100503591817
699	2.336534613482112
700	2.2980644029269497
701	1.57251200313384
702	1.6654215682523157
703	0.897978284815397
704	2.1535287321045886
705	2.261497070526515
706	0.5321137096523678
707	1.1684250082910788
708	1.2209787057930221
709	1.9781751691900344
710	1.7130005837710636
711	1.8565055884645265
712	1.6551924359421208
713	2.2069494783524157
714	2.7427318498168938
715	2.497975580345015
716	2.2764951131069915
717	1.5835633867957435
718	2.2054174208072266
719	1.6277287857625466
720	2.1249181160694177
721	0.4667097599150873
722	1.1297482020344183
723	1.1448537024441157
724	1.8453755715300857
725	1.7835851535600948
726	1.8697620169422655
727	1.8515477309537565
728	2.3465875223396186
729	1.8033075167591346
730	2.34519103699464
731	2.5648822585062248
732	2.042758429183439
733	2.583602717137447
734	1.897224551812461
735	2.249482162632102
736	0.48841273529669343
737	1.2509324522131482
738	1.0113110302968147
739	1.6197524502219427
740	1.7371775959872386
741	1.643814162245844
742	1.6665407285752145
743	2.4274424812958983
744	2.287601582443934
745	2.537990543717609
746	2.2804898596573504
747	1.8466640192520163
748	2.1162232868957855
749	2.1780996304117966
750	1.8046722694162523
751	0.4577007756165611
752	1.3197143630346693
753	0.9773274783817325
754	2.0833494666041994
755	1.8495842776148332
756	1.7312908478935567
757	1.4551841807826253
758	2.760643041032287
759	2.7397797356721934
760	2.322963839580803
761	1.7217598554966955
762	2.530866649983752
763	1.8388335976917567
764	2.1544911232121593
765	1.4435006061654374
766	0.47592226255975706
767	1.2803780691655091
768	1.213918036771841
769	2.122999057936671
770	1.796528040415735
771	1.8521403834482946
772	1.9651910848566359
773	2.7759079595692646
774	2.5867100726598657
775	2.0841146801459804
776	2.6525061734141184
777	2.7109564732765445
778	2.4940595421922085
779	2.3892896433877566
780	2.2928615309259315
781	0.4611691663587209
782	1.0952410693541392
783	1.155626669820322
784	1.8685117072151292
785	1.4282643312776517
786	1.8622067554382902
787	1.7231639504121496
788	2.253646378649495
789	2.531263320952602
790	1.881848027870472
791	1.478153916207645
792	2.45879584349738
793	2.7502234454676584
794	2.273465636423829
795	2.053397428653303
796	0.44186083782114033
797	1.1921627405685846
798	1.0507621043794844
799	1.768431508427735
800	1.9175656442479365
801	1.5061875713203854
802	1.8839718681551496
803	2.36049592247053
804	2.043982876640603
805	2.2266935128122154
806	1.899380162052874
807	1.462218861867128
808	1.5464585348466344
809	2.7872470288799303
810	2.446034545953924
811	0.5387049285091041
812	1.3485507035332418
813	1.3037074058238682
814	1.4684229635905335
815	1.889579318261079
816	1.760374107966827
817	1.9948398431954377
818	0.8931226119632167
819	1.2421312330023748
820	2.4120945255109714
821	2.2654878061909787
822	1.8705683628245182
823	1.9608011117907893
824	2.0106170694590277
825	2.186462668329829
826	0.5174649746601225
827	1.3289747928384514
828	1.3707654795770143
829	1.9640705180822835
830	2.007793316056215
831	1.8703210954272003
832	1.8940469899133978
833	2.5770878913999056
834	2.6773421522099126
835	2.58023216009723
836	2.831454043420097
837	2.210485467041122
838	2.012263153764935
839	2.709137685685246
840	2.3709394762414338
841	0.45755655388159483
842	1.1647669294755976
843	1.3009915449379377
844	1.7844609830422218
845	1.7718081160215975
846	1.9171611825822046
847	1.9408255975228672
848	2.5396129626382073
849	2.457360575902529
850	2.43049007403857
851	1.9769312077055199
852	2.287318080197855
853	1.8572474256275067
854	2.451126475724993
855	2.600193069754629
856	0.47607037294920895
857	1.1752935803449287
858	1.0931303673395965
859	1.865628312392368
860	1.8114441752369819
861	1.666996400715966
862	1.5843575985237655
863	2.335973458753329
864	2.727507653518131
865	2.3969649559390684
866	2.103213969143413
867	2.2273149754805663
868	2.0633434033141476
869	1.5705648665368797
870	2.177930210084792
871	0.47132472882291976
872	1.210873238617488
873	1.2183139989345924
874	1.8164077185477943
875	1.5890629314158708
876	1.8823339236171674
877	1.3493290925493306
878	2.411121938019727
879	2.0684276637098042
880	2.1200945733622367
881	2.231281694452767
882	2.6049378111578783
883	2.321920325937135
884	2.0601965925610095
885	1.5739012040150422
886	0.49273420827054604
887	1.233085966184031
888	1.335988398153219
889	2.0461686147529488
890	1.760238904239991
891	2.1482807079150534
892	1.9552600850014805
893	2.5750250484218604
894	2.843915962190162
895	1.6471699972983977
896	2.348191005859617
897	2.988571063234067
898	2.5464290683229316
899	2.289830343060378
900	1.9823894672843658
901	0.4918587195526747
902	1.2809328631899486
903	1.290442947208439
904	1.8480898246568007
905	1.922711886893093
906	1.8860569980782655
907	2.0371570877082603
908	2.4590772659678684
909	2.6284482113977448
910	2.473983831798418
911	2.067213341675211
912	2.4381224333490725
913	2.252733672674157
914	2.2235417693400747
915	2.7328750428806656
916	0.44525273721786335
917	1.3235327725447505
918	0.9363380799689833
919	1.854737447726766
920	2.12531644702618
921	1.6355833821606303
922	1.6543503256565713
923	1.9861689253434622
924	1.8722171348430716
925	2.863656054766354
926	2.6795307424995136
927	1.907674500537237
928	2.421479919388145
929	2.3324300632602046
930	2.1272411710946173
931	0.46424454762549405
932	1.3072666139697744
933	1.2074017558377161
934	1.8019581016216766
935	1.9535111978179196
936	2.018543534333603
937	1.8961914460307
938	2.1643800498064087
939	1.6338326107652488
940	2.5431572896696744
941	2.3387334178995265
942	2.4682131188371876
943	2.6378525356812474
944	2.134325420361197
945	2.5739436668272275
946	0.5313840419131904
947	1.3438921087646873
948	1.2408114280582665
949	1.8887930008341316
950	1.8217428468365098
951	1.8079034819370174
952	1.9478988680113745
953	2.447033510191473
954	1.746224785072069
955	1.5370507473730322
956	2.2244812878511655
957	2.2002447591120404
958	1.5256464203740012
959	2.5075386338000847
960	2.771582580404197
961	0.48012081812810603
962	1.1727079772901743
963	1.2617868282717222
964	1.4175256611433904
965	1.8928055895944573
966	2.10216792859182
967	1.8815108290945388
968	1.8844089258969257
969	1.7537448503131827
970	2.4869201836810175
971	2.5844931804901354
972	2.5437788818999234
973	2.879250770599881
974	2.63381035763777
975	2.1373867221445906
976	0.45666289536155497
977	0.8749337117747819
978	1.1873306194990494
979	1.0179882121124992
980	1.4827707172722284
981	1.9269263089179074
982	1.6630625364068565
983	1.2467854667102904
984	1.0473843611587865
985	2.1440375463130303
986	2.1767144966669374
987	2.484687505502453
988	2.696412987656005
989	2.4328594287381216
990	1.6818400637397102
991	0.459297289345364
992	1.1319275595195997
993	1.3100141220612849
994	1.5762515662165073
995	1.7375810772450304
996	1.899581796080389
997	1.749769699131858
998	2.1944261208799007
999	2.02436187476449
1000	1.954111051092031
1001	2.6041916212137672
1002	2.5925068948799317
1003	2.313659871286183
1004	1.7949139255128652
1005	1.973160662490514
1006	0.5091777685641805
1007	1.2923083997250795
1008	1.2148748906780489
1009	1.7591080126018404
1010	2.045479405909527
1011	2.087190935204535
1012	1.828276237333951
1013	2.359483418038786
1014	1.953847742276759
1015	2.49013373134858
1016	2.764557107386278
1017	2.746094317389701
1018	2.900855563450204
1019	1.662882437215571
1020	1.964159362169983
1021	0.4785781022988854
1022	1.119879904275456
1023	1.1424819473409649
1024	1.8345269144932173
1025	1.5263403945385206
1026	1.8711795744930513
1027	1.8552026843447598
1028	2.6420571530532793
1029	2.4660577852110457
1030	2.002253480456458
1031	1.7345007927354785
1032	2.223344102922442
1033	2.7044223043008646
1034	2.5260900617357254
1035	2.3792154168969226
1036	0.4793672913330664
1037	1.3277002673796516
1038	1.0844819039522984
1039	2.0290372101072958
1040	2.026338816683923
1041	1.3658938465342045
1042	1.8982692116767859
1043	2.043096669274365
1044	2.1355769712187858
1045	2.2614161492303895
1046	2.139366962444733
1047	1.9292656634066794
1048	1.785236398911923
1049	2.286805850963306
1050	2.6772244956297575
1051	0.45863493107263115
1052	1.3731369196114407
1053	1.1125439317168526
1054	2.065940221787649
1055	1.825733277343651
1056	1.5873881062928468
1057	1.9072194420149964
1058	2.7938663174890777
1059	2.607290931215769
1060	2.3128791581057526
1061	1.9097903026248704
1062	2.0407814679676024
1063	2.2202130528397497
1064	2.594032574968937
1065	2.6822419726788205
1066	0.4628984769903697
1067	1.2105573096718731
1068	1.1778531317613417
1069	2.013076749654617
1070	1.6979946996383708
1071	1.8935324132425113
1072	1.9597272769444232
1073	2.579012407880197
1074	2.5390372191049115
1075	2.0859592517592485
1076	2.26750038588751
1077	2.610319712219175
1078	1.8798885605269295
1079	2.6541940396286074
1080	2.5863103062084445
1081	0.4573160832509605
1082	1.0594913874119039
1083	1.3133107020046686
1084	1.9397437975155387
1085	1.6871481855486203
1086	1.9069475608941138
1087	2.188173667696418
1088	2.5604892110688544
1089	2.5854465765124597
1090	2.323649285068641
1091	2.0999052359570927
1092	1.462721436227691
1093	2.2548492189057794
1094	2.683877232661734
1095	2.550142937170385
1096	0.4930212977144094
1097	1.2777699323430636
1098	1.3960325927427322
1099	1.652715341491086
1100	2.043000978952288
1101	2.212717107991892
1102	2.0873535876798646
1103	1.9385533265814485
1104	2.3801029389503308
1105	2.717932118357631
1106	2.240679584411836
1107	2.482214736883173
1108	2.8281974824965816
1109	2.7477283344610326
1110	2.4070799737441195
1111	0.4550285705315696
1112	1.3514810394526449
1113	1.3731511205981677
1114	2.0290406600164554
1115	1.9255897797817692
1116	2.1177537628345746
1117	2.0489960956527007
1118	2.1443516502663464
1119	2.736745147067957
1120	2.375766402658312
1121	2.0198972746157184
1122	2.9292041581289636
1123	2.5603839555816648
1124	2.706534869533371
1125	2.7956457214747377
1126	0.48715192702072097
1127	1.0791153784466236
1128	1.2791200100068796
1129	1.967031774018914
1130	1.6613154426538006
1131	1.8998949970985237
1132	1.7283810343787043
1133	2.4193893857748474
1134	2.777158979964955
1135	2.0661164052395504
1136	2.403340591759732
1137	2.0994139658485653
1138	2.608582181952488
1139	2.3177527909593776
1140	2.270941214562806
1141	0.43052758332074276
1142	1.1535627421167838
1143	1.1046384023742808
1144	1.2982580637146028
1145	1.7610604759632738
1146	1.8339732822481334
1147	1.5490907010243153
1148	1.5508723351714022
1149	1.933006725285761
1150	2.5973191948622665
1151	1.9326471483434295
1152	2.6149453149157798
1153	2.4002822750668305
1154	2.0950789961240117
1155	1.2544867476382564
1156	0.41103284540289303
1157	1.1539367400338716
1158	1.2198376941216402
1159	1.8442125690928393
1160	1.8998447304977308
1161	1.5660185184090256
1162	1.582770040151127
1163	2.1987182629886894
1164	2.039191506455437
1165	2.645340431778112
1166	2.619858202269735
1167	1.7134039220218895
1168	2.1919023700885947
1169	1.856420480386917
1170	2.2341405506368655
1171	0.4870841816359865
1172	1.2332562588529625
1173	1.3213459047501561
1174	2.0476745346856284
1175	2.062678355924644
1176	1.8635688879137309
1177	2.157824367273667
1178	2.5807994885306402
1179	2.8286933379212362
1180	2.7354038093122566
1181	2.5327994393555935
1182	2.374910735164589
1183	1.9056508074670995
1184	2.3546910625387767
1185	2.5592743112062095
1186	0.4657960927272774
1187	1.0020129739678976
1188	1.2416541386392557
1189	1.5693393514469696
1190	1.4174999118165723
1191	1.9782772808683844
1192	1.7915945411839116
1193	2.088409203197494
1194	2.2573779036749633
1195	1.804683905840572
1196	2.109674382458106
1197	2.3856657351774997
1198	2.7133606468731717
1199	1.8003571867826609
1200	1.593593737437492
1201	0.4631036601021398
1202	1.1949184072563295
1203	1.1241165420008739
1204	2.005985792571819
1205	1.6188650345226443
1206	1.6746017436990779
1207	1.862354960795607
1208	2.3401243556700124
1209	2.730824417643872
1210	2.016325618544782
1211	1.83059252702506
1212	2.2907234665057232
1213	2.458971532978778
1214	2.6901005557413624
1215	2.4388081105326815
1216	0.4862766702197417
1217	1.2512737510233332
1218	1.2942831993037698
1219	1.4092998261548195
1220	2.02252861537235
1221	1.8678675006541563
1222	2.0701569988771404
1223	1.3086565630447127
1224	1.8961447729537966
1225	2.781611942741116
1226	2.612083842452229
1227	2.2393628558141256
1228	2.2293402611535087
1229	2.848590704190409
1230	2.50577113879141
1231	0.4270714225981415
1232	1.2297011832148494
1233	1.1895158679059312
1234	1.888302412221095
1235	1.9098306207619558
1236	1.9310445359960016
1237	1.369753627481967
1238	2.3782806815008195
1239	2.247677467965544
1240	2.6739577408777406
1241	2.409654124558129
1242	2.2325021836495504
1243	2.7074744689470314
1244	1.873763325502988
1245	1.9586122638235501
1246	0.4887790912058354
1247	1.1715075757330786
1248	1.2906010227796985
1249	1.8797537072712462
1250	1.362389445056001
1251	2.2115003956590202
1252	1.8435457683496783
1253	2.5135737506586104
1254	2.743521277482644
1255	1.1777389354182042
1256	1.541269930933581
1257	2.3695908929602196
1258	2.833241782834641
1259	2.102503983349377
1260	2.6031755607334692
1261	0.4740907086201923
1262	1.2003141255521357
1263	1.1896894552781403
1264	1.8935474644169825
1265	2.006044366408674
1266	1.423046731488462
1267	1.822294432851068
1268	1.8078885474497528
1269	2.5562091072523767
1270	1.9242164639145969
1271	2.5430141564686553
1272	1.7301390117559896
1273	1.8569666125162283
1274	1.7153474866626839
1275	2.518888842327105
1276	0.4550571392693426
1277	0.8878845645690647
1278	1.2298772296453004
1279	1.2761637825921852
1280	1.5305534946547923
