Frame	DIST TA from graftin pt [nm]
97	3.2399075604097076
98	3.204791100836369
99	2.63052789378862
100	2.6753035341807454
101	3.151003966992104
102	2.881311680467769
103	2.9188521716592617
104	2.644348501994392
105	3.1762421192346135
106	2.759450851165863
107	2.9287630494801062
108	3.0412499075215766
109	2.9502128736753876
110	2.669173280249896
111	2.03824753158197
112	2.6533158500261504
113	2.644380645822381
114	1.8615257183289224
115	1.6567794059560272
116	2.5005999280172757
117	2.5111640726961677
118	2.5819113075394378
119	2.0691184113046774
120	1.9928600051182725
121	1.0196656314694517
122	2.2066864299215703
123	1.8268043135486596
124	2.8192898041882812
125	2.454041768185701
126	3.031591331297804
127	2.289894757406989
128	0.8311925168094314
129	1.6619858603489988
130	1.9164587133564854
131	2.9412211749543755
132	3.037562509644864
133	2.7458561506386308
134	3.165940460589868
135	3.2195311770504706
136	2.2639233644273387
137	2.1523496463167864
138	1.8519208946388617
139	2.559064672883433
140	3.123890362992912
141	2.764594907034304
142	2.6540041446840306
143	2.909201093083802
144	2.8595879073740673
145	3.2975402954323396
146	2.6200238548532364
147	2.616241770173393
148	3.042346134153708
149	2.9762005980780275
150	2.3699377628958973
151	2.5397694777282447
152	2.4697518093929998
153	3.3304610791900893
154	3.3160441794403193
155	2.6153380278656133
156	2.686963155683381
157	2.4146190175677824
158	1.389683057391144
159	2.655696142257243
160	2.2248534783216636
161	2.893544711940702
162	2.949766261926529
163	2.468099876423156
164	2.504791208863524
165	2.2504261818597824
166	3.047093369097837
167	1.9227196883581361
168	2.409278107649676
169	1.9703791513310314
170	2.423548225226805
171	1.8115104195118488
172	2.3365577245169815
173	2.630997149371316
174	3.1447165214053863
175	2.5846794772273034
176	1.6961441566093374
177	1.4010588852721373
178	2.2117083894582494
179	2.519127031334467
180	2.5171628870615423
181	2.4925557165287198
182	2.2285733104387657
183	3.135592288547733
184	2.5813159434675943
185	2.7785726551594787
186	2.7330192095922055
187	2.4831331015473164
188	1.8572382722741847
189	2.304681756772503
190	3.2121899072128346
191	1.44303707506079
192	2.817722129664316
193	2.1348175566075893
194	2.2859435688572916
195	2.6588187226661404
196	2.584969245465021
197	3.22848912031619
198	3.233606809740479
199	2.6000534609888306
200	2.932091574286179
201	1.5875928319314105
202	2.5884006645030806
203	2.1557854717016727
204	2.159496932158044
205	3.2181051878395768
206	3.0519708386549182
207	1.6466031701657813
208	2.4388911414821264
209	2.7257648467907103
210	1.449619605275811
211	1.6904431371684752
212	2.132697353118813
213	2.7840536991947546
214	2.7531505589051966
215	1.8840130042014025
216	2.7569494010590736
217	1.8365764345651376
218	3.20134549838033
219	2.221106481013462
220	2.9036408180076245
221	1.6764131352384497
222	1.4488857787969338
223	2.1317619473102525
224	1.6584872625377602
225	2.9623991965972443
226	2.5106222336305386
227	2.599295673831663
228	2.845457081032851
229	2.5414033524806734
230	2.663185686353845
231	2.7582496261216125
232	2.7736930255527583
233	2.645182224346747
234	2.657916477243033
235	2.26994361163444
236	1.4665977635330059
237	2.4412146566822015
238	2.102649994649611
239	3.0293383766096538
240	2.850543807767213
241	3.1483255867206617
242	2.830521330073313
243	1.6498015032118285
244	1.2681222338560276
245	1.989719829523748
246	2.2516218599045486
247	2.319548662994593
248	2.274184029492779
249	2.4728271269945235
250	2.6955307455119084
251	2.7947545509400284
252	2.6636608267570385
253	3.1526588778362945
254	1.7878313678868016
255	2.5351222850190096
256	2.6698213423373507
257	2.488675350462571
258	1.9437106266108646
259	2.7608498691526155
260	2.650410534238046
261	3.0770482609149954
262	1.6812358549590818
263	2.9656388856366167
264	3.0974110156709904
265	2.4840452894422045
266	2.8984723562594144
267	1.4154200789871567
268	2.9727813575841773
269	3.1424455444764696
270	2.4898614419280483
271	2.8959255860605277
272	3.2868370814508006
273	3.2373785691512835
274	3.0682890998079064
275	2.115589043269038
276	2.999434279993476
277	2.7382527275618656
278	2.887047973276506
279	3.2272765608171845
280	3.125481082969468
281	1.4798506681418893
282	2.1097779504014156
283	1.9190771219521143
284	2.677739905218578
285	0.9967697828485766
286	1.5389252743392048
287	2.5829374750465806
288	2.4187585658763053
289	2.8264573232228343
290	2.4992486871057875
291	2.0820703638446005
292	2.1541422887079644
293	1.7968789608651998
294	3.0669636450404814
295	1.3760079941628258
296	2.538255306307858
297	1.6312213215869866
298	2.2697790641381803
299	3.075592625820267
300	2.431446894340897
301	1.8206015489392489
302	2.4182733509675844
303	3.1661708734684555
304	2.5899177593120606
305	2.7008520877678572
306	1.5353462150277357
307	3.3348253327573234
308	2.1287423517184956
309	2.8248322074063092
310	2.3789379983513657
311	2.6083469861197552
312	2.792040472486031
313	2.299300110903316
314	2.598599045639784
315	2.7698395260375666
316	2.3844317981439533
317	2.356453691460964
318	1.512001653438249
319	3.0997199873536982
320	2.8867369121553157
321	3.0791443616693264
322	2.431245771204548
323	2.4526031069049856
324	2.3094902034864724
325	3.1810243633144335
326	2.8593938168779744
327	2.5231286134479927
328	2.5839881965674723
329	2.520456109516686
330	3.389743500620657
331	2.2180297563378146
332	2.6089955921771892
333	1.9879964788701214
334	0.5322386682682865
335	2.5448622752518424
336	2.4992226791544567
337	1.306308539358142
338	2.3489838228476585
339	3.028749411886039
340	2.7517901446149575
341	3.3323872824148197
342	2.0731476069011627
343	2.4663483127895827
344	2.4818497134194115
345	1.106194377132699
346	2.640423640251693
347	2.9937686951399534
348	2.672063060633113
349	3.3470055273333457
350	2.3033065362647656
351	2.6947894166335113
352	2.7249847705996437
353	2.235081653989407
354	1.9389187708617444
355	2.431192711407311
356	3.409398480670753
357	1.6418858060169728
358	2.8447154514995
359	2.4935366450084517
360	2.98875174613082
361	1.362586511014989
362	1.680777498659474
363	2.5490378577023924
364	2.5526474492181643
365	1.9803499690711222
366	2.1018970003308923
367	2.617540257570072
368	2.5518328707029396
369	2.8780413478614237
370	2.8514552425033783
371	1.8405317166514688
372	2.7742088962441183
373	2.4382251741789553
374	2.4385483386638036
375	2.1141544409053927
376	2.5557124251370698
377	2.3509863887313305
378	2.3689102980062375
379	2.6779848767310086
380	2.0305009234176676
381	1.6266659153003729
382	2.5793235547329045
383	2.982072098390645
384	2.6218567847996574
385	2.679047218695484
386	3.1988998108724878
387	2.5315159489918293
388	1.3359715565834502
389	2.9413535999604035
390	1.8287706253108946
391	2.271491360318152
392	1.875456477767482
393	2.9958875145772734
394	2.8227093367897433
395	3.1037069771484553
396	2.701793108289383
397	2.49042506412058
398	2.0091353861798376
399	3.1543241748431603
400	2.7845994325934895
401	2.817516991962957
402	1.6289732962820451
403	2.5275464387425255
404	1.4630068352540262
405	2.8783893065393378
406	2.98484404952755
407	2.6937581554400905
408	2.0795569239624108
409	3.002675640158288
410	2.302634143757968
411	2.6880911442880775
412	1.367085220459941
413	2.911398461221
414	1.5495583241685382
415	1.4724608653543214
416	2.011941599550048
417	2.884550918254001
418	2.735935123499824
419	3.089005988987396
420	2.015637368179107
421	2.521849717964971
422	2.851354239655255
423	2.7215093238862886
424	1.8764399803883967
425	3.2462596938630766
426	2.1059347093392966
427	2.7695418393662132
428	3.0735238733414776
429	1.2911243162453379
430	1.937286246273379
431	1.5689834288481197
432	2.0891158416899724
433	2.294611731862276
434	3.1996795152014825
435	2.2245269159980956
436	2.963870948607582
437	2.181583369940281
438	1.725925548799832
439	2.1599636571016645
440	2.104142105467215
441	1.6094645072197131
442	2.6599437963987094
443	2.137295721232791
444	2.4367162329659955
445	0.5574585186361427
446	1.9251703820701211
447	2.84302831501904
448	2.537887704371493
449	2.668099136089215
450	1.9756814014410322
451	1.329097061918357
452	0.9510252362582179
453	2.6695477145014617
454	2.4214923084742592
455	1.9510704754057464
456	2.855939425127924
457	1.7111177633348313
458	1.8616393313421367
459	2.34817737830855
460	2.8631473940403405
461	2.5375086206750113
462	2.586221374902
463	2.7797399158914153
464	1.7234004177787583
465	2.0748558986107892
466	2.8348723075299143
467	2.8589888072533602
468	2.57478795243414
469	2.3334150938056424
470	1.8443044759475027
471	2.357949532962912
472	2.8836454359022694
473	2.0978260175715233
474	3.0931648840629262
475	3.175056849884741
476	2.7696884301307265
477	3.07017670501227
478	1.958355687815675
479	2.8712647039240387
480	2.8532292231785403
481	1.7420542471461677
482	2.8088335657350716
483	2.827550353220964
484	2.5316913318965235
485	2.227028738027418
486	2.6985451636020468
487	1.9938244656940072
488	1.389727311381623
489	2.3110034617022968
490	2.791869982646039
491	2.8561920453638945
492	2.549585064280066
493	2.8423544817633113
494	2.904914628693929
495	1.8175819101212447
496	0.972755364929949
497	2.45614433614965
498	2.858412496474223
499	2.9019458988754425
500	2.881980742475562
501	1.7243392937586277
502	1.8410108636290017
503	2.911608490164842
504	2.9968873852715925
505	3.0837243716000313
506	2.1427636360550824
507	2.335696255937403
508	2.6101245181025363
509	2.8660113398240425
510	2.685260136374129
511	2.141518386565942
512	0.7696245838069384
513	3.4253404210384732
514	2.7484937693216644
515	2.7717045297073093
516	1.935684375098383
517	2.8173189382815695
518	1.3329939984861157
519	1.6128961528877184
520	1.170253818622269
521	2.120411516663688
522	2.376663417482587
523	2.5295339491692923
524	2.787728824688658
525	2.3918641265757556
526	1.9076650649419586
527	2.162414160146016
528	1.9445436482630047
529	3.2453455902261
530	2.219513685472561
531	3.4272944139656265
532	2.81834454955387
533	2.0326153103821674
534	2.200032272490565
535	3.0372983060608303
536	2.1799745411357443
537	2.708743620204763
538	2.8166485403756
539	2.450496684347892
540	2.1552883797765907
541	1.0361438124121565
542	2.156093226184806
543	2.6732506429439042
544	2.798918898432038
545	1.9200861959818345
546	2.9989086348203418
547	1.5946419660851756
548	2.546597141284815
549	2.2257805372497974
550	1.657655271761898
551	1.3503129266951437
552	2.6055099308964453
553	2.8107788956088275
554	3.137000159387942
555	2.6908024825319288
556	3.2409228623958293
557	2.6430221338460242
558	2.634629575481154
559	1.8941969274602903
560	0.6506197045894032
561	3.0375676124162236
562	2.6878223527606875
563	2.705125690240657
564	3.152698209470738
565	1.6060230384399843
566	2.533256402340672
567	2.441785207588904
568	2.8583159377507585
569	3.0742051005097237
570	2.468917576591006
571	2.99290594573234
572	3.0965635791954953
573	2.1882134265194515
574	2.9929974941519717
575	1.974022796220956
576	2.7612680058263086
577	3.300417094853317
578	2.943529344171722
579	2.981890340035997
580	2.5267122907050568
581	2.0447019342681676
582	2.6091136425997234
583	3.002350079521043
584	2.130601792921427
585	2.2191435284812053
586	2.37916035609204
587	3.2710616013765335
588	3.06178591674859
589	3.070007491847535
590	2.150983495985035
591	1.838854806666366
592	2.315938902475619
593	2.175595091003838
594	1.7721650600325003
595	2.2282212636989165
596	2.4400102458801256
597	2.2227653947279293
598	2.5425935577673444
599	3.228160312004347
600	2.0144453330879935
601	2.1630559400995577
602	2.1501832480046863
603	2.5546868692659803
604	2.205411752938668
605	2.4532417328913985
606	2.5369448161124875
607	1.8546498321785696
608	2.045683748774478
609	1.8637220822858749
610	2.365012473540043
611	1.681223958906129
612	2.8194114634086307
613	3.031476702862813
614	2.7727058985763344
615	2.9794981120987463
616	3.0924847614822624
617	1.9927744478490317
618	1.0668730008768668
619	2.2029049003531678
620	2.529427010213977
621	2.8014360603090713
622	1.7100657882081634
623	2.8721610330898923
624	3.304751881760567
625	0.6888787992092625
626	0.8073283099210629
627	3.0934493692316978
628	2.9084996132026544
629	2.6677286218804204
630	3.0133068214172956
631	2.7858919577040315
632	2.5949385349175427
633	2.545149700901696
634	2.453451650226676
635	2.8317722366037867
636	2.1067626824110985
637	1.5351996612818795
638	2.7040401254419284
639	0.8240904076616857
640	1.6815070621320622
641	2.5733831817278983
642	3.061676664835788
643	2.4944646720288524
644	1.6207819100668663
645	2.435111907079426
646	2.613419598916333
647	2.56049467876815
648	1.653508088882543
649	3.1314126205276755
650	2.85646004698123
651	3.3931108145770934
652	2.8525283521816243
653	2.89797325729552
654	2.70010610902609
655	1.7409287751082776
656	2.1304959516506954
657	2.363917722764479
658	2.34023075785274
659	2.2118245861731434
660	2.1643978377368636
661	2.0260338101818522
662	1.684219106886036
663	2.352906712982905
664	2.60827490882384
665	1.8065669099150434
666	2.427874378957856
667	1.640735201060793
668	2.320284680809663
669	2.6780800958895905
670	1.901278780189795
671	1.6166171470079134
672	2.813387637706541
673	0.9041753148587951
674	2.244408385298898
675	2.8146340792365896
676	2.7186329285138866
677	2.8453305607609116
678	2.210289347574203
679	2.216164479455439
680	2.0552771102700462
681	2.914081158787451
682	1.8487168523059418
683	2.8909183661943847
684	2.4132003646610003
685	1.9386495299563555
686	2.793859158941264
687	2.1257753879467116
688	2.376538869869372
689	2.826751315556427
690	2.5747943607208703
691	2.5265272608859775
692	2.633179446980396
693	1.8150264460883174
694	0.48633938767078566
695	2.0837583833064715
696	2.5355484613787183
697	2.4396731338439563
698	3.025939853995776
699	1.900168939857718
700	0.5292872566007992
701	2.9518624629206522
702	2.171502244990779
703	3.3921823359011807
704	2.9976514140239847
705	1.84287547056224
706	2.3256932299854163
707	3.1624243864478414
708	3.008100563478554
709	2.3545415689683615
710	2.527123859251859
711	2.987632172808429
712	3.2520788735822523
713	3.005594450354206
714	2.8726261504066284
715	0.8385439761872937
716	2.4456377491362025
717	3.033597204640062
718	2.0000994975250634
719	2.27948875847195
720	2.7682658831839144
721	2.878457051963773
722	2.326197326109713
723	2.7683789480488374
724	2.142823837836417
725	1.9212706732784943
726	2.865066491375025
727	1.9113333042669458
728	2.1511694493925884
729	2.9321183468611904
730	2.562679262022462
731	1.6942051233543118
732	1.8990958374974123
733	3.0952817319268355
734	3.0245960060808104
735	2.4464788983353176
736	2.022381269691746
737	2.958643777138435
738	2.261135555423425
739	3.0108213165181357
740	3.5914562506036454
741	2.2222000360003578
742	0.9328649419932098
743	2.4060415624007785
744	2.819268876854422
745	3.4855003944914444
746	3.35103252744583
747	2.940059523206972
748	2.562291552497488
749	2.4914417512757536
750	2.092625384534939
751	2.998505294309149
752	2.4297131517938486
753	2.2460253783072006
754	2.4301032899858397
755	3.1044352143344836
756	2.9695023152036746
757	2.483815210517879
758	2.842162029160194
759	2.340958350761499
760	3.1296109981913056
761	2.843468656412444
762	2.717965047604546
763	2.73223681257683
764	2.0262529457103824
765	3.168180708229883
766	2.634968880271643
767	2.5060714275534925
768	1.644443674924747
769	2.941465281114159
770	2.378718562587848
771	3.004333370316946
772	2.6879188975860107
773	2.1403109587160443
774	2.868798354712299
775	3.0067552278161913
776	2.9184411935140977
777	2.4369495275856683
778	2.5164985595068416
779	2.477471695095629
780	3.348009259246457
781	3.1697097658934013
782	2.558025801277227
783	2.3461123161519786
784	2.077156469792299
785	2.430432471804141
786	3.1003928783300996
787	2.8375778403420067
788	3.3239050828806773
789	3.191841004812114
790	1.8506958150922574
791	2.0676385080569535
792	2.83059446053298
793	2.0420837397129437
794	2.173714792699357
795	2.8745465729398125
796	1.4919366608539406
797	2.361425628725158
798	1.7305808273524834
799	1.6106737720593836
800	2.8447119362072506
801	2.310638656302626
802	2.929484937663959
803	2.574489658165287
804	2.9059939779703603
805	2.5864029075146053
806	2.3369403073249453
807	2.9164106363816478
808	2.220726007412892
809	1.7171653968095186
810	2.7995967566776465
811	2.5011177501269324
812	2.2769391735397786
813	2.5867265027443493
814	3.172912384545155
815	2.379859029438509
816	2.8480291431093203
817	2.2772189178908557
818	1.608699474731062
819	3.0466105757054005
820	3.38343686212703
821	3.076113619488069
822	2.811366571616016
823	2.5127351631240393
824	2.1116453300684714
825	1.4859774560874022
826	2.5545154139288324
827	2.8884095969927785
828	3.070910288497533
829	2.5442849683162416
830	3.1684893877051263
831	2.722069433353969
832	1.9335133824207158
833	2.97928061786734
834	2.3227472957685276
835	3.0840056744435476
836	3.164159446045664
837	2.702855342041078
838	1.9814302914813833
839	2.264635511511731
840	2.267111157398333
841	2.9339199034738486
842	2.1781905334474296
843	1.2221448359339429
844	1.9056618272925574
845	2.245711023261899
846	2.163734040957899
847	2.5301290480922143
848	2.7832164845731997
849	3.010751069085585
850	2.2508116313898814
851	3.0021202507561195
852	2.967776440367435
853	2.8848571888396792
854	2.7602478149615464
855	2.2505672618253376
856	2.6164078428257316
857	2.7154959031455026
858	2.184219082418243
859	1.9508933850930965
860	2.3396632236285635
861	2.9485355687188166
862	1.4301150303384693
863	3.022219217727264
864	2.979418903074896
865	1.8688274398670404
866	2.5541628765605378
867	1.4638452787094662
868	2.124387205760757
869	2.0554644244063147
870	2.426218044611817
871	2.788477182979985
872	2.617253713341523
873	2.297134954677238
874	2.9719256383698447
875	1.2327128619431191
876	2.434033072905953
877	2.6909397986577113
878	2.988896284583991
879	2.559394850350371
880	2.67180107792478
881	2.6348263699910106
882	2.5180603646457747
883	2.9096889868162923
884	3.069001629194746
885	2.1312824777584054
886	3.020306938044544
887	3.2101355111583683
888	2.2848459466668642
889	2.6737937467201913
890	1.5185499662506998
891	3.1490411238978764
892	2.425607552758689
893	2.50714439153392
894	1.289007370033236
895	2.7925497309806318
896	3.0917124704603416
897	2.9522381340264534
898	2.523353522596467
899	3.143257704993339
900	3.549561240491562
901	2.022061819035212
902	2.6203383369328446
903	1.9679832316358794
904	2.0811530457897605
905	2.606062355355296
906	2.8105780544222583
907	2.7140119749183147
908	2.0472266606314022
909	1.5021704297449072
910	2.402910943002258
911	1.8702219119666004
912	2.117506788654999
913	3.303451225612389
914	2.5869103192805087
915	2.75520924795196
916	3.039871378857994
917	2.4344617474916324
918	1.4598308121148877
919	2.7784025986166965
920	2.843597369530363
921	2.8023934413283222
922	2.976923411846532
923	2.3835297354973357
924	1.9573650655920058
925	2.776948505104119
926	3.2569715995077395
927	2.2750017582410793
928	2.980459696087165
929	0.9462018812071774
930	2.466454337708282
931	2.068824303801558
932	2.628681418506245
933	3.217439665323965
934	2.536155752314908
935	3.2421463569678637
936	2.8848835331777245
937	2.351166093665019
938	2.323617438392131
939	3.1127168197572983
940	2.7471472476006853
941	2.5674715188293766
942	2.88848230044776
943	2.3871462041525646
944	2.6696437964642383
945	2.7613869703466047
946	1.4637369982343165
947	3.5273261828189346
948	2.782457007754119
949	3.0352260212379587
950	2.0682603801262567
951	1.5919089169924252
952	2.4559596902229464
953	2.737723324223982
954	3.104278499104099
955	1.242457645153346
956	2.814135213524748
957	1.6955945859786175
958	2.5959383659863735
959	2.4694505461741874
960	2.5923381338089357
961	2.3649909090734376
962	2.0310817314918657
963	1.945991007173462
964	2.6676045434059343
965	2.7470837264269874
966	2.6291561383835664
967	3.249979999938458
968	2.6281815005817193
969	3.147203361716557
970	3.0886783581331354
971	1.8053933089496057
972	2.7938994255341423
973	3.303958383515142
974	3.143820605568961
975	0.9814509666814757
976	2.3293806043667495
977	2.904808943803362
978	2.1063079072158484
979	3.047269105280991
980	2.570816407291661
981	1.669996407181765
982	2.5882766467284744
983	3.2328943688280343
984	3.0120561083751403
985	1.7712535109351235
986	2.915805549072161
987	2.420532586023167
988	3.2613901943803056
989	2.76167938037709
990	1.6233881236475731
991	2.3874425647541773
992	2.8756124565038315
993	2.148242537517584
994	2.524894651267651
995	2.9449962648533172
996	2.3948540665351583
997	1.2927741488752025
998	2.5267263405442235
999	3.0973688834234787
1000	2.5174548655338382
1001	1.8616417485649561
1002	2.941564549691201
1003	2.4307607862560214
1004	1.5225793903767337
1005	3.122766401766229
1006	3.0693351071526873
1007	2.6556229024468045
1008	1.8262623031755285
1009	3.0565428182834258
1010	2.9428195663343013
1011	2.8325465574284947
1012	3.1910145722011367
1013	2.6919949851364855
1014	2.663817749021128
1015	2.8541958587314906
1016	1.7531331951680122
1017	1.6561038614772923
1018	3.1952805823589268
1019	3.2642447824879817
1020	2.4722265268377015
1021	2.815975497052489
1022	2.0283061899032897
1023	2.8083893960774042
1024	1.9870012581777592
1025	3.2439879777829015
1026	2.9017010528309104
1027	2.291006329105183
1028	2.398201826369084
1029	2.8400572177334755
1030	2.8025625773566625
1031	2.9638065051551528
1032	2.5209771914874635
1033	2.43397124058605
1034	1.9437862536812
1035	2.3645162295911626
1036	2.529931817263066
1037	2.255080929811611
1038	2.9442046464198146
1039	3.0158628947616326
1040	2.77421574503498
1041	1.66032557048309
1042	2.129178714903938
1043	0.931659272481094
1044	2.387945351133478
1045	1.7862950484172528
1046	2.408857405493315
1047	2.8302706584353343
1048	2.0843564954201064
1049	1.6556989460647733
1050	2.6222007932269418
1051	1.7069329219392297
1052	2.018702058254264
1053	2.538395359277194
1054	1.1836494413465526
1055	3.325180596599228
1056	2.6653091753115623
1057	2.786273676435967
1058	2.8537929147014145
1059	2.5241761032067465
1060	2.8713282640617717
1061	3.0965892527101473
1062	2.280964050571598
1063	2.386814194695514
1064	2.9199981164377484
1065	3.0502593332370904
1066	2.9050275385958035
1067	2.7032765304348705
1068	3.004440047662792
1069	1.3314450796033608
1070	2.4122193100959977
1071	3.3098206900072387
1072	2.649853769550312
1073	2.992405554065156
1074	2.3701225706701288
1075	3.267805073745982
1076	3.104364991427396
1077	2.161884594514703
1078	2.675015887803284
1079	1.7576808584040515
1080	2.9402763475564693
1081	2.931929569413295
1082	2.9362222327337575
1083	2.1997406665332186
1084	2.1847235523058766
1085	1.4662063292729308
1086	2.9232752179704184
1087	2.751594992000096
1088	2.21813908490879
1089	3.0175170256354793
1090	3.076322479845052
1091	2.2465691620780315
1092	2.4084040358710608
1093	2.993704060190318
1094	3.1457509437334643
1095	2.193128815186192
1096	2.2664739133729275
1097	2.7718529903297506
1098	3.2164435328480443
1099	2.9007207724977637
1100	3.0315088652352675
1101	2.1031238670130668
1102	2.904845779038878
1103	1.1663708672630655
1104	2.387218883973567
1105	2.766825798636409
1106	1.991803705187839
1107	2.9519385156198634
1108	2.7103604926282405
1109	2.6424651369507233
1110	2.793517137946357
1111	3.0776429292560907
1112	2.520851840152452
1113	1.6894182430647549
1114	1.9972476060819322
1115	2.6690618201907563
1116	1.9555168114848804
1117	3.226556213674263
1118	2.5973911911762553
1119	2.0050887760894796
1120	0.997183032346624
1121	2.1144044078652513
1122	2.1266407783168257
1123	2.1096096795379005
1124	2.221255050641418
1125	2.7994531608869617
1126	2.9182655807859565
1127	2.6984137933237724
1128	3.1779027675496923
1129	2.7720037878762023
1130	1.9433671809516608
1131	2.273074129895459
1132	3.1315435491144
1133	1.4052220465107985
1134	0.8776776173516115
1135	1.0725698112477335
1136	2.6894765289922122
1137	2.0982018492032624
1138	2.952147354045863
1139	3.1159329261073636
1140	2.0867992236916346
1141	2.9041917980739487
1142	2.994708833926932
1143	3.027066732003114
1144	2.5184697734934187
1145	2.6721062853112723
1146	2.3005164637533033
1147	2.4956073409092263
1148	0.8702304292542333
1149	2.8353504192603807
1150	2.3734367486832286
1151	1.4202936316128445
1152	2.3719380261718492
1153	2.3262222593724764
1154	2.6165100802404715
1155	1.4554085337114073
1156	2.185207312819538
1157	2.4423990255484456
1158	2.312912017349556
1159	2.80617658033132
1160	2.6250220951451024
1161	0.5871805514490405
1162	1.74244253850737
1163	2.2900766362722464
1164	2.943773938331543
1165	2.2234866763711483
1166	2.7900689955626565
1167	2.8654008445590984
1168	2.3429344847861238
1169	2.4124587043097754
1170	3.0009928357128755
1171	2.255919103159509
1172	2.6408964387116742
1173	2.3008355004215324
1174	3.0082435074308713
1175	3.041822480027393
1176	2.6383221941226225
1177	1.3830968874232947
1178	2.36703295287582
1179	2.6168746626462673
1180	1.5740540016149422
1181	2.2825621568754726
1182	3.085265790819332
1183	2.255009756076458
1184	2.4655518652017876
1185	2.8168810766519767
1186	3.2381530229437905
1187	3.0635771575072193
1188	2.8576959250417113
1189	3.317344269140601
1190	2.835310212304817
1191	2.5050441113880595
1192	2.957571469973292
1193	2.133034458230809
1194	2.169639601408492
1195	2.2341338366355754
1196	3.2710752054943653
1197	1.8979575864597165
1198	2.6146106784758603
1199	2.954124066453542
1200	1.8003919017813872
1201	2.849053527050692
1202	2.7862185843899563
1203	3.042098946451276
1204	2.9613289246552763
1205	2.3141635637957845
1206	2.4433307185070143
1207	2.7374895433590214
1208	2.773049945457168
1209	2.27955894856878
1210	2.5102201098708448
1211	2.2165364874055187
1212	3.1207596831540863
1213	3.0319447554333827
1214	2.415371814027809
1215	2.0283821139026017
1216	2.8366207007634965
1217	2.868097104353338
1218	2.9190962642571425
1219	2.0843154751620525
1220	2.0721858024800768
1221	1.3712497948951514
1222	1.6588125270807441
1223	2.5939192354427694
1224	2.4766053379575834
1225	1.8957906002509863
1226	1.5475212437960248
1227	2.097578127269636
1228	3.00001633328887
1229	2.7725169070719846
1230	2.8838616471668685
1231	1.8274900820524316
1232	2.9457331854735256
1233	2.454972097601113
1234	3.069224820699846
1235	2.4584169703286705
1236	2.210397701772239
1237	2.5149037754951955
1238	2.689594393212474
1239	2.2618377483807217
1240	3.036613409704957
1241	2.202637055894593
1242	3.0409281477864645
1243	2.780012949610126
1244	3.1974912040535823
1245	2.2084408527284602
1246	1.7743821459877263
1247	2.6097107119372502
1248	3.21328196708599
1249	1.640961608326045
1250	2.3022656232502814
1251	3.3994592216998307
1252	2.5066800753187493
1253	2.868402168455462
1254	2.7841059606272194
1255	2.3985875010097106
1256	2.8257646752693337
1257	1.8900862414186286
1258	1.7572162644364533
1259	2.509483213731462
1260	2.489328021776158
1261	1.9635860052465204
1262	2.797384135223476
1263	3.178583961452015
1264	3.334915441206867
1265	2.6999088873515684
1266	3.3966567386181388
1267	2.0312146612310524
1268	2.166723332592325
1269	1.3542071481128712
1270	2.977857283349892
1271	2.877860490016848
1272	2.4712059808927314
1273	1.5206686029506913
1274	1.3416668737059911
1275	2.5728626080690744
1276	2.574070317609832
1277	1.4965907924345934
1278	2.5456639605415337
1279	2.8850771220194407
1280	2.65770747073488
1281	2.0131299014221598
1282	2.873440620580144
1283	1.9070304140207097
1284	2.4609717592853433
1285	2.731966507847416
