189.0,28.361,22.786,22.365,0
190.0,28.096,22.976,22.67,0
191.0,27.808,23.22,22.951,0
192.0,27.639,23.543,22.74,0
193.0,30.998,36.59,19.719,0
194.0,31.235,36.429,19.544,0
195.0,31.242,36.195,19.975,0
196.0,31.318,36.415,20.309,0
197.0,31.308,35.71,20.264,0
198.0,31.568,35.468,20.566,0
199.0,31.632,35.131,20.873,0
200.0,31.815,34.736,20.98,0
201.0,30.982,36.08,20.415,0
202.0,30.521,36.128,20.589,0
203.0,30.156,36.185,20.894,0
204.0,29.729,36.055,20.895,0
205.0,34.462,29.356,26.894,0
206.0,34.643,28.954,26.937,0
207.0,35.023,29.153,26.974,0
208.0,34.973,29.363,26.766,0
209.0,35.389,29.23,27.064,0
210.0,35.684,29.547,26.91,0
211.0,36.081,29.553,26.983,0
212.0,36.484,29.619,26.922,0
213.0,35.391,29.384,26.571,0
214.0,35.736,29.322,26.434,0
215.0,35.838,28.876,26.408,0
216.0,35.901,28.546,26.11,0
217.0,26.512,21.305,33.73,0
218.0,26.84,21.199,33.442,0
219.0,26.831,21.443,33.087,0
220.0,26.863,21.407,32.772,0
221.0,26.666,21.927,33.175,0
222.0,26.669,22.239,32.842,0
223.0,26.722,22.553,32.583,0
224.0,27.015,22.813,32.657,0
225.0,26.996,21.87,32.793,0
226.0,27.15,22.241,32.761,0
227.0,27.406,22.517,32.498,0
228.0,27.575,22.892,32.523,0
229.0,30.901,27.426,18.627,0
230.0,31.296,27.349,18.598,0
231.0,31.145,27.535,19.041,0
232.0,30.885,27.841,18.96,0
233.0,30.995,27.45,19.452,0
234.0,30.611,27.411,19.626,0
235.0,30.219,27.644,19.939,0
236.0,29.765,27.854,20.018,0
237.0,31.033,27.923,19.401,0
238.0,30.982,28.164,19.773,0
239.0,30.899,28.31,20.215,0
240.0,31.191,28.448,20.581,0
241.0,26.376,41.261,26.269,0
242.0,26.482,40.966,26.122,0
243.0,26.606,40.737,26.429,0
244.0,26.399,40.736,26.61,0
245.0,26.94,40.6,26.669,0
246.0,27.101,40.447,27.027,0
247.0,27.316,40.546,27.377,0
248.0,27.654,40.271,27.687,0
249.0,26.555,40.324,26.876,0
250.0,26.895,40.016,26.877,0
251.0,27.188,39.785,27.12,0
252.0,27.426,39.591,27.502,0
253.0,24.884,33.51,18.59,0
254.0,25.252,33.227,18.411,0
255.0,25.569,32.978,18.574,0
256.0,25.469,32.611,18.555,0
257.0,25.91,32.876,18.842,0
258.0,26.172,32.841,19.181,0
259.0,26.219,32.681,19.591,0
260.0,26.225,32.667,20.047,0
261.0,25.547,32.637,19.072,0
262.0,25.755,32.516,19.373,0
263.0,25.806,32.394,19.648,0
264.0,25.868,32.147,20.071,0
265.0,38.887,30.892,27.655,0
266.0,38.423,30.829,27.453,0
267.0,38.076,31.157,27.515,0
268.0,38.109,31.454,27.385,0
269.0,37.663,31.178,27.508,0
270.0,37.352,30.828,27.498,0
271.0,37.298,30.506,27.791,0
272.0,37.067,30.453,28.153,0
273.0,37.759,31.782,27.237,0
274.0,37.243,31.905,27.079,0
275.0,36.934,32.009,26.899,0
276.0,36.666,32.309,27.047,0
277.0,20.072,23.338,28.525,0
278.0,19.898,23.108,28.968,0
279.0,20.348,23.235,28.983,0
280.0,20.316,23.5,29.124,0
281.0,20.816,23.388,28.892,0
282.0,21.22,23.548,28.759,0
283.0,21.527,23.626,29.146,0
284.0,21.985,23.778,29.271,0
285.0,20.694,23.717,29.316,0
286.0,21.121,23.907,29.282,0
287.0,21.465,24.161,29.114,0
288.0,21.781,24.341,29.036,0
289.0,37.001,24.663,28.88,0
290.0,37.21,25.044,28.747,0
291.0,37.044,25.373,28.847,0
292.0,37.229,25.694,28.758,0
293.0,36.799,25.653,28.948,0
294.0,36.589,26.065,28.983,0
295.0,36.408,26.288,29.132,0
296.0,36.2,26.424,29.462,0
297.0,37.131,26.088,28.989,0
298.0,36.861,26.197,29.342,0
299.0,36.652,26.591,29.536,0
300.0,36.832,27.047,29.538,0
301.0,23.598,31.132,18.066,0
302.0,23.302,31.204,18.511,0
303.0,23.552,30.952,18.901,0
304.0,23.491,31.219,19.074,0
305.0,23.814,30.866,19.255,0
306.0,23.958,30.617,19.624,0
307.0,24.154,30.593,20.05,0
308.0,24.452,30.7,20.286,0
309.0,23.631,31.191,19.579,0
310.0,24.025,31.029,19.817,0
311.0,24.404,31.097,19.996,0
312.0,24.511,31.28,20.35,0
313.0,31.376,38.909,34.958,0
314.0,31.197,39.295,35.005,0
315.0,30.86,39.035,34.74,0
316.0,30.644,39.257,34.479,0
317.0,30.852,38.779,34.333,0
318.0,30.729,38.715,33.997,0
319.0,30.577,38.463,33.585,0
320.0,30.68,38.118,33.437,0
321.0,30.409,39.048,34.386,0
322.0,30.231,38.853,34.088,0
323.0,30.139,38.455,33.87,0
324.0,30.217,38.083,33.654,0
325.0,32.125,28.233,38.837,0
326.0,31.772,28.276,38.494,0
327.0,31.508,28.337,38.143,0
328.0,31.372,28.585,38.044,0
329.0,31.281,28.224,37.669,0
330.0,31.343,28.339,37.247,0
331.0,31.276,28.49,36.859,0
332.0,31.064,28.322,36.473,0
333.0,30.998,28.872,37.958,0
334.0,30.526,28.693,37.879,0
335.0,30.363,28.599,37.445,0
336.0,30.27,28.796,37.083,0
337.0,22.718,35.499,36.311,0
338.0,22.791,35.889,36.064,0
339.0,22.959,35.566,35.824,0
340.0,22.812,35.248,35.92,0
341.0,23.259,35.578,35.508,0
342.0,23.367,35.357,35.138,0
343.0,23.098,35.242,34.881,0
344.0,23.204,35.096,34.478,0
345.0,23.249,35.051,35.736,0
346.0,23.69,34.829,35.713,0
347.0,24.039,34.72,35.921,0
348.0,24.454,34.714,36.05,0
349.0,22.197,38.13,24.201,0
350.0,22.343,38.446,24.452,0
351.0,22.544,38.294,24.828,0
352.0,22.56,38.031,24.721,0
353.0,22.713,38.206,25.245,0
354.0,22.908,37.967,25.474,0
355.0,23.023,37.647,25.87,0
356.0,23.294,37.664,26.133,0
357.0,22.624,37.717,25.086,0
358.0,23.038,37.514,25.393,0
359.0,23.007,37.067,25.402,0
360.0,23.101,36.757,25.12,0
361.0,24.826,20.607,30.863,0
362.0,25.078,20.737,30.446,0
363.0,25.391,20.897,30.078,0
364.0,25.37,20.877,29.792,0
365.0,25.625,21.363,29.978,0
366.0,25.522,21.667,29.846,0
367.0,25.389,21.933,29.643,0
368.0,24.966,22.056,29.504,0
369.0,25.639,20.972,29.568,0
370.0,25.781,20.875,29.153,0
371.0,25.672,21.052,28.79,0
372.0,25.54,21.469,28.49,0
373.0,28.364,34.719,37.821,0
374.0,28.688,34.485,37.932,0
375.0,28.76,34.085,37.969,0
376.0,29.004,33.994,37.972,0
377.0,28.484,33.674,37.899,0
378.0,28.428,33.239,37.981,0
379.0,28.63,32.907,37.841,0
380.0,28.946,32.613,38.124,0
381.0,29.067,33.662,37.61,0
382.0,29.288,33.407,37.293,0
383.0,29.335,33.33,36.971,0
384.0,29.543,33.188,36.622,0
385.0,29.433,26.677,38.643,0
386.0,29.461,27.135,38.75,0
387.0,29.658,27.346,38.411,0
388.0,29.454,27.758,38.412,0
389.0,29.604,27.391,37.98,0
390.0,29.57,27.564,37.633,0
391.0,29.837,27.614,37.207,0
392.0,29.887,27.668,36.811,0
393.0,29.543,27.962,38.004,0
394.0,29.428,28.073,37.601,0
395.0,29.334,27.828,37.281,0
396.0,29.357,27.86,36.865,0
397.0,21.964,23.615,22.723,0
398.0,22.305,23.344,22.617,0
399.0,22.434,23.735,22.782,0
400.0,22.609,23.68,23.093,0
401.0,22.779,24.042,22.827,0
402.0,22.919,24.381,23.117,0
403.0,23.236,24.607,23.443,0
404.0,23.286,25.059,23.456,0
405.0,22.791,23.992,23.346,0
406.0,22.985,24.21,23.729,0
407.0,23.358,24.287,23.785,0
408.0,23.824,24.328,23.87,0
409.0,35.91,31.838,36.101,0
410.0,36.011,31.571,35.652,0
411.0,35.615,31.503,35.331,0
412.0,35.306,31.717,35.389,0
413.0,35.373,31.351,35.059,0
414.0,35.127,31.286,34.828,0
415.0,34.826,30.872,34.601,0
416.0,34.456,30.983,34.25,0
417.0,35.05,31.802,35.114,0
418.0,34.757,32.031,34.958,0
419.0,34.373,31.847,34.771,0
420.0,34.015,31.809,34.905,0
421.0,18.531,24.401,26.954,0
422.0,18.819,24.756,26.794,0
423.0,19.035,25.137,26.591,0
424.0,19.264,24.963,26.574,0
425.0,19.226,25.43,26.29,0
426.0,19.568,25.667,26.117,0
427.0,20.079,25.663,26.212,0
428.0,20.389,25.387,25.982,0
429.0,19.613,25.294,26.606,0
430.0,19.969,25.431,26.738,0
431.0,20.288,25.533,27.04,0
432.0,20.514,25.565,27.371,0
433.0,19.939,24.042,26.677,0
434.0,19.938,23.617,26.404,0
435.0,20.214,23.981,26.23,0
436.0,20.592,24.08,26.427,0
437.0,20.328,24.36,25.907,0
438.0,20.488,24.583,25.564,0
439.0,20.895,24.678,25.508,0
440.0,21.147,24.88,25.151,0
441.0,20.674,24.361,26.727,0
442.0,20.923,24.605,26.774,0
443.0,21.029,24.758,27.214,0
444.0,21.253,25.081,27.574,0
445.0,26.671,19.999,27.961,0
446.0,27.097,19.975,27.998,0
447.0,27.105,20.411,27.771,0
448.0,27.451,20.507,27.591,0
449.0,27.211,20.841,27.842,0
450.0,26.954,21.314,27.889,0
451.0,27.162,21.719,27.688,0
452.0,27.448,21.643,27.349,0
453.0,27.707,20.817,27.778,0
454.0,28.023,20.861,28.202,0
455.0,28.208,21.215,28.528,0
456.0,28.313,21.511,28.795,0
457.0,24.747,41.454,30.615,0
458.0,24.93,41.106,30.571,0
459.0,24.91,40.75,30.444,0
460.0,25.253,40.767,30.6,0
461.0,25.16,40.455,30.149,0
462.0,25.641,40.45,30.252,0
463.0,25.992,40.505,30.529,0
464.0,26.087,40.234,30.905,0
465.0,25.517,40.432,30.732,0
466.0,25.602,40.05,30.9,0
467.0,25.685,39.697,31.095,0
468.0,25.582,39.237,31.079,0
469.0,37.529,28.727,22.64,0
470.0,37.119,28.632,22.331,0
471.0,36.989,28.789,22.671,0
472.0,36.911,29.055,22.58,0
473.0,36.765,28.6,23.107,0
474.0,36.342,28.685,23.205,0
475.0,36.076,29.092,23.346,0
476.0,35.886,29.524,23.484,0
477.0,36.487,29.102,22.857,0
478.0,35.942,29.253,22.861,0
479.0,35.622,29.511,23.047,0
480.0,35.149,29.436,23.301,0
481.0,33.397,28.455,37.663,0
482.0,33.614,28.56,37.266,0
483.0,33.202,28.486,37.166,0
484.0,33.074,28.21,36.882,0
485.0,32.767,28.636,37.088,0
486.0,32.58,28.694,36.726,0
487.0,32.336,28.392,36.49,0
488.0,32.074,28.442,36.214,0
489.0,32.86,28.339,36.482,0
490.0,32.665,28.315,36.055,0
491.0,32.419,28.633,35.874,0
492.0,32.074,28.962,35.828,0
493.0,46.834,42.019,15.932,0
494.0,47.163,42.266,15.773,0
495.0,47.026,42.598,16.016,0
496.0,47.105,42.874,15.867,0
497.0,46.622,42.715,16.227,0
498.0,46.155,42.99,16.301,0
499.0,46.111,43.388,16.2,0
500.0,46.364,43.652,16.005,0
501.0,46.728,43.145,15.769,0
502.0,46.321,43.246,15.694,0
503.0,46.207,43.597,15.332,0
504.0,45.765,43.704,15.245,0
505.0,24.52,38.673,22.624,0
506.0,24.225,38.64,22.804,0
507.0,24.412,38.348,23.0,0
508.0,24.237,38.555,23.325,0
509.0,24.619,38.005,22.984,0
510.0,24.755,37.745,23.216,0
511.0,24.885,37.406,23.521,0
512.0,25.132,37.054,23.807,0
513.0,24.021,38.307,23.706,0
514.0,24.169,37.986,23.934,0
515.0,24.48,37.973,24.242,0
516.0,24.914,37.949,24.298,0
517.0,32.917,38.548,34.642,0
518.0,33.244,38.169,34.726,0
519.0,33.026,37.826,34.734,0
520.0,32.879,37.631,35.04,0
521.0,32.678,37.639,34.475,0
522.0,32.449,37.334,34.494,0
523.0,32.334,37.069,34.157,0
524.0,32.385,36.486,34.13,0
525.0,32.488,37.869,34.874,0
526.0,32.257,37.828,34.588,0
527.0,32.059,37.594,34.369,0
528.0,31.667,37.685,34.442,0
529.0,25.521,20.28,31.278,0
530.0,25.615,20.333,30.769,0
531.0,25.708,20.673,30.521,0
532.0,25.746,20.594,30.263,0
533.0,25.563,21.162,30.527,0
534.0,25.619,21.558,30.492,0
535.0,25.46,21.966,30.335,0
536.0,25.104,22.305,30.497,0
537.0,25.897,20.921,30.089,0
538.0,26.187,21.279,30.169,0
539.0,26.061,21.691,30.05,0
540.0,25.799,22.058,29.948,0
541.0,35.831,23.283,31.001,0
542.0,35.445,23.071,31.395,0
543.0,34.971,23.102,31.451,0
544.0,34.82,22.919,31.176,0
545.0,34.724,23.519,31.445,0
546.0,34.488,23.767,31.727,0
547.0,34.222,23.988,32.032,0
548.0,33.914,24.321,32.065,0
549.0,34.493,23.085,30.851,0
550.0,34.07,23.205,30.632,0
551.0,33.77,23.45,30.429,0
552.0,33.257,23.385,30.308,0
553.0,31.891,40.045,33.553,0
554.0,31.43,39.95,33.559,0
555.0,31.361,39.656,33.145,0
556.0,31.621,39.794,32.993,0
557.0,31.287,39.397,32.979,0
558.0,31.526,39.09,32.888,0
559.0,31.357,38.633,32.804,0
560.0,30.966,38.34,32.707,0
561.0,31.846,39.506,32.794,0
562.0,31.96,39.082,32.673,0
563.0,31.708,38.669,32.451,0
564.0,31.46,38.275,32.424,0
565.0,28.049,26.754,34.536,0
566.0,28.242,27.047,34.536,0
567.0,28.35,26.931,34.941,0
568.0,28.251,27.216,35.213,0
569.0,28.313,26.773,35.326,0
570.0,28.584,26.324,35.233,0
571.0,28.627,26.013,35.399,0
572.0,28.413,25.841,35.693,0
573.0,28.129,27.128,35.627,0
574.0,27.956,26.954,36.1,0
575.0,27.711,27.048,36.456,0
576.0,27.395,26.727,36.743,0
577.0,24.94,35.634,19.711,0
578.0,24.958,35.241,19.591,0
579.0,25.305,35.068,19.78,0
580.0,25.649,35.141,19.73,0
581.0,25.366,34.587,20.042,0
582.0,25.571,34.311,20.352,0
583.0,25.566,34.094,20.741,0
584.0,25.642,33.723,20.975,0
585.0,25.801,34.908,20.092,0
586.0,25.842,34.709,20.447,0
587.0,25.812,34.538,20.859,0
588.0,25.819,34.318,21.193,0
589.0,28.747,19.846,31.435,0
590.0,28.82,20.276,31.454,0
591.0,28.787,20.677,31.116,0
592.0,28.499,20.817,31.124,0
593.0,28.95,21.12,30.982,0
594.0,28.974,21.408,31.247,0
595.0,28.722,21.696,31.222,0
596.0,28.374,21.913,31.113,0
597.0,28.402,21.208,31.074,0
598.0,28.452,21.582,30.778,0
599.0,28.37,21.926,30.472,0
600.0,28.326,22.243,30.29,0
601.0,36.716,35.45,33.146,0
602.0,36.567,35.905,32.983,0
603.0,36.271,35.496,32.956,0
604.0,36.006,35.452,33.261,0
605.0,35.999,35.295,32.667,0
606.0,36.102,35.015,32.534,0
607.0,35.774,34.929,32.216,0
608.0,35.582,34.822,31.781,0
609.0,35.655,35.652,33.139,0
610.0,35.161,35.522,33.193,0
611.0,34.941,35.094,33.2,0
612.0,34.901,34.666,33.383,0
613.0,22.982,29.18,37.949,0
614.0,22.897,28.769,38.12,0
615.0,23.149,28.732,37.631,0
616.0,23.017,28.836,37.418,0
617.0,23.53,28.459,37.64,0
618.0,23.904,28.652,37.493,0
619.0,23.921,28.694,37.09,0
620.0,24.079,28.659,36.69,0
621.0,23.051,28.912,37.036,0
622.0,23.068,29.071,36.6,0
623.0,23.077,29.165,36.225,0
624.0,23.295,29.086,35.892,0
625.0,21.246,26.996,20.455,0
626.0,21.574,26.817,20.635,0
627.0,21.753,27.239,20.662,0
628.0,21.417,27.365,20.797,0
629.0,22.028,27.506,20.888,0
630.0,22.32,27.693,21.11,0
631.0,22.545,28.094,21.142,0
632.0,22.879,28.113,21.383,0
633.0,21.512,27.503,21.063,0
634.0,21.848,27.442,21.35,0
635.0,22.297,27.545,21.598,0
636.0,22.645,27.137,21.651,0
637.0,20.868,30.147,30.941,0
638.0,20.881,30.256,30.539,0
639.0,20.476,30.167,30.501,0
640.0,20.425,29.857,30.344,0
641.0,20.223,30.212,30.831,0
642.0,20.162,30.185,31.319,0
643.0,20.075,30.125,31.735,0
644.0,20.009,30.068,32.299,0
645.0,19.998,29.893,30.33,0
646.0,19.593,29.676,30.397,0
647.0,19.154,29.757,30.448,0
648.0,18.88,29.803,30.766,0
649.0,30.886,37.46,29.724,0
650.0,30.661,37.406,29.235,0
651.0,30.873,37.767,29.172,0
652.0,30.887,37.874,29.493,0
653.0,31.22,38.1,29.016,0
654.0,31.305,38.401,28.869,0
655.0,31.359,38.797,28.984,0
656.0,31.099,39.147,29.201,0
657.0,31.251,38.251,29.55,0
658.0,31.497,38.442,29.321,0
659.0,31.738,38.655,29.357,0
660.0,31.886,39.088,29.368,0
661.0,22.841,23.553,21.612,0
662.0,22.864,23.893,21.266,0
663.0,22.92,24.255,21.54,0
664.0,23.17,24.428,21.494,0
665.0,22.867,24.528,21.884,0
666.0,22.691,24.79,22.162,0
667.0,22.677,25.038,22.584,0
668.0,22.523,25.261,22.868,0
669.0,23.525,24.425,21.723,0
670.0,23.723,24.728,22.025,0
671.0,23.77,24.8,22.408,0
672.0,23.556,24.965,22.787,0
673.0,27.068,19.562,31.381,0
674.0,27.201,20.02,31.281,0
675.0,27.25,20.549,31.139,0
676.0,27.3,20.477,30.802,0
677.0,27.448,20.945,31.28,0
678.0,27.654,21.099,31.709,0
679.0,27.751,21.354,32.001,0
680.0,27.72,21.689,32.299,0
681.0,27.542,20.981,30.741,0
682.0,27.494,21.331,30.381,0
683.0,27.216,21.697,30.27,0
684.0,26.996,22.046,30.349,0
685.0,34.672,38.534,32.502,0
686.0,34.515,38.614,32.164,0
687.0,34.114,38.649,32.072,0
688.0,34.046,38.376,31.868,0
689.0,33.642,38.597,32.092,0
690.0,33.187,38.395,32.017,0
691.0,32.966,38.343,31.669,0
692.0,32.831,38.307,31.222,0
693.0,34.301,37.996,31.82,0
694.0,34.369,37.537,31.817,0
695.0,34.149,37.213,31.657,0
696.0,33.849,36.908,31.685,0
697.0,36.749,23.598,29.477,0
698.0,36.298,23.443,29.514,0
699.0,35.959,23.703,29.238,0
700.0,36.024,23.977,29.2,0
701.0,35.476,23.885,29.259,0
702.0,35.01,24.052,29.188,0
703.0,34.622,24.107,29.414,0
704.0,34.202,24.181,29.185,0
705.0,35.682,24.21,28.912,0
706.0,35.331,24.442,28.926,0
707.0,34.952,24.512,29.139,0
708.0,34.547,24.644,29.15,0
709.0,35.33,23.757,33.293,0
710.0,35.546,23.702,32.868,0
711.0,35.237,24.062,32.938,0
712.0,35.412,24.347,32.779,0
713.0,35.0,24.43,33.11,0
714.0,34.926,24.84,33.072,0
715.0,34.555,25.089,32.875,0
716.0,34.212,25.48,32.771,0
717.0,34.97,24.393,32.632,0
718.0,34.611,24.63,32.652,0
719.0,34.203,24.796,32.665,0
720.0,33.909,24.506,32.841,0
721.0,34.836,38.75,31.34,0
722.0,34.938,38.477,31.029,0
723.0,34.578,38.32,30.816,0
724.0,34.479,38.318,31.19,0
725.0,34.292,38.047,30.559,0
726.0,33.974,37.959,30.274,0
727.0,33.782,37.591,30.182,0
728.0,33.686,37.154,30.176,0
729.0,34.021,38.292,31.318,0
730.0,33.722,37.891,31.218,0
731.0,33.711,37.423,31.292,0
732.0,33.74,37.029,31.135,0
733.0,28.626,41.702,31.834,0
734.0,28.862,41.398,32.073,0
735.0,28.878,40.902,32.216,0
736.0,28.835,40.672,32.509,0
737.0,29.295,40.667,32.096,0
738.0,29.561,40.349,32.069,0
739.0,29.455,39.954,31.923,0
740.0,29.642,39.561,31.991,0
741.0,28.527,40.351,32.533,0
742.0,28.325,40.254,32.101,0
743.0,28.563,40.053,31.769,0
744.0,28.56,39.637,31.571,0
745.0,30.967,20.552,27.52,0
746.0,30.448,20.631,27.475,0
747.0,30.178,20.776,27.417,0
748.0,30.154,20.81,27.074,0
749.0,30.017,21.228,27.332,0
750.0,30.001,21.63,27.446,0
751.0,29.805,21.97,27.203,0
752.0,29.667,22.405,27.026,0
753.0,30.44,21.155,26.958,0
754.0,30.552,21.499,26.697,0
755.0,30.698,21.867,26.848,0
756.0,30.645,22.198,26.913,0
757.0,18.765,34.324,32.245,0
758.0,18.865,34.013,32.595,0
759.0,19.322,33.899,32.663,0
760.0,19.327,33.583,32.597,0
761.0,19.625,34.05,32.559,0
762.0,20.114,34.067,32.394,0
763.0,20.48,33.861,32.399,0
764.0,20.827,33.61,32.316,0
765.0,19.785,33.616,32.371,0
766.0,20.2,33.547,32.179,0
767.0,20.403,33.639,31.767,0
768.0,20.205,33.589,31.282,0
769.0,32.416,26.197,20.04,0
770.0,32.171,26.604,19.913,0
771.0,32.31,26.94,20.158,0
772.0,32.317,27.236,19.956,0
773.0,32.411,26.948,20.616,0
774.0,32.284,26.883,21.024,0
775.0,32.304,26.537,21.347,0
776.0,32.464,26.444,21.828,0
777.0,32.053,27.382,20.339,0
